* Measurement data measured by REW V5.30 beta 5
* Source: EXCL: Microphone (Realtek(R) Audio), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -13.0 dBFS with no timing reference
* Dated: Dec 15, 2023 12:06:40 AM
* REW Settings:
147.949219 103.788 160.5573
148.315430 103.766 160.5847
148.681641 103.754 160.6266
149.047852 103.750 160.6326
149.414062 103.747 160.5835
149.780273 103.738 160.5018
150.146484 103.722 160.4326
150.512695 103.703 160.4102
150.878906 103.688 160.4332
151.245117 103.680 160.4660
151.611328 103.678 160.4656
151.977539 103.675 160.4137
152.343750 103.665 160.3301
152.709961 103.645 160.2589
153.076172 103.620 160.2392
153.442383 103.596 160.2805
153.808594 103.577 160.3600
154.174805 103.566 160.4407
154.541016 103.558 160.4973
154.907227 103.549 160.5298
155.273438 103.537 160.5575
155.639648 103.523 160.6027
156.005859 103.510 160.6752
156.372070 103.501 160.7683
156.738281 103.497 160.8655
157.104492 103.497 160.9510
157.470703 103.500 161.0159
157.836914 103.505 161.0588
158.203125 103.509 161.0835
158.569336 103.514 161.0948
158.935547 103.517 161.0972
159.301758 103.520 161.0933
159.667969 103.522 161.0845
160.034180 103.522 161.0726
160.400391 103.521 161.0621
160.766602 103.519 161.0612
161.132812 103.517 161.0774
161.499023 103.516 161.1114
161.865234 103.520 161.1512
162.231445 103.528 161.1749
162.597656 103.539 161.1626
162.963867 103.548 161.1097
163.330078 103.552 161.0340
163.696289 103.550 160.9670
164.062500 103.545 160.9352
164.428711 103.543 160.9405
164.794922 103.548 160.9562
165.161133 103.560 160.9411
165.527344 103.574 160.8666
165.893555 103.584 160.7366
166.259766 103.584 160.5869
166.625977 103.576 160.4642
166.992188 103.565 160.3973
167.358398 103.558 160.3785
167.724609 103.559 160.3695
168.090820 103.566 160.3278
168.457031 103.574 160.2343
168.823242 103.575 160.1049
169.189453 103.569 159.9766
169.555664 103.558 159.8826
169.921875 103.546 159.8310
170.288086 103.539 159.8038
170.654297 103.536 159.7723
171.020508 103.535 159.7178
171.386719 103.533 159.6410
171.752930 103.528 159.5573
172.119141 103.520 159.4831
172.485352 103.512 159.4253
172.851562 103.505 159.3793
173.217773 103.501 159.3337
173.583984 103.498 159.2775
173.950195 103.496 159.2057
174.316406 103.492 159.1219
174.682617 103.486 159.0367
175.048828 103.478 158.9632
175.415039 103.470 158.9077
175.781250 103.465 158.8640
176.147461 103.462 158.8158
176.513672 103.460 158.7495
176.879883 103.456 158.6664
177.246094 103.448 158.5840
177.612305 103.439 158.5213
177.978516 103.431 158.4792
178.344727 103.426 158.4365
178.710938 103.422 158.3687
179.077148 103.414 158.2749
179.443359 103.400 158.1880
179.809570 103.381 158.1506
180.175781 103.366 158.1736
180.541992 103.362 158.2142
180.908203 103.370 158.1989
181.274414 103.377 158.0826
181.640625 103.372 157.8933
182.006836 103.349 157.7218
182.373047 103.316 157.6585
182.739258 103.290 157.7220
183.105469 103.284 157.8357
183.471680 103.299 157.8786
183.837891 103.318 157.7750
184.204102 103.324 157.5492
184.570312 103.309 157.3045
184.936523 103.277 157.1497
185.302734 103.244 157.1268
185.668945 103.224 157.1910
186.035156 103.219 157.2528
186.401367 103.223 157.2473
186.767578 103.223 157.1739
187.133789 103.215 157.0817
187.500000 103.200 157.0230
187.866211 103.185 157.0135
188.232422 103.176 157.0276
188.598633 103.172 157.0250
188.964844 103.169 156.9857
189.331055 103.161 156.9222
189.697266 103.149 156.8657
190.063477 103.134 156.8382
190.429688 103.122 156.8347
190.795898 103.113 156.8286
191.162109 103.107 156.7959
191.528320 103.097 156.7389
191.894531 103.081 156.6876
192.260742 103.063 156.6759
192.626953 103.049 156.7095
192.993164 103.043 156.7543
193.359375 103.045 156.7590
193.725586 103.047 156.6980
194.091797 103.041 156.5971
194.458008 103.025 156.5159
194.824219 103.007 156.4987
195.190430 102.994 156.5323
195.556641 102.991 156.5554
195.922852 102.992 156.5147
196.289062 102.984 156.4219
196.655273 102.963 156.3534
197.021484 102.938 156.3850
197.387695 102.924 156.5121
197.753906 102.933 156.6292
198.120117 102.955 156.6031
198.486328 102.969 156.3873
198.852539 102.952 156.0768
199.218750 102.900 155.8579
199.584961 102.833 155.8842
199.951172 102.782 156.1641
200.317383 102.771 156.5441
200.683594 102.796 156.8154
201.049805 102.835 156.8616
201.416016 102.861 156.7202
201.782227 102.863 156.5248
202.148438 102.849 156.3954
202.514648 102.834 156.3611
202.880859 102.829 156.3648
203.247070 102.832 156.3334
203.613281 102.834 156.2450
203.979492 102.828 156.1387
204.345703 102.815 156.0707
204.711914 102.803 156.0623
205.078125 102.799 156.0854
205.444336 102.803 156.0905
205.810547 102.810 156.0488
206.176758 102.812 155.9701
206.542969 102.809 155.8872
206.909180 102.802 155.8278
207.275391 102.795 155.7975
207.641602 102.790 155.7829
208.007812 102.788 155.7664
208.374023 102.787 155.7377
208.740234 102.786 155.6950
209.106445 102.783 155.6420
209.472656 102.778 155.5845
209.838867 102.771 155.5299
210.205078 102.764 155.4842
210.571289 102.756 155.4479
210.937500 102.750 155.4142
211.303711 102.744 155.3729
211.669922 102.739 155.3196
212.036133 102.731 155.2606
212.402344 102.721 155.2085
212.768555 102.712 155.1718
213.134766 102.704 155.1458
213.500977 102.698 155.1164
213.867188 102.694 155.0707
214.233398 102.688 155.0082
214.599609 102.680 154.9401
214.965820 102.670 154.8802
215.332031 102.659 154.8329
215.698242 102.648 154.7922
216.064453 102.638 154.7493
216.430664 102.627 154.7029
216.796875 102.613 154.6623
217.163086 102.598 154.6392
217.529297 102.583 154.6375
217.895508 102.572 154.6484
218.261719 102.563 154.6560
218.627930 102.557 154.6489
218.994141 102.549 154.6270
219.360352 102.541 154.5996
219.726562 102.531 154.5767
220.092773 102.522 154.5613
220.458984 102.513 154.5491
220.825195 102.507 154.5332
221.191406 102.500 154.5104
221.557617 102.494 154.4828
221.923828 102.487 154.4549
222.290039 102.480 154.4291
222.656250 102.474 154.4043
223.022461 102.468 154.3773
223.388672 102.462 154.3469
223.754883 102.456 154.3146
224.121094 102.449 154.2834
224.487305 102.443 154.2557
224.853516 102.436 154.2313
225.219727 102.430 154.2081
225.585938 102.423 154.1839
225.952148 102.417 154.1573
226.318359 102.410 154.1288
226.684570 102.403 154.0994
227.050781 102.395 154.0706
227.416992 102.386 154.0438
227.783203 102.378 154.0198
228.149414 102.369 153.9983
228.515625 102.360 153.9782
228.881836 102.351 153.9580
229.248047 102.343 153.9371
229.614258 102.334 153.9157
229.980469 102.326 153.8947
230.346680 102.318 153.8737
230.712891 102.310 153.8520
231.079102 102.302 153.8279
231.445312 102.294 153.8015
231.811523 102.286 153.7744
232.177734 102.278 153.7493
232.543945 102.270 153.7277
232.910156 102.262 153.7087
233.276367 102.255 153.6898
233.642578 102.248 153.6682
234.008789 102.241 153.6434
234.375000 102.233 153.6170
234.741211 102.225 153.5918
235.107422 102.217 153.5704
235.473633 102.208 153.5538
235.839844 102.200 153.5417
236.206055 102.193 153.5321
236.572266 102.186 153.5217
236.938477 102.180 153.5075
237.304688 102.173 153.4875
237.670898 102.167 153.4625
238.037109 102.159 153.4362
238.403320 102.151 153.4126
238.769531 102.143 153.3937
239.135742 102.136 153.3773
239.501953 102.130 153.3582
239.868164 102.124 153.3317
240.234375 102.118 153.2971
240.600586 102.110 153.2583
240.966797 102.102 153.2215
241.333008 102.093 153.1908
241.699219 102.084 153.1661
242.065430 102.076 153.1439
242.431641 102.068 153.1204
242.797852 102.060 153.0946
243.164062 102.052 153.0682
243.530273 102.043 153.0441
243.896484 102.034 153.0239
244.262695 102.026 153.0068
244.628906 102.018 152.9908
244.995117 102.010 152.9738
245.361328 102.002 152.9550
245.727539 101.994 152.9348
246.093750 101.986 152.9141
246.459961 101.978 152.8937
246.826172 101.969 152.8741
247.192383 101.960 152.8561
247.558594 101.951 152.8398
247.924805 101.942 152.8246
248.291016 101.933 152.8093
248.657227 101.925 152.7922
249.023438 101.916 152.7726
249.389648 101.907 152.7515
249.755859 101.898 152.7305
250.122070 101.888 152.7115
250.488281 101.878 152.6953
250.854492 101.868 152.6813
251.220703 101.859 152.6685
251.586914 101.849 152.6559
251.953125 101.840 152.6429
252.319336 101.830 152.6297
252.685547 101.820 152.6172
253.051758 101.810 152.6068
253.417969 101.799 152.6004
253.784180 101.788 152.5995
254.150391 101.777 152.6043
254.516602 101.766 152.6138
254.882812 101.756 152.6263
255.249023 101.746 152.6416
255.615234 101.736 152.6609
255.981445 101.726 152.6869
256.347656 101.717 152.7204
256.713867 101.710 152.7592
257.080078 101.705 152.7978
257.446289 101.702 152.8302
257.812500 101.699 152.8530
258.178711 101.697 152.8666
258.544922 101.695 152.8734
258.911133 101.693 152.8758
259.277344 101.691 152.8738
259.643555 101.689 152.8656
260.009766 101.687 152.8499
260.375977 101.685 152.8267
260.742188 101.683 152.7975
261.108398 101.679 152.7637
261.474609 101.675 152.7264
261.840820 101.670 152.6866
262.207031 101.664 152.6474
262.573242 101.657 152.6127
262.939453 101.649 152.5859
263.305664 101.642 152.5671
263.671875 101.635 152.5521
264.038086 101.630 152.5344
264.404297 101.625 152.5096
264.770508 101.620 152.4781
265.136719 101.613 152.4453
265.502930 101.605 152.4174
265.869141 101.596 152.3980
266.235352 101.588 152.3862
266.601562 101.581 152.3774
266.967773 101.574 152.3666
267.333984 101.568 152.3510
267.700195 101.561 152.3314
268.066406 101.553 152.3112
268.432617 101.544 152.2948
268.798828 101.535 152.2849
269.165039 101.525 152.2816
269.531250 101.517 152.2824
269.897461 101.508 152.2833
270.263672 101.501 152.2815
270.629883 101.493 152.2769
270.996094 101.484 152.2719
271.362305 101.475 152.2693
271.728516 101.466 152.2705
272.094727 101.457 152.2739
272.460938 101.449 152.2770
272.827148 101.441 152.2789
273.193359 101.432 152.2811
273.559570 101.424 152.2862
273.925781 101.416 152.2950
274.291992 101.409 152.3048
274.658203 101.404 152.3105
275.024414 101.399 152.3088
275.390625 101.393 152.3001
275.756836 101.387 152.2887
276.123047 101.380 152.2791
276.489258 101.372 152.2732
276.855469 101.366 152.2697
277.221680 101.359 152.2662
277.587891 101.353 152.2620
277.954102 101.346 152.2587
278.320312 101.340 152.2575
278.686523 101.334 152.2575
279.052734 101.329 152.2552
279.418945 101.324 152.2480
279.785156 101.318 152.2367
280.151367 101.310 152.2266
280.517578 101.302 152.2236
280.883789 101.294 152.2300
281.250000 101.287 152.2423
281.616211 101.281 152.2537
281.982422 101.276 152.2588
282.348633 101.270 152.2575
282.714844 101.263 152.2550
283.081055 101.255 152.2573
283.447266 101.247 152.2677
283.813477 101.239 152.2845
284.179688 101.233 152.3030
284.545898 101.227 152.3191
284.912109 101.222 152.3314
285.278320 101.216 152.3417
285.644531 101.210 152.3528
286.010742 101.204 152.3665
286.376953 101.199 152.3828
286.743164 101.194 152.4000
287.109375 101.191 152.4164
287.475586 101.188 152.4302
287.841797 101.185 152.4409
288.208008 101.184 152.4482
288.574219 101.182 152.4525
288.940430 101.181 152.4537
289.306641 101.181 152.4515
289.672852 101.181 152.4444
290.039062 101.181 152.4307
290.405273 101.181 152.4093
290.771484 101.181 152.3804
291.137695 101.180 152.3456
291.503906 101.178 152.3076
291.870117 101.175 152.2684
292.236328 101.172 152.2287
292.602539 101.167 152.1884
292.968750 101.162 152.1473
293.334961 101.156 152.1064
293.701172 101.149 152.0677
294.067383 101.142 152.0332
294.433594 101.134 152.0039
294.799805 101.126 151.9786
295.166016 101.118 151.9551
295.532227 101.111 151.9317
295.898438 101.103 151.9081
296.264648 101.094 151.8863
296.630859 101.085 151.8687
296.997070 101.077 151.8563
297.363281 101.069 151.8481
297.729492 101.061 151.8411
298.095703 101.055 151.8322
298.461914 101.048 151.8201
298.828125 101.041 151.8060
299.194336 101.034 151.7925
299.560547 101.026 151.7821
299.926758 101.019 151.7754
300.292969 101.011 151.7713
300.659180 101.004 151.7679
301.025391 100.998 151.7639
301.391602 100.991 151.7593
301.757812 100.984 151.7549
302.124023 100.977 151.7511
302.490234 100.971 151.7480
302.856445 100.964 151.7452
303.222656 100.957 151.7424
303.588867 100.950 151.7396
303.955078 100.943 151.7372
304.321289 100.936 151.7354
304.687500 100.929 151.7339
305.053711 100.922 151.7324
305.419922 100.915 151.7305
305.786133 100.908 151.7285
306.152344 100.901 151.7264
306.518555 100.894 151.7234
306.884766 100.888 151.7192
307.250977 100.881 151.7136
307.617188 100.874 151.7077
307.983398 100.867 151.7026
308.349609 100.860 151.6990
308.715820 100.853 151.6970
309.082031 100.847 151.6962
309.448242 100.840 151.6965
309.814453 100.834 151.6975
310.180664 100.828 151.6973
310.546875 100.823 151.6923
310.913086 100.818 151.6805
311.279297 100.811 151.6651
311.645508 100.802 151.6558
312.011719 100.792 151.6649
312.377930 100.783 151.6976
312.744141 100.778 151.7446
313.110352 100.778 151.7832
313.476562 100.782 151.7896
313.842773 100.785 151.7549
314.208984 100.784 151.6924
314.575195 100.776 151.6312
314.941406 100.764 151.5973
315.307617 100.752 151.5974
315.673828 100.745 151.6154
316.040039 100.741 151.6252
316.406250 100.739 151.6100
316.772461 100.734 151.5729
317.138672 100.727 151.5318
317.504883 100.716 151.5042
317.871094 100.706 151.4942
318.237305 100.698 151.4919
318.603516 100.691 151.4836
318.969727 100.684 151.4641
319.335938 100.675 151.4408
319.702148 100.664 151.4263
320.068359 100.652 151.4282
320.434570 100.643 151.4433
320.800781 100.635 151.4612
321.166992 100.629 151.4728
321.533203 100.623 151.4758
321.899414 100.617 151.4750
322.265625 100.610 151.4763
322.631836 100.603 151.4819
322.998047 100.596 151.4899
323.364258 100.590 151.4973
323.730469 100.584 151.5033
324.096680 100.578 151.5091
324.462891 100.573 151.5162
324.829102 100.567 151.5243
325.195312 100.562 151.5315
325.561523 100.557 151.5361
325.927734 100.551 151.5390
326.293945 100.545 151.5422
326.660156 100.540 151.5478
327.026367 100.534 151.5555
327.392578 100.529 151.5629
327.758789 100.524 151.5678
328.125000 100.519 151.5698
328.491211 100.513 151.5710
328.857422 100.507 151.5739
329.223633 100.501 151.5795
329.589844 100.496 151.5867
329.956055 100.490 151.5928
330.322266 100.485 151.5958
330.688477 100.480 151.5965
331.054688 100.474 151.5974
331.420898 100.468 151.6013
331.787109 100.462 151.6091
332.153320 100.456 151.6193
332.519531 100.451 151.6285
332.885742 100.447 151.6343
333.251953 100.442 151.6365
333.618164 100.437 151.6370
333.984375 100.431 151.6381
334.350586 100.426 151.6414
334.716797 100.420 151.6466
335.083008 100.415 151.6523
335.449219 100.409 151.6575
335.815430 100.404 151.6623
336.181641 100.399 151.6673
336.547852 100.394 151.6732
336.914062 100.389 151.6799
337.280273 100.385 151.6866
337.646484 100.381 151.6924
338.012695 100.377 151.6962
338.378906 100.373 151.6976
338.745117 100.369 151.6963
339.111328 100.365 151.6925
339.477539 100.361 151.6871
339.843750 100.357 151.6810
340.209961 100.352 151.6748
340.576172 100.348 151.6687
340.942383 100.343 151.6618
341.308594 100.338 151.6534
341.674805 100.333 151.6440
342.041016 100.327 151.6352
342.407227 100.320 151.6294
342.773438 100.314 151.6277
343.139648 100.308 151.6292
343.505859 100.302 151.6313
343.872070 100.296 151.6317
344.238281 100.291 151.6298
344.604492 100.285 151.6274
344.970703 100.278 151.6274
345.336914 100.271 151.6315
345.703125 100.265 151.6390
346.069336 100.259 151.6468
346.435547 100.254 151.6519
346.801758 100.249 151.6527
347.167969 100.243 151.6505
347.534180 100.237 151.6482
347.900391 100.230 151.6482
348.266602 100.224 151.6513
348.632812 100.217 151.6564
348.999023 100.212 151.6616
349.365234 100.206 151.6653
349.731445 100.200 151.6674
350.097656 100.195 151.6687
