* Measurement data measured by REW V5.30 beta 4
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 10, 2023 12:28:10 AM
* REW Settings:
152.343750 80.222 135.8731
152.709961 80.254 135.9449
153.076172 80.303 135.6301
153.442383 80.314 134.9248
153.808594 80.246 134.1141
154.174805 80.099 133.6230
154.541016 79.923 133.7780
154.907227 79.792 134.5812
155.273438 79.760 135.6600
155.639648 79.821 136.5076
156.005859 79.920 136.8363
156.372070 79.994 136.7148
156.738281 80.016 136.4295
157.104492 79.995 136.2532
157.470703 79.964 136.2833
157.836914 79.946 136.4307
158.203125 79.942 136.5464
158.569336 79.935 136.5714
158.935547 79.911 136.5795
159.301758 79.873 136.6946
159.667969 79.842 136.9677
160.034180 79.836 137.3161
160.400391 79.859 137.5788
160.766602 79.894 137.6360
161.132812 79.917 137.4900
161.499023 79.914 137.2468
161.865234 79.886 137.0336
162.231445 79.845 136.9202
162.597656 79.805 136.8959
162.963867 79.770 136.9070
163.330078 79.738 136.9167
163.696289 79.705 136.9334
164.062500 79.670 136.9905
164.428711 79.641 137.1023
164.794922 79.625 137.2382
165.161133 79.620 137.3386
165.527344 79.622 137.3587
165.893555 79.620 137.3022
166.259766 79.608 137.2183
166.625977 79.588 137.1656
166.992188 79.567 137.1717
167.358398 79.552 137.2172
167.724609 79.544 137.2552
168.090820 79.541 137.2491
168.457031 79.534 137.1987
168.823242 79.519 137.1375
169.189453 79.498 137.1041
169.555664 79.476 137.1152
169.921875 79.457 137.1560
170.288086 79.442 137.1973
170.654297 79.428 137.2202
171.020508 79.412 137.2301
171.386719 79.392 137.2485
171.752930 79.372 137.2928
172.119141 79.355 137.3596
172.485352 79.342 137.4263
172.851562 79.334 137.4674
173.217773 79.325 137.4727
173.583984 79.312 137.4550
173.950195 79.295 137.4409
174.316406 79.275 137.4537
174.682617 79.256 137.4976
175.048828 79.242 137.5550
175.415039 79.233 137.5977
175.781250 79.224 137.6068
176.147461 79.212 137.5882
176.513672 79.192 137.5729
176.879883 79.167 137.5995
177.246094 79.143 137.6887
177.612305 79.126 137.8245
177.978516 79.119 137.9603
178.344727 79.120 138.0474
178.710938 79.121 138.0669
179.077148 79.115 138.0421
179.443359 79.100 138.0200
179.809570 79.082 138.0361
180.175781 79.067 138.0866
180.541992 79.058 138.1312
180.908203 79.052 138.1250
181.274414 79.042 138.0576
181.640625 79.021 137.9672
182.006836 78.987 137.9200
182.373047 78.949 137.9676
182.739258 78.919 138.1096
183.105469 78.904 138.2889
183.471680 78.905 138.4251
183.837891 78.912 138.4658
184.204102 78.914 138.4181
184.570312 78.904 138.3408
184.936523 78.882 138.3040
185.302734 78.859 138.3424
185.668945 78.844 138.4346
186.035156 78.838 138.5217
186.401367 78.836 138.5544
186.767578 78.830 138.5331
187.133789 78.813 138.5087
187.500000 78.788 138.5447
187.866211 78.766 138.6656
188.232422 78.758 138.8308
188.598633 78.764 138.9570
188.964844 78.776 138.9758
189.331055 78.782 138.8824
189.697266 78.770 138.7393
190.063477 78.742 138.6343
190.429688 78.708 138.6236
190.795898 78.678 138.6990
191.162109 78.660 138.8008
191.528320 78.651 138.8652
191.894531 78.643 138.8706
192.260742 78.629 138.8456
192.626953 78.609 138.8389
192.993164 78.589 138.8781
193.359375 78.575 138.9474
193.725586 78.569 139.0019
194.091797 78.566 139.0048
194.458008 78.559 138.9579
194.824219 78.543 138.9019
195.190430 78.519 138.8870
195.556641 78.496 138.9380
195.922852 78.479 139.0359
196.289062 78.472 139.1312
196.655273 78.472 139.1779
197.021484 78.469 139.1644
197.387695 78.459 139.1176
197.753906 78.441 139.0823
198.120117 78.418 139.0900
198.486328 78.397 139.1414
198.852539 78.380 139.2113
199.218750 78.367 139.2716
199.584961 78.355 139.3118
199.951172 78.340 139.3435
200.317383 78.324 139.3855
200.683594 78.310 139.4448
201.049805 78.299 139.5084
201.416016 78.291 139.5531
201.782227 78.283 139.5655
202.148438 78.270 139.5551
202.514648 78.252 139.5510
202.880859 78.230 139.5832
203.247070 78.209 139.6631
203.613281 78.193 139.7754
203.979492 78.184 139.8886
204.345703 78.181 139.9756
204.711914 78.177 140.0297
205.078125 78.172 140.0637
205.444336 78.164 140.0972
205.810547 78.155 140.1398
206.176758 78.148 140.1852
206.542969 78.143 140.2189
206.909180 78.138 140.2304
207.275391 78.130 140.2222
207.641602 78.118 140.2071
208.007812 78.103 140.1995
208.374023 78.086 140.2082
208.740234 78.069 140.2359
209.106445 78.052 140.2819
209.472656 78.036 140.3426
209.838867 78.024 140.4093
210.205078 78.016 140.4679
210.571289 78.009 140.5060
210.937500 78.000 140.5230
211.303711 77.989 140.5338
211.669922 77.975 140.5579
212.036133 77.962 140.6005
212.402344 77.953 140.6434
212.768555 77.946 140.6595
213.134766 77.935 140.6421
213.500977 77.917 140.6214
213.867188 77.893 140.6475
214.233398 77.871 140.7448
214.599609 77.861 140.8770
214.965820 77.865 140.9600
215.332031 77.873 140.9263
215.698242 77.867 140.7894
216.064453 77.839 140.6518
216.430664 77.795 140.6389
216.796875 77.757 140.8019
217.163086 77.744 141.0609
217.529297 77.761 141.2487
217.895508 77.790 141.2327
218.261719 77.803 141.0182
218.627930 77.783 140.7471
218.994141 77.733 140.6017
219.360352 77.677 140.6824
219.726562 77.640 140.9420
220.092773 77.634 141.2258
220.458984 77.648 141.3925
220.825195 77.660 141.4109
221.191406 77.656 141.3614
221.557617 77.636 141.3541
221.923828 77.613 141.4421
222.290039 77.598 141.5919
222.656250 77.595 141.7263
223.022461 77.594 141.7971
223.388672 77.587 141.8209
223.754883 77.571 141.8548
224.121094 77.551 141.9406
224.487305 77.537 142.0696
224.853516 77.531 142.1923
225.219727 77.530 142.2631
225.585938 77.526 142.2766
225.952148 77.515 142.2675
226.318359 77.498 142.2796
226.684570 77.480 142.3326
227.050781 77.468 142.4107
227.416992 77.462 142.4775
227.783203 77.461 142.5030
228.149414 77.458 142.4811
228.515625 77.450 142.4304
228.881836 77.436 142.3819
229.248047 77.417 142.3642
229.614258 77.398 142.3906
229.980469 77.383 142.4525
230.346680 77.373 142.5237
230.712891 77.368 142.5759
231.079102 77.363 142.5978
231.445312 77.353 142.6060
231.811523 77.338 142.6349
232.177734 77.322 142.7098
232.543945 77.312 142.8225
232.910156 77.309 142.9317
233.276367 77.311 142.9943
233.642578 77.309 143.0025
234.008789 77.298 142.9959
234.375000 77.280 143.0317
234.741211 77.264 143.1342
235.107422 77.259 143.2651
235.473633 77.266 143.3439
235.839844 77.275 143.3109
236.206055 77.271 143.1818
236.572266 77.246 143.0465
236.938477 77.205 143.0127
237.304688 77.164 143.1295
237.670898 77.141 143.3481
238.037109 77.140 143.5535
238.403320 77.153 143.6469
238.769531 77.162 143.6133
239.135742 77.156 143.5218
239.501953 77.135 143.4673
239.868164 77.111 143.5017
240.234375 77.094 143.6039
240.600586 77.088 143.7086
240.966797 77.088 143.7643
241.333008 77.086 143.7709
241.699219 77.077 143.7687
242.065430 77.065 143.7955
242.431641 77.055 143.8521
242.797852 77.051 143.9049
243.164062 77.048 143.9219
243.530273 77.041 143.9048
243.896484 77.027 143.8904
244.262695 77.009 143.9183
244.628906 76.994 143.9963
244.995117 76.986 144.0904
245.361328 76.985 144.1521
245.727539 76.985 144.1569
246.093750 76.978 144.1219
246.459961 76.963 144.0903
246.826172 76.943 144.0979
247.192383 76.924 144.1494
247.558594 76.908 144.2226
247.924805 76.897 144.2922
248.291016 76.886 144.3503
248.657227 76.875 144.4061
249.023438 76.865 144.4672
249.389648 76.857 144.5258
249.755859 76.850 144.5631
250.122070 76.842 144.5689
250.488281 76.828 144.5576
250.854492 76.808 144.5623
251.220703 76.784 144.6111
251.586914 76.763 144.7046
251.953125 76.747 144.8142
252.319336 76.737 144.9054
252.685547 76.726 144.9653
253.051758 76.712 145.0128
253.417969 76.693 145.0824
253.784180 76.676 145.1937
254.150391 76.664 145.3326
254.516602 76.662 145.4575
254.882812 76.664 145.5291
255.249023 76.663 145.5396
255.615234 76.653 145.5226
255.981445 76.633 145.5337
256.347656 76.609 145.6167
256.713867 76.590 145.7745
257.080078 76.584 145.9644
257.446289 76.589 146.1231
257.812500 76.600 146.2064
258.178711 76.607 146.2165
258.544922 76.604 146.1983
258.911133 76.591 146.2080
259.277344 76.576 146.2761
259.643555 76.565 146.3897
260.009766 76.562 146.5076
260.375977 76.564 146.5943
260.742188 76.565 146.6451
261.108398 76.562 146.6827
261.474609 76.557 146.7305
261.840820 76.553 146.7893
262.207031 76.551 146.8392
262.573242 76.549 146.8636
262.939453 76.543 146.8716
263.305664 76.532 146.8950
263.671875 76.519 146.9609
264.038086 76.511 147.0650
264.404297 76.510 147.1707
264.770508 76.514 147.2386
265.136719 76.517 147.2594
265.502930 76.513 147.2598
265.869141 76.504 147.2780
266.235352 76.493 147.3309
266.601562 76.485 147.4036
266.967773 76.479 147.4686
267.333984 76.472 147.5167
267.700195 76.460 147.5675
268.066406 76.444 147.6522
268.432617 76.430 147.7828
268.798828 76.424 147.9377
269.165039 76.425 148.0757
269.531250 76.430 148.1647
269.897461 76.434 148.1997
270.263672 76.432 148.1990
270.629883 76.425 148.1871
270.996094 76.411 148.1833
271.362305 76.395 148.2007
271.728516 76.376 148.2488
272.094727 76.360 148.3293
272.460938 76.350 148.4278
272.827148 76.345 148.5140
273.193359 76.345 148.5602
273.559570 76.341 148.5660
273.925781 76.331 148.5662
274.291992 76.316 148.6087
274.658203 76.305 148.7160
275.024414 76.304 148.8607
275.390625 76.315 148.9805
275.756836 76.334 149.0229
276.123047 76.348 148.9855
276.489258 76.353 148.9154
276.855469 76.347 148.8728
277.221680 76.339 148.8870
277.587891 76.335 148.9402
277.954102 76.336 148.9916
278.320312 76.338 149.0165
278.686523 76.336 149.0277
279.052734 76.329 149.0590
279.418945 76.322 149.1303
279.785156 76.321 149.2242
280.151367 76.325 149.2970
280.517578 76.332 149.3153
280.883789 76.332 149.2860
281.250000 76.322 149.2537
281.616211 76.305 149.2681
281.982422 76.290 149.3458
282.348633 76.282 149.4572
282.714844 76.283 149.5495
283.081055 76.287 149.5866
283.447266 76.288 149.5737
283.813477 76.282 149.5482
284.179688 76.272 149.5461
284.545898 76.263 149.5729
284.912109 76.258 149.6041
285.278320 76.254 149.6124
285.644531 76.247 149.5986
286.010742 76.235 149.5957
286.376953 76.220 149.6412
286.743164 76.210 149.7404
287.109375 76.210 149.8533
287.475586 76.218 149.9222
287.841797 76.226 149.9193
288.208008 76.226 149.8739
288.574219 76.214 149.8533
288.940430 76.199 149.9118
289.306641 76.191 150.0447
289.672852 76.198 150.1866
290.039062 76.217 150.2585
290.405273 76.235 150.2271
290.771484 76.242 150.1260
291.137695 76.234 150.0281
291.503906 76.219 149.9908
291.870117 76.206 150.0184
292.236328 76.200 150.0674
292.602539 76.199 150.0875
292.968750 76.198 150.0606
293.334961 76.190 150.0095
293.701172 76.176 149.9718
294.067383 76.160 149.9690
294.433594 76.145 149.9941
294.799805 76.132 150.0260
295.166016 76.121 150.0513
295.532227 76.110 150.0739
295.898438 76.098 150.1047
296.264648 76.088 150.1447
296.630859 76.080 150.1802
296.997070 76.074 150.1954
297.363281 76.065 150.1891
297.729492 76.052 150.1801
298.095703 76.036 150.1943
298.461914 76.020 150.2459
298.828125 76.008 150.3253
299.194336 76.002 150.4059
299.560547 76.001 150.4617
299.926758 76.001 150.4813
300.292969 75.999 150.4713
300.659180 75.992 150.4488
301.025391 75.981 150.4321
301.391602 75.967 150.4354
301.757812 75.952 150.4658
302.124023 75.939 150.5221
302.490234 75.930 150.5925
302.856445 75.925 150.6571
303.222656 75.922 150.6972
303.588867 75.917 150.7083
303.955078 75.909 150.7059
304.321289 75.895 150.7176
304.687500 75.880 150.7648
305.053711 75.867 150.8463
305.419922 75.861 150.9376
305.786133 75.859 151.0072
306.152344 75.858 151.0397
306.518555 75.853 151.0456
306.884766 75.844 151.0525
307.250977 75.832 151.0834
307.617188 75.821 151.1411
307.983398 75.814 151.2083
308.349609 75.810 151.2638
308.715820 75.807 151.2983
309.082031 75.802 151.3188
309.448242 75.795 151.3399
309.814453 75.787 151.3701
310.180664 75.780 151.4070
310.546875 75.773 151.4437
310.913086 75.766 151.4771
311.279297 75.758 151.5128
311.645508 75.749 151.5580
312.011719 75.742 151.6144
312.377930 75.736 151.6745
312.744141 75.732 151.7283
313.110352 75.728 151.7719
313.476562 75.723 151.8104
313.842773 75.717 151.8519
314.208984 75.712 151.8986
314.575195 75.708 151.9424
314.941406 75.706 151.9718
315.307617 75.702 151.9819
315.673828 75.695 151.9814
316.040039 75.684 151.9874
316.406250 75.672 152.0136
316.772461 75.661 152.0598
317.138672 75.652 152.1117
317.504883 75.646 152.1509
317.871094 75.640 152.1692
318.237305 75.631 152.1740
318.603516 75.618 152.1835
318.969727 75.602 152.2147
319.335938 75.587 152.2719
319.702148 75.575 152.3463
320.068359 75.567 152.4225
320.434570 75.560 152.4892
320.800781 75.554 152.5441
321.166992 75.549 152.5908
321.533203 75.542 152.6330
321.899414 75.536 152.6703
322.265625 75.529 152.7011
322.631836 75.521 152.7275
322.998047 75.511 152.7581
323.364258 75.499 152.8037
323.730469 75.487 152.8689
324.096680 75.478 152.9474
324.462891 75.473 153.0247
324.829102 75.469 153.0878
325.195312 75.464 153.1343
325.561523 75.458 153.1725
325.927734 75.451 153.2151
326.293945 75.442 153.2686
326.660156 75.435 153.3304
327.026367 75.430 153.3918
327.392578 75.425 153.4457
327.758789 75.421 153.4905
328.125000 75.416 153.5292
328.491211 75.410 153.5657
328.857422 75.403 153.6030
329.223633 75.395 153.6447
329.589844 75.387 153.6954
329.956055 75.380 153.7577
330.322266 75.375 153.8258
330.688477 75.374 153.8853
331.054688 75.373 153.9203
331.420898 75.371 153.9270
331.787109 75.364 153.9212
332.153320 75.352 153.9314
332.519531 75.337 153.9809
332.885742 75.325 154.0706
333.251953 75.318 154.1769
333.618164 75.318 154.2685
333.984375 75.319 154.3275
334.350586 75.319 154.3594
334.716797 75.316 154.3841
335.083008 75.311 154.4167
335.449219 75.305 154.4567
335.815430 75.301 154.4930
336.181641 75.296 154.5202
336.547852 75.288 154.5477
336.914062 75.278 154.5930
337.280273 75.269 154.6639
337.646484 75.265 154.7471
338.012695 75.265 154.8152
338.378906 75.268 154.8475
338.745117 75.267 154.8468
339.111328 75.261 154.8378
339.477539 75.250 154.8474
339.843750 75.239 154.8853
340.209961 75.231 154.9399
340.576172 75.225 154.9924
340.942383 75.219 155.0358
341.308594 75.212 155.0798
341.674805 75.204 155.1388
342.041016 75.199 155.2148
342.407227 75.197 155.2911
342.773438 75.200 155.3437
343.139648 75.202 155.3604
343.505859 75.201 155.3513
343.872070 75.193 155.3419
344.238281 75.182 155.3558
344.604492 75.171 155.4001
344.970703 75.161 155.4638
345.336914 75.155 155.5292
345.703125 75.150 155.5841
346.069336 75.144 155.6283
346.435547 75.136 155.6703
346.801758 75.127 155.7207
347.167969 75.118 155.7858
347.534180 75.110 155.8642
347.900391 75.105 155.9468
348.266602 75.103 156.0203
348.632812 75.102 156.0725
348.999023 75.101 156.1010
349.365234 75.096 156.1158
349.731445 75.087 156.1350
350.097656 75.077 156.1738
350.463867 75.068 156.2333
350.830078 75.062 156.2996
351.196289 75.058 156.3541
351.562500 75.055 156.3885
351.928711 75.049 156.4111
352.294922 75.039 156.4409
352.661133 75.029 156.4933
353.027344 75.020 156.5684
353.393555 75.015 156.6523
353.759766 75.013 156.7275
354.125977 75.013 156.7845
354.492188 75.012 156.8245
354.858398 75.010 156.8540
355.224609 75.007 156.8780
