* Measurement data measured by REW V5.30 beta 4
* Source: Microphone (Realtek(R) Audio), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 9, 2023 12:35:55 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ikko 0h300
* Measurement: L ikko 0h300
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 29.632 58.4446
0.732422 40.755 43.2748
1.098633 48.591 32.0788
1.464844 54.414 21.4176
1.831055 58.862 11.0321
2.197266 62.326 1.1574
2.563477 65.075 -8.0084
2.929688 67.298 -16.4036
3.295898 69.130 -24.1007
3.662109 70.657 -31.2398
4.028320 71.927 -37.9264
4.394531 72.966 -44.1475
4.760742 73.796 -49.7570
5.126953 74.460 -54.5455
5.493164 75.019 -58.3748
5.859375 75.547 -61.3202
6.225586 76.102 -63.7141
6.591797 76.695 -66.0028
6.958008 77.294 -68.5016
7.324219 77.853 -71.2563
7.690430 78.343 -74.0951
8.056641 78.766 -76.7857
8.422852 79.145 -79.1831
8.789062 79.512 -81.2998
9.155273 79.882 -83.2721
9.521484 80.253 -85.2508
9.887695 80.608 -87.3014
10.253906 80.931 -89.3803
10.620117 81.216 -91.3843
10.986328 81.474 -93.2253
11.352539 81.718 -94.8824
11.718750 81.962 -96.4065
12.084961 82.209 -97.8830
12.451172 82.454 -99.3816
12.817383 82.689 -100.9257
13.183594 82.905 -102.4949
13.549805 83.100 -104.0479
13.916016 83.278 -105.5483
14.282227 83.440 -106.9778
14.648438 83.593 -108.3349
15.014648 83.740 -109.6266
15.380859 83.881 -110.8604
15.747070 84.021 -112.0439
16.113281 84.160 -113.1892
16.479492 84.300 -114.3155
16.845703 84.441 -115.4454
17.211914 84.580 -116.5958
17.578125 84.714 -117.7697
17.944336 84.837 -118.9536
18.310547 84.950 -120.1218
18.676758 85.051 -121.2459
19.042969 85.145 -122.3045
19.409180 85.235 -123.2922
19.775391 85.327 -124.2238
20.141602 85.420 -125.1292
20.507812 85.513 -126.0378
20.874023 85.601 -126.9584
21.240234 85.680 -127.8698
21.606445 85.750 -128.7333
21.972656 85.819 -129.5274
22.338867 85.894 -130.2790
22.705078 85.977 -131.0605
23.071289 86.061 -131.9416
23.437500 86.129 -132.9249
23.803711 86.171 -133.9204
24.169922 86.189 -134.7907
24.536133 86.204 -135.4493
24.902344 86.243 -135.9503
25.268555 86.319 -136.4853
25.634766 86.417 -137.2594
26.000977 86.498 -138.3324
26.367188 86.530 -139.5547
26.733398 86.504 -140.6404
27.099609 86.449 -141.3329
27.465820 86.413 -141.5770
27.832031 86.439 -141.5837
28.198242 86.532 -141.7038
28.564453 86.656 -142.1837
28.930664 86.763 -143.0183
29.296875 86.826 -143.9977
29.663086 86.847 -144.8712
30.029297 86.854 -145.5053
30.395508 86.876 -145.9471
30.761719 86.924 -146.3610
31.127930 86.987 -146.8897
31.494141 87.044 -147.5554
31.860352 87.080 -148.2704
32.226562 87.096 -148.9225
32.592773 87.108 -149.4591
32.958984 87.126 -149.9138
33.325195 87.156 -150.3658
33.691406 87.189 -150.8739
34.057617 87.218 -151.4404
34.423828 87.236 -152.0220
34.790039 87.245 -152.5696
35.156250 87.251 -153.0600
35.522461 87.260 -153.5037
35.888672 87.274 -153.9305
36.254883 87.294 -154.3707
36.621094 87.316 -154.8436
36.987305 87.337 -155.3538
37.353516 87.353 -155.8913
37.719727 87.361 -156.4328
38.085938 87.363 -156.9486
38.452148 87.360 -157.4143
38.818359 87.358 -157.8230
39.184570 87.361 -158.1893
39.550781 87.370 -158.5397
39.916992 87.384 -158.8978
40.283203 87.402 -159.2749
40.649414 87.421 -159.6730
41.015625 87.441 -160.0945
41.381836 87.459 -160.5453
41.748047 87.473 -161.0257
42.114258 87.479 -161.5185
42.480469 87.476 -161.9872
42.846680 87.468 -162.3955
43.212891 87.464 -162.7365
43.579102 87.469 -163.0478
43.945312 87.485 -163.3938
44.311523 87.501 -163.8203
44.677734 87.508 -164.3142
45.043945 87.498 -164.8022
45.410156 87.476 -165.1944
45.776367 87.455 -165.4467
46.142578 87.450 -165.5996
46.508789 87.469 -165.7594
46.875000 87.503 -166.0291
47.241211 87.535 -166.4419
47.607422 87.553 -166.9473
47.973633 87.551 -167.4540
48.339844 87.537 -167.8922
48.706055 87.520 -168.2490
49.072266 87.506 -168.5556
49.438477 87.494 -168.8435
49.804688 87.482 -169.1129
50.170898 87.469 -169.3431
50.537109 87.462 -169.5309
50.903320 87.465 -169.7143
51.269531 87.475 -169.9515
51.635742 87.483 -170.2691
52.001953 87.480 -170.6289
52.368164 87.464 -170.9496
52.734375 87.445 -171.1722
53.100586 87.437 -171.3159
53.466797 87.447 -171.4725
53.833008 87.467 -171.7333
54.199219 87.480 -172.1097
54.565430 87.476 -172.5191
54.931641 87.459 -172.8509
55.297852 87.444 -173.0616
55.664062 87.449 -173.2220
56.030273 87.473 -173.4670
56.396484 87.498 -173.8825
56.762695 87.501 -174.4249
57.128906 87.473 -174.9416
57.495117 87.424 -175.2742
57.861328 87.382 -175.3746
58.227539 87.371 -175.3486
58.593750 87.393 -175.3843
58.959961 87.429 -175.6148
59.326172 87.453 -176.0312
59.692383 87.449 -176.5053
60.058594 87.423 -176.8903
60.424805 87.391 -177.1194
60.791016 87.373 -177.2382
61.157227 87.374 -177.3549
61.523438 87.384 -177.5513
61.889648 87.390 -177.8308
62.255859 87.387 -178.1366
62.622070 87.377 -178.4112
62.988281 87.367 -178.6435
63.354492 87.362 -178.8671
63.720703 87.359 -179.1194
64.086914 87.353 -179.4015
64.453125 87.339 -179.6763
64.819336 87.320 -179.9025
65.185547 87.305 179.9271
65.551758 87.297 179.7779
65.917969 87.296 179.6028
66.284180 87.296 179.3811
66.650391 87.290 179.1319
67.016602 87.279 178.8914
67.382812 87.267 178.6765
67.749023 87.256 178.4713
68.115234 87.247 178.2475
68.481445 87.232 178.0019
68.847656 87.211 177.7703
69.213867 87.184 177.5995
69.580078 87.163 177.4992
69.946289 87.156 177.4166
70.312500 87.159 177.2686
70.678711 87.162 177.0111
71.044922 87.149 176.6880
71.411133 87.117 176.4111
71.777344 87.078 176.2808
72.143555 87.052 176.3002
72.509766 87.056 176.3541
72.875977 87.085 176.2831
73.242188 87.118 176.0009
73.608398 87.131 175.5565
73.974609 87.112 175.0993
74.340820 87.072 174.7775
74.707031 87.032 174.6428
75.073242 87.012 174.6234
75.439453 87.015 174.5843
75.805664 87.030 174.4279
76.171875 87.040 174.1513
76.538086 87.036 173.8258
76.904297 87.018 173.5316
77.270508 86.994 173.3038
77.636719 86.973 173.1272
78.002930 86.954 172.9718
78.369141 86.936 172.8304
78.735352 86.918 172.7225
79.101562 86.905 172.6636
79.467773 86.904 172.6298
79.833984 86.917 172.5567
80.200195 86.937 172.3783
80.566406 86.952 172.0787
80.932617 86.949 171.7144
81.298828 86.926 171.3865
81.665039 86.892 171.1787
82.031250 86.866 171.0982
82.397461 86.858 171.0630
82.763672 86.868 170.9545
83.129883 86.880 170.7020
83.496094 86.876 170.3353
83.862305 86.848 169.9640
84.228516 86.803 169.7014
84.594727 86.758 169.5845
84.960938 86.728 169.5514
85.327148 86.714 169.4970
85.693359 86.705 169.3635
86.059570 86.689 169.1830
86.425781 86.666 169.0370
86.791992 86.648 168.9680
87.158203 86.646 168.9232
87.524414 86.662 168.7889
87.890625 86.679 168.4886
88.256836 86.676 168.0591
88.623047 86.645 167.6347
88.989258 86.592 167.3564
89.355469 86.540 167.2751
89.721680 86.507 167.3232
90.087891 86.495 167.3773
90.454102 86.495 167.3557
90.820312 86.492 167.2637
91.186523 86.481 167.1589
91.552734 86.465 167.0861
91.918945 86.451 167.0435
92.285156 86.439 167.0031
92.651367 86.430 166.9464
93.017578 86.421 166.8711
93.383789 86.414 166.7639
93.750000 86.408 166.5848
94.116211 86.394 166.2982
94.482422 86.357 165.9354
94.848633 86.288 165.6226
95.214844 86.197 165.5293
95.581055 86.114 165.7502
95.947266 86.076 166.1988
96.313477 86.101 166.6187
96.679688 86.172 166.7399
97.045898 86.248 166.4565
97.412109 86.291 165.8787
97.778320 86.287 165.2408
98.144531 86.248 164.7551
98.510742 86.202 164.4992
98.876953 86.172 164.3989
99.243164 86.162 164.3114
99.609375 86.158 164.1440
99.975586 86.144 163.9141
100.341797 86.110 163.7176
100.708008 86.065 163.6466
101.074219 86.024 163.7192
101.440430 85.997 163.8695
101.806641 85.986 163.9985
102.172852 85.980 164.0438
102.539062 85.969 164.0126
102.905273 85.949 163.9584
103.271484 85.922 163.9279
103.637695 85.899 163.9213
104.003906 85.883 163.8959
104.370117 85.872 163.8050
104.736328 85.860 163.6381
105.102539 85.841 163.4294
105.468750 85.816 163.2311
105.834961 85.791 163.0769
106.201172 85.772 162.9638
106.567383 85.763 162.8624
106.933594 85.762 162.7422
107.299805 85.763 162.5931
107.666016 85.760 162.4321
108.032227 85.749 162.2993
108.398438 85.730 162.2458
108.764648 85.709 162.3131
109.130859 85.695 162.5043
109.497070 85.695 162.7684
109.863281 85.713 163.0155
110.229492 85.738 163.1656
110.595703 85.757 163.1920
110.961914 85.760 163.1254
111.328125 85.742 163.0176
111.694336 85.704 162.9083
112.060547 85.650 162.8254
112.426758 85.583 162.8101
112.792969 85.514 162.9099
113.159180 85.467 163.1102
113.525391 85.461 163.2601
113.891602 85.493 163.1138
114.257812 85.524 162.5180
114.624023 85.507 161.5972
114.990234 85.419 160.7504
115.356445 85.302 160.4102
115.722656 85.241 160.6619
116.088867 85.307 161.0283
116.455078 85.469 160.8060
116.821289 85.614 159.7508
117.187500 85.631 158.3904
117.553711 85.513 157.7515
117.919922 85.400 158.6629
118.286133 85.526 160.7839
118.652344 85.993 162.3541
119.018555 86.627 161.7041
119.384766 87.139 158.6455
119.750977 87.322 154.1764
120.117188 87.096 149.7505
120.483398 86.504 146.9162
120.849609 85.737 146.9818
121.215820 85.126 150.1552
121.582031 84.944 154.6997
121.948242 85.134 158.1860
122.314453 85.419 159.7446
122.680664 85.605 160.0451
123.046875 85.661 160.0477
123.413086 85.650 160.2559
123.779297 85.641 160.6140
124.145508 85.646 160.8360
124.511719 85.637 160.8015
124.877930 85.593 160.6462
125.244141 85.522 160.5601
125.610352 85.453 160.5751
125.976562 85.401 160.5641
126.342773 85.351 160.4290
126.708984 85.285 160.2476
127.075195 85.208 160.2082
127.441406 85.153 160.3926
127.807617 85.152 160.6275
128.173828 85.201 160.5883
128.540039 85.250 160.0880
128.906250 85.240 159.2665
129.272461 85.145 158.5302
129.638672 84.992 158.3168
130.004883 84.851 158.8174
130.371094 84.798 159.8029
130.737305 84.860 160.7354
131.103516 84.993 161.1356
131.469727 85.127 160.8745
131.835938 85.201 160.1650
132.202148 85.199 159.3661
132.568359 85.139 158.7804
132.934570 85.063 158.5299
133.300781 85.005 158.5409
133.666992 84.982 158.6338
134.033203 84.989 158.6495
134.399414 85.010 158.5152
134.765625 85.032 158.2283
135.131836 85.045 157.8174
135.498047 85.037 157.3376
135.864258 85.003 156.8927
136.230469 84.948 156.6223
136.596680 84.895 156.6166
136.962891 84.874 156.8079
137.329102 84.894 156.9653
137.695312 84.930 156.8672
138.061523 84.933 156.5283
138.427734 84.871 156.2606
138.793945 84.767 156.4839
139.160156 84.701 157.3588
139.526367 84.753 158.4969
139.892578 84.927 159.1368
140.258789 85.127 158.7589
140.625000 85.232 157.4948
140.991211 85.173 156.0072
141.357422 84.970 155.0994
141.723633 84.729 155.2621
142.089844 84.583 156.2990
142.456055 84.590 157.4021
142.822266 84.693 157.8271
143.188477 84.781 157.4662
143.554688 84.785 156.7600
143.920898 84.715 156.2443
144.287109 84.633 156.1555
144.653320 84.594 156.3164
145.019531 84.604 156.3698
145.385742 84.621 156.1390
145.751953 84.609 155.7529
146.118164 84.562 155.4731
146.484375 84.512 155.4420
146.850586 84.488 155.5726
147.216797 84.495 155.6607
147.583008 84.512 155.5882
147.949219 84.515 155.4035
148.315430 84.502 155.2275
148.681641 84.482 155.1146
