* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 25-Jul-2023 13:09:20
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: DCA Stealth L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	80.041
20.299999	79.987
20.600000	79.934
20.900000	79.882
21.200001	79.833
21.400000	79.803
21.799999	79.749
22.000000	79.726
22.400000	79.688
22.700001	79.666
23.000000	79.651
23.299999	79.643
23.600000	79.645
24.000000	79.666
24.299999	79.696
24.700001	79.754
25.000000	79.807
25.400000	79.883
25.799999	79.958
26.200001	80.023
26.500000	80.063
26.900000	80.101
27.200001	80.118
27.600000	80.126
28.000000	80.118
28.500000	80.088
29.000000	80.038
29.500000	79.972
30.000000	79.894
30.400000	79.827
30.700001	79.776
31.100000	79.707
31.500000	79.638
32.000000	79.553
32.500000	79.469
33.000000	79.384
33.500000	79.296
34.000000	79.206
34.500000	79.112
35.000000	79.018
35.500000	78.925
36.000000	78.835
36.500000	78.748
37.000000	78.666
37.500000	78.589
38.200001	78.488
38.700001	78.421
39.500000	78.317
40.000000	78.253
40.599998	78.176
41.200001	78.095
41.799999	78.009
42.500000	77.904
43.099998	77.812
43.700001	77.721
44.400002	77.621
45.000000	77.543
45.500000	77.485
46.200001	77.415
46.799999	77.364
47.500000	77.314
48.200001	77.275
48.700001	77.252
49.400002	77.227
50.000000	77.212
50.799999	77.201
51.500000	77.196
52.200001	77.197
53.000000	77.201
53.799999	77.210
54.500000	77.220
55.200001	77.232
56.000000	77.249
57.000000	77.273
58.000000	77.298
59.000000	77.321
60.000000	77.340
60.799999	77.351
61.500000	77.357
62.200001	77.360
63.000000	77.358
64.000000	77.352
65.000000	77.345
66.000000	77.341
67.000000	77.343
68.000000	77.356
69.000000	77.379
70.000000	77.414
71.000000	77.457
72.000000	77.508
73.000000	77.561
74.000000	77.616
75.000000	77.667
76.199997	77.722
77.500000	77.767
78.800003	77.795
80.000000	77.803
81.199997	77.792
82.500000	77.760
83.800003	77.709
85.000000	77.646
86.199997	77.570
87.500000	77.476
88.500000	77.397
90.000000	77.269
91.199997	77.160
92.500000	77.039
93.800003	76.915
95.000000	76.801
96.199997	76.689
97.500000	76.572
98.800003	76.462
100.000000	76.366
101.500000	76.254
103.000000	76.147
104.400002	76.051
106.000000	75.946
107.500000	75.850
109.000000	75.757
110.599998	75.660
112.000000	75.579
113.800003	75.480
115.000000	75.417
117.199997	75.308
118.000000	75.270
120.599998	75.153
122.000000	75.090
124.099998	74.994
125.000000	74.952
126.500000	74.878
128.000000	74.800
131.500000	74.604
132.000000	74.574
134.000000	74.453
136.000000	74.328
138.000000	74.199
140.000000	74.067
143.000000	73.861
145.000000	73.720
147.500000	73.539
150.000000	73.359
152.500000	73.182
155.000000	73.011
157.500000	72.851
160.000000	72.701
162.500000	72.561
165.000000	72.431
167.500000	72.308
170.000000	72.194
172.500000	72.089
175.000000	71.991
177.500000	71.902
180.000000	71.821
182.500000	71.749
185.000000	71.686
187.500000	71.630
190.000000	71.583
192.500000	71.544
195.000000	71.513
197.500000	71.489
200.000000	71.472
203.000000	71.462
206.000000	71.463
209.000000	71.473
212.000000	71.492
214.000000	71.509
218.000000	71.555
220.000000	71.583
224.000000	71.646
227.000000	71.699
230.000000	71.755
233.000000	71.813
236.000000	71.872
240.000000	71.950
243.000000	72.007
247.000000	72.078
250.000000	72.128
254.000000	72.189
258.000000	72.242
262.000000	72.289
265.000000	72.320
269.000000	72.357
272.000000	72.383
276.000000	72.415
280.000000	72.445
285.000000	72.482
290.000000	72.517
295.000000	72.553
300.000000	72.590
304.000000	72.620
307.000000	72.643
311.000000	72.675
315.000000	72.709
320.000000	72.752
325.000000	72.798
330.000000	72.844
335.000000	72.890
340.000000	72.933
345.000000	72.971
350.000000	73.003
355.000000	73.029
360.000000	73.047
365.000000	73.058
370.000000	73.063
375.000000	73.065
382.000000	73.064
387.000000	73.064
395.000000	73.065
400.000000	73.068
406.000000	73.072
412.000000	73.074
418.000000	73.075
425.000000	73.073
431.000000	73.069
437.000000	73.065
444.000000	73.061
450.000000	73.062
455.000000	73.067
462.000000	73.082
468.000000	73.104
475.000000	73.141
482.000000	73.193
487.000000	73.238
494.000000	73.312
500.000000	73.384
508.000000	73.488
515.000000	73.584
522.000000	73.680
530.000000	73.785
538.000000	73.881
545.000000	73.956
552.000000	74.020
560.000000	74.081
570.000000	74.140
580.000000	74.181
590.000000	74.209
600.000000	74.227
608.000000	74.236
615.000000	74.241
622.000000	74.245
630.000000	74.248
640.000000	74.253
650.000000	74.260
660.000000	74.269
670.000000	74.281
680.000000	74.296
690.000000	74.315
700.000000	74.337
710.000000	74.361
720.000000	74.388
730.000000	74.416
740.000000	74.445
750.000000	74.473
762.000000	74.506
775.000000	74.538
788.000000	74.565
800.000000	74.583
812.000000	74.595
825.000000	74.598
838.000000	74.592
850.000000	74.582
862.000000	74.567
875.000000	74.550
885.000000	74.536
900.000000	74.516
912.000000	74.500
925.000000	74.484
938.000000	74.469
950.000000	74.457
962.000000	74.445
975.000000	74.434
988.000000	74.424
1000.000000	74.415
1015.000000	74.403
1030.000000	74.390
1044.000000	74.378
1060.000000	74.364
1075.000000	74.352
1090.000000	74.344
1106.000000	74.341
1120.000000	74.343
1138.000000	74.356
1150.000000	74.369
1172.000000	74.403
1180.000000	74.418
1206.000000	74.470
1220.000000	74.499
1241.000000	74.540
1250.000000	74.556
1265.000000	74.581
1280.000000	74.604
1315.000000	74.651
1320.000000	74.657
1340.000000	74.686
1360.000000	74.723
1380.000000	74.774
1400.000000	74.841
1430.000000	74.978
1450.000000	75.089
1475.000000	75.244
1500.000000	75.405
1525.000000	75.563
1550.000000	75.709
1575.000000	75.841
1600.000000	75.958
1625.000000	76.062
1650.000000	76.157
1675.000000	76.245
1700.000000	76.328
1725.000000	76.408
1750.000000	76.486
1775.000000	76.564
1800.000000	76.643
1825.000000	76.722
1850.000000	76.802
1875.000000	76.884
1900.000000	76.968
1925.000000	77.057
1950.000000	77.153
1975.000000	77.254
2000.000000	77.364
2030.000000	77.508
2060.000000	77.666
2090.000000	77.840
2120.000000	78.028
2140.000000	78.161
2180.000000	78.442
2200.000000	78.589
2240.000000	78.898
2270.000000	79.129
2300.000000	79.318
2330.000000	79.447
2360.000000	79.562
