* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 25-Aug-2023 19:24:06
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: SE-1 leather bass R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	55.502
20.299999	55.811
20.600000	56.113
20.900000	56.406
21.200001	56.691
21.400000	56.876
21.799999	57.238
22.000000	57.414
22.400000	57.757
22.700001	58.008
23.000000	58.252
23.299999	58.489
23.600000	58.717
24.000000	59.002
24.299999	59.200
24.700001	59.439
25.000000	59.599
25.400000	59.786
25.799999	59.946
26.200001	60.083
26.500000	60.172
26.900000	60.275
27.200001	60.342
27.600000	60.418
28.000000	60.481
28.500000	60.543
29.000000	60.589
29.500000	60.620
30.000000	60.635
30.400000	60.635
30.700001	60.627
31.100000	60.608
31.500000	60.579
32.000000	60.530
32.500000	60.469
33.000000	60.398
33.500000	60.320
34.000000	60.235
34.500000	60.144
35.000000	60.049
35.500000	59.950
36.000000	59.847
36.500000	59.742
37.000000	59.635
37.500000	59.527
38.200001	59.377
38.700001	59.271
39.500000	59.109
40.000000	59.014
40.599998	58.908
41.200001	58.809
41.799999	58.718
42.500000	58.621
43.099998	58.544
43.700001	58.471
44.400002	58.389
45.000000	58.321
45.500000	58.268
46.200001	58.199
46.799999	58.147
47.500000	58.093
48.200001	58.044
48.700001	58.010
49.400002	57.964
50.000000	57.923
50.799999	57.863
51.500000	57.804
52.200001	57.737
53.000000	57.651
53.799999	57.556
54.500000	57.469
55.200001	57.380
56.000000	57.278
57.000000	57.150
58.000000	57.023
59.000000	56.897
60.000000	56.771
60.799999	56.668
61.500000	56.577
62.200001	56.482
63.000000	56.371
64.000000	56.227
65.000000	56.079
66.000000	55.933
67.000000	55.792
68.000000	55.658
69.000000	55.529
70.000000	55.405
71.000000	55.281
72.000000	55.156
73.000000	55.030
74.000000	54.903
75.000000	54.777
76.199997	54.630
77.500000	54.481
78.800003	54.351
80.000000	54.256
81.199997	54.192
82.500000	54.159
83.800003	54.161
85.000000	54.189
86.199997	54.236
87.500000	54.301
88.500000	54.356
90.000000	54.441
91.199997	54.507
92.500000	54.574
93.800003	54.631
95.000000	54.675
96.199997	54.713
97.500000	54.752
98.800003	54.798
100.000000	54.853
101.500000	54.943
103.000000	55.053
104.400002	55.160
106.000000	55.266
107.500000	55.336
109.000000	55.369
110.599998	55.362
112.000000	55.325
113.800003	55.243
115.000000	55.173
117.199997	55.027
118.000000	54.972
120.599998	54.802
122.000000	54.721
124.099998	54.616
125.000000	54.577
126.500000	54.519
128.000000	54.469
131.500000	54.381
132.000000	54.371
134.000000	54.339
136.000000	54.315
138.000000	54.293
140.000000	54.268
143.000000	54.221
145.000000	54.184
147.500000	54.137
150.000000	54.095
152.500000	54.063
155.000000	54.044
157.500000	54.041
160.000000	54.049
162.500000	54.061
165.000000	54.065
167.500000	54.051
170.000000	54.005
172.500000	53.921
175.000000	53.801
177.500000	53.656
180.000000	53.508
182.500000	53.381
185.000000	53.290
187.500000	53.239
190.000000	53.215
192.500000	53.198
195.000000	53.168
197.500000	53.109
200.000000	53.013
203.000000	52.849
206.000000	52.655
209.000000	52.466
212.000000	52.313
214.000000	52.241
218.000000	52.161
220.000000	52.146
224.000000	52.144
227.000000	52.155
230.000000	52.171
233.000000	52.186
236.000000	52.199
240.000000	52.215
243.000000	52.227
247.000000	52.245
250.000000	52.257
254.000000	52.269
258.000000	52.274
262.000000	52.275
265.000000	52.276
269.000000	52.282
272.000000	52.293
276.000000	52.318
280.000000	52.351
285.000000	52.393
290.000000	52.410
295.000000	52.370
300.000000	52.258
304.000000	52.128
307.000000	52.022
311.000000	51.891
315.000000	51.785
320.000000	51.682
325.000000	51.576
330.000000	51.427
335.000000	51.223
340.000000	50.991
345.000000	50.782
350.000000	50.639
355.000000	50.577
360.000000	50.579
365.000000	50.620
370.000000	50.675
375.000000	50.731
382.000000	50.797
387.000000	50.832
395.000000	50.870
400.000000	50.887
406.000000	50.907
412.000000	50.932
418.000000	50.966
425.000000	51.019
431.000000	51.069
437.000000	51.112
444.000000	51.139
450.000000	51.131
455.000000	51.100
462.000000	51.021
468.000000	50.933
475.000000	50.825
482.000000	50.719
487.000000	50.639
494.000000	50.515
500.000000	50.393
508.000000	50.223
515.000000	50.094
522.000000	50.006
530.000000	49.959
538.000000	49.957
545.000000	49.975
552.000000	49.999
560.000000	50.024
570.000000	50.047
580.000000	50.056
590.000000	50.055
600.000000	50.052
608.000000	50.054
615.000000	50.060
622.000000	50.071
630.000000	50.086
640.000000	50.109
650.000000	50.127
660.000000	50.135
670.000000	50.128
680.000000	50.105
690.000000	50.073
700.000000	50.041
710.000000	50.020
720.000000	50.020
730.000000	50.043
740.000000	50.085
750.000000	50.136
762.000000	50.198
775.000000	50.255
788.000000	50.295
800.000000	50.319
812.000000	50.331
825.000000	50.333
838.000000	50.327
850.000000	50.315
862.000000	50.294
875.000000	50.258
885.000000	50.218
900.000000	50.136
912.000000	50.054
925.000000	49.950
938.000000	49.827
950.000000	49.691
962.000000	49.527
975.000000	49.314
988.000000	49.064
1000.000000	48.805
1015.000000	48.458
1030.000000	48.099
1044.000000	47.767
1060.000000	47.400
1075.000000	47.077
1090.000000	46.781
1106.000000	46.506
1120.000000	46.309
1138.000000	46.121
1150.000000	46.037
1172.000000	45.955
1180.000000	45.943
1206.000000	45.928
1220.000000	45.914
1241.000000	45.863
1250.000000	45.827
1265.000000	45.751
1280.000000	45.659
1315.000000	45.433
1320.000000	45.405
1340.000000	45.313
1360.000000	45.266
1380.000000	45.268
1400.000000	45.315
1430.000000	45.450
1450.000000	45.563
1475.000000	45.706
1500.000000	45.829
1525.000000	45.917
1550.000000	45.966
1575.000000	45.983
1600.000000	45.979
1625.000000	45.965
1650.000000	45.934
1675.000000	45.871
1700.000000	45.758
1725.000000	45.584
1750.000000	45.354
1775.000000	45.091
1800.000000	44.830
1825.000000	44.610
1850.000000	44.464
1875.000000	44.408
1900.000000	44.440
1925.000000	44.541
1950.000000	44.688
1975.000000	44.862
2000.000000	45.057
2030.000000	45.322
2060.000000	45.633
2090.000000	45.998
2120.000000	46.412
2140.000000	46.710
2180.000000	47.340
2200.000000	47.666
2240.000000	48.324
2270.000000	48.800
2300.000000	49.214
2330.000000	49.549
2360.000000	49.852
2400.000000	50.239
2430.000000	50.502
2470.000000	50.829
2500.000000	51.073
2540.000000	51.395
2580.000000	51.680
2620.000000	51.895
2650.000000	52.008
2690.000000	52.104
2720.000000	52.137
2760.000000	52.126
2800.000000	52.067
2850.000000	52.040
2900.000000	52.237
2950.000000	52.661
3000.000000	53.103
3040.000000	53.335
3070.000000	53.410
3110.000000	53.392
3150.000000	53.281
3200.000000	53.093
3250.000000	52.900
3300.000000	52.693
3350.000000	52.430
3400.000000	52.081
3450.000000	51.634
3500.000000	51.096
3550.000000	50.485
3600.000000	49.828
3650.000000	49.152
3700.000000	48.476
3750.000000	47.795
3820.000000	46.787
3870.000000	46.016
3950.000000	44.808
4000.000000	44.176
4060.000000	43.642
4120.000000	43.395
4180.000000	43.429
4250.000000	43.765
4310.000000	44.234
4370.000000	44.811
4440.000000	45.572
4500.000000	46.264
4550.000000	46.838
4620.000000	47.582
4680.000000	48.117
4750.000000	48.583
4820.000000	48.870
4870.000000	48.980
4940.000000	49.041
5000.000000	49.051
5080.000000	49.074
5150.000000	49.169
5220.000000	49.386
5300.000000	49.825
5380.000000	50.440
5450.000000	51.026
5520.000000	51.535
5600.000000	51.891
5700.000000	51.889
5800.000000	51.372
5900.000000	50.409
6000.000000	49.149
6080.000000	48.074
6150.000000	47.208
6220.000000	46.523
6300.000000	46.071
6400.000000	46.050
6500.000000	46.485
6600.000000	47.123
6700.000000	47.764
6800.000000	48.306
6900.000000	48.723
7000.000000	49.030
7100.000000	49.265
7200.000000	49.477
7300.000000	49.720
7400.000000	50.031
7500.000000	50.412
7620.000000	50.882
7750.000000	51.253
7880.000000	51.376
8000.000000	51.279
8120.000000	51.031
8250.000000	50.618
8380.000000	50.046
8500.000000	49.375
8620.000000	48.592
8750.000000	47.661
8850.000000	46.928
9000.000000	45.941
9120.000000	45.453
9250.000000	45.420
9380.000000	45.863
9500.000000	46.487
9620.000000	47.110
9750.000000	47.607
9880.000000	47.797
10000.000000	47.644
10150.000000	47.026
10300.000000	46.062
10440.000000	45.052
10600.000000	44.030
10750.000000	43.337
10900.000000	42.821
11060.000000	42.258
11200.000000	41.633
11380.000000	40.620
11500.000000	39.874
11720.000000	38.637
11800.000000	38.319
12060.000000	38.029
12200.000000	38.247
12410.000000	38.636
12500.000000	38.719
12650.000000	38.657
12800.000000	38.315
13150.000000	36.664
13200.000000	36.391
13400.000000	35.442
13600.000000	34.988
13800.000000	35.157
14000.000000	35.769
14300.000000	36.852
14500.000000	37.373
14750.000000	37.669
15000.000000	37.641
15250.000000	37.535
15500.000000	37.778
15750.000000	38.651
16000.000000	39.823
16250.000000	40.758
16500.000000	41.247
16750.000000	41.368
17000.000000	41.244
17250.000000	40.916
17500.000000	40.369
17750.000000	39.621
18000.000000	38.750
18250.000000	37.884
18500.000000	37.163
18750.000000	36.695
19000.000000	36.553
19250.000000	36.772
19500.000000	37.266
19750.000000	37.788
