* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 24-Aug-2023 14:36:33
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Joker R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	63.554
20.299999	63.727
20.600000	63.902
20.900000	64.076
21.200001	64.245
21.400000	64.351
21.799999	64.541
22.000000	64.623
22.400000	64.763
22.700001	64.851
23.000000	64.934
23.299999	65.017
23.600000	65.107
24.000000	65.244
24.299999	65.359
24.700001	65.526
25.000000	65.655
25.400000	65.826
25.799999	65.985
26.200001	66.124
26.500000	66.212
26.900000	66.307
27.200001	66.365
27.600000	66.431
28.000000	66.493
28.500000	66.578
29.000000	66.677
29.500000	66.787
30.000000	66.903
30.400000	66.999
30.700001	67.073
31.100000	67.173
31.500000	67.276
32.000000	67.404
32.500000	67.529
33.000000	67.647
33.500000	67.761
34.000000	67.873
34.500000	67.985
35.000000	68.097
35.500000	68.207
36.000000	68.312
36.500000	68.412
37.000000	68.507
37.500000	68.599
38.200001	68.724
38.700001	68.811
39.500000	68.948
40.000000	69.032
40.599998	69.133
41.200001	69.230
41.799999	69.322
42.500000	69.424
43.099998	69.505
43.700001	69.580
44.400002	69.660
45.000000	69.721
45.500000	69.766
46.200001	69.818
46.799999	69.853
47.500000	69.881
48.200001	69.897
48.700001	69.904
49.400002	69.908
50.000000	69.911
50.799999	69.914
51.500000	69.920
52.200001	69.928
53.000000	69.942
53.799999	69.960
54.500000	69.980
55.200001	70.002
56.000000	70.033
57.000000	70.077
58.000000	70.133
59.000000	70.200
60.000000	70.281
60.799999	70.353
61.500000	70.420
62.200001	70.491
63.000000	70.575
64.000000	70.682
65.000000	70.791
66.000000	70.900
67.000000	71.008
68.000000	71.113
69.000000	71.216
70.000000	71.315
71.000000	71.411
72.000000	71.503
73.000000	71.591
74.000000	71.673
75.000000	71.749
76.199997	71.829
77.500000	71.905
78.800003	71.968
80.000000	72.017
81.199997	72.059
82.500000	72.096
83.800003	72.127
85.000000	72.151
86.199997	72.171
87.500000	72.189
88.500000	72.199
90.000000	72.211
91.199997	72.217
92.500000	72.220
93.800003	72.219
95.000000	72.215
96.199997	72.209
97.500000	72.199
98.800003	72.187
100.000000	72.174
101.500000	72.156
103.000000	72.134
104.400002	72.112
106.000000	72.084
107.500000	72.055
109.000000	72.024
110.599998	71.988
112.000000	71.955
113.800003	71.911
115.000000	71.881
117.199997	71.823
118.000000	71.801
120.599998	71.729
122.000000	71.689
124.099998	71.628
125.000000	71.603
126.500000	71.559
128.000000	71.516
131.500000	71.416
132.000000	71.402
134.000000	71.344
136.000000	71.288
138.000000	71.232
140.000000	71.177
143.000000	71.097
145.000000	71.046
147.500000	70.983
150.000000	70.922
152.500000	70.861
155.000000	70.800
157.500000	70.739
160.000000	70.678
162.500000	70.617
165.000000	70.555
167.500000	70.493
170.000000	70.429
172.500000	70.365
175.000000	70.300
177.500000	70.236
180.000000	70.172
182.500000	70.109
185.000000	70.047
187.500000	69.986
190.000000	69.925
192.500000	69.864
195.000000	69.801
197.500000	69.736
200.000000	69.668
203.000000	69.582
206.000000	69.491
209.000000	69.396
212.000000	69.299
214.000000	69.235
218.000000	69.110
220.000000	69.050
224.000000	68.935
227.000000	68.853
230.000000	68.775
233.000000	68.699
236.000000	68.626
240.000000	68.534
243.000000	68.469
247.000000	68.389
250.000000	68.335
254.000000	68.269
258.000000	68.208
262.000000	68.151
265.000000	68.108
269.000000	68.050
272.000000	68.004
276.000000	67.941
280.000000	67.873
285.000000	67.783
290.000000	67.687
295.000000	67.585
300.000000	67.478
304.000000	67.389
307.000000	67.321
311.000000	67.227
315.000000	67.131
320.000000	67.009
325.000000	66.885
330.000000	66.761
335.000000	66.640
340.000000	66.523
345.000000	66.411
350.000000	66.303
355.000000	66.198
360.000000	66.095
365.000000	65.996
370.000000	65.899
375.000000	65.805
382.000000	65.680
387.000000	65.595
395.000000	65.467
400.000000	65.391
406.000000	65.306
412.000000	65.230
418.000000	65.165
425.000000	65.108
431.000000	65.079
437.000000	65.069
444.000000	65.085
450.000000	65.121
455.000000	65.166
462.000000	65.251
