* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 04-Feb-2022 16:49:31
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times B A = X2HR L VSG B = VSG to Crin
* Measurement: X2HR L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	70.565
20.299999	70.770
20.600000	70.961
20.900000	71.139
21.200001	71.301
21.400000	71.402
21.799999	71.589
22.000000	71.675
22.400000	71.838
22.700001	71.954
23.000000	72.065
23.299999	72.173
23.600000	72.277
24.000000	72.412
24.299999	72.511
24.700001	72.644
25.000000	72.746
25.400000	72.886
25.799999	73.029
26.200001	73.176
26.500000	73.287
26.900000	73.433
27.200001	73.542
27.600000	73.686
28.000000	73.828
28.500000	74.003
29.000000	74.172
29.500000	74.331
30.000000	74.481
30.400000	74.594
30.700001	74.677
31.100000	74.787
31.500000	74.899
32.000000	75.041
32.500000	75.183
33.000000	75.320
33.500000	75.452
34.000000	75.578
34.500000	75.697
35.000000	75.811
35.500000	75.920
36.000000	76.025
36.500000	76.127
37.000000	76.227
37.500000	76.325
38.200001	76.459
38.700001	76.552
39.500000	76.693
40.000000	76.774
40.599998	76.865
41.200001	76.948
41.799999	77.022
42.500000	77.102
43.099998	77.166
43.700001	77.229
44.400002	77.305
45.000000	77.372
45.500000	77.427
46.200001	77.501
46.799999	77.560
47.500000	77.623
48.200001	77.683
48.700001	77.727
49.400002	77.791
50.000000	77.847
50.799999	77.919
51.500000	77.974
52.200001	78.018
53.000000	78.058
53.799999	78.091
54.500000	78.120
55.200001	78.149
56.000000	78.186
57.000000	78.234
58.000000	78.277
59.000000	78.311
60.000000	78.333
60.799999	78.342
61.500000	78.344
62.200001	78.342
63.000000	78.336
64.000000	78.325
65.000000	78.314
66.000000	78.303
67.000000	78.294
68.000000	78.286
69.000000	78.279
70.000000	78.272
71.000000	78.265
72.000000	78.257
73.000000	78.250
74.000000	78.243
75.000000	78.237
76.199997	78.232
77.500000	78.228
78.800003	78.222
80.000000	78.212
81.199997	78.198
82.500000	78.176
83.800003	78.149
85.000000	78.121
86.199997	78.091
87.500000	78.059
88.500000	78.037
90.000000	78.008
91.199997	77.988
92.500000	77.968
93.800003	77.949
95.000000	77.930
96.199997	77.912
97.500000	77.893
98.800003	77.877
100.000000	77.864
101.500000	77.848
103.000000	77.829
104.400002	77.809
106.000000	77.782
107.500000	77.756
109.000000	77.727
110.599998	77.692
112.000000	77.655
113.800003	77.599
115.000000	77.557
117.199997	77.473
118.000000	77.441
120.599998	77.329
122.000000	77.265
124.099998	77.164
125.000000	77.119
126.500000	77.044
128.000000	76.970
131.500000	76.802
132.000000	76.779
134.000000	76.687
136.000000	76.596
138.000000	76.507
140.000000	76.419
143.000000	76.290
145.000000	76.204
147.500000	76.099
150.000000	75.996
152.500000	75.895
155.000000	75.795
157.500000	75.693
160.000000	75.588
162.500000	75.481
165.000000	75.378
167.500000	75.286
170.000000	75.211
172.500000	75.157
175.000000	75.122
177.500000	75.107
180.000000	75.107
182.500000	75.119
185.000000	75.140
187.500000	75.169
190.000000	75.205
192.500000	75.242
195.000000	75.274
197.500000	75.297
200.000000	75.308
203.000000	75.306
206.000000	75.293
209.000000	75.278
212.000000	75.269
214.000000	75.268
218.000000	75.276
220.000000	75.280
224.000000	75.273
227.000000	75.248
230.000000	75.206
233.000000	75.157
236.000000	75.112
240.000000	75.085
243.000000	75.102
247.000000	75.177
250.000000	75.269
254.000000	75.424
258.000000	75.596
262.000000	75.761
265.000000	75.868
269.000000	75.978
272.000000	76.032
276.000000	76.065
280.000000	76.059
285.000000	76.010
290.000000	75.930
295.000000	75.830
300.000000	75.720
304.000000	75.625
307.000000	75.551
311.000000	75.448
315.000000	75.340
320.000000	75.200
325.000000	75.059
330.000000	74.925
335.000000	74.817
340.000000	74.759
345.000000	74.781
350.000000	74.894
355.000000	75.081
360.000000	75.293
365.000000	75.478
370.000000	75.595
375.000000	75.631
382.000000	75.561
387.000000	75.441
395.000000	75.172
400.000000	74.984
406.000000	74.777
412.000000	74.626
418.000000	74.547
425.000000	74.563
431.000000	74.695
437.000000	74.965
444.000000	75.418
450.000000	75.808
455.000000	76.039
462.000000	76.126
468.000000	75.980
475.000000	75.649
482.000000	75.294
487.000000	75.093
494.000000	74.910
500.000000	74.834
508.000000	74.810
515.000000	74.840
522.000000	74.900
530.000000	74.983
538.000000	75.050
545.000000	75.080
552.000000	75.081
560.000000	75.055
570.000000	75.007
580.000000	74.969
590.000000	74.957
600.000000	74.971
608.000000	74.995
615.000000	75.018
622.000000	75.043
630.000000	75.081
640.000000	75.158
650.000000	75.271
660.000000	75.397
670.000000	75.510
680.000000	75.645
690.000000	75.885
700.000000	76.229
710.000000	76.513
720.000000	76.556
730.000000	76.322
740.000000	75.958
750.000000	75.679
762.000000	75.611
775.000000	75.776
788.000000	76.007
800.000000	76.196
812.000000	76.350
825.000000	76.493
838.000000	76.631
850.000000	76.754
862.000000	76.852
875.000000	76.884
885.000000	76.832
900.000000	76.638
912.000000	76.425
925.000000	76.186
938.000000	75.967
950.000000	75.800
962.000000	75.678
975.000000	75.600
988.000000	75.567
1000.000000	75.563
1015.000000	75.585
1030.000000	75.636
1044.000000	75.713
1060.000000	75.836
1075.000000	75.974
1090.000000	76.121
1106.000000	76.270
1120.000000	76.376
1138.000000	76.467
1150.000000	76.499
1172.000000	76.516
1180.000000	76.516
1206.000000	76.548
1220.000000	76.620
1241.000000	76.832
1250.000000	76.953
1265.000000	77.171
1280.000000	77.391
1315.000000	77.850
1320.000000	77.907
1340.000000	78.112
1360.000000	78.276
1380.000000	78.412
1400.000000	78.547
1430.000000	78.804
1450.000000	79.027
1475.000000	79.353
1500.000000	79.728
1525.000000	80.186
1550.000000	80.754
1575.000000	81.360
1600.000000	81.857
1625.000000	82.124
1650.000000	82.156
1675.000000	82.059
1700.000000	81.957
1725.000000	81.889
1750.000000	81.801
1775.000000	81.636
1800.000000	81.402
1825.000000	81.175
1850.000000	81.056
1875.000000	81.082
1900.000000	81.202
1925.000000	81.338
1950.000000	81.449
1975.000000	81.537
2000.000000	81.617
2030.000000	81.715
2060.000000	81.812
2090.000000	81.888
2120.000000	81.917
2140.000000	81.901
2180.000000	81.784
2200.000000	81.694
2240.000000	81.489
2270.000000	81.354
2300.000000	81.277
2330.000000	81.282
2360.000000	81.362
2400.000000	81.517
2430.000000	81.623
2470.000000	81.731
2500.000000	81.795
2540.000000	81.852
2580.000000	81.851
2620.000000	81.776
2650.000000	81.683
2690.000000	81.535
2720.000000	81.418
2760.000000	81.262
2800.000000	81.130
2850.000000	81.121
2900.000000	81.447
2950.000000	82.067
3000.000000	82.729
3040.000000	83.131
3070.000000	83.329
3110.000000	83.469
3150.000000	83.521
3200.000000	83.563
3250.000000	83.655
3300.000000	83.803
3350.000000	83.967
3400.000000	84.107
3450.000000	84.200
3500.000000	84.255
3550.000000	84.302
3600.000000	84.386
3650.000000	84.548
3700.000000	84.808
3750.000000	85.145
3820.000000	85.637
3870.000000	85.938
3950.000000	86.296
4000.000000	86.453
4060.000000	86.582
4120.000000	86.657
4180.000000	86.700
4250.000000	86.750
4310.000000	86.817
4370.000000	86.913
4440.000000	87.062
4500.000000	87.207
4550.000000	87.327
4620.000000	87.458
4680.000000	87.506
4750.000000	87.452
4820.000000	87.247
4870.000000	86.998
4940.000000	86.503
5000.000000	85.953
5080.000000	85.077
5150.000000	84.233
5220.000000	83.389
5300.000000	82.527
5380.000000	81.868
5450.000000	81.482
5520.000000	81.256
5600.000000	81.164
5700.000000	81.279
5800.000000	81.609
5900.000000	82.060
6000.000000	82.553
6080.000000	82.947
6150.000000	83.282
6220.000000	83.598
6300.000000	83.926
6400.000000	84.248
6500.000000	84.405
6600.000000	84.325
6700.000000	83.971
6800.000000	83.365
6900.000000	82.583
7000.000000	81.731
7100.000000	80.929
7200.000000	80.289
7300.000000	79.911
7400.000000	79.858
7500.000000	80.132
7620.000000	80.773
7750.000000	81.597
7880.000000	82.318
8000.000000	82.794
8120.000000	83.060
8250.000000	83.095
8380.000000	82.859
8500.000000	82.418
8620.000000	81.797
8750.000000	80.961
8850.000000	80.235
9000.000000	79.143
9120.000000	78.480
9250.000000	78.214
9380.000000	78.458
9500.000000	78.998
9620.000000	79.669
9750.000000	80.386
9880.000000	80.964
10000.000000	81.295
10150.000000	81.398
10300.000000	81.170
10440.000000	80.695
10600.000000	79.869
