* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 14-Oct-2023 16:30:23
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Shang Sr S2 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	63.051
20.299999	63.028
20.600000	63.050
20.900000	63.129
21.200001	63.255
21.400000	63.352
21.799999	63.527
22.000000	63.596
22.400000	63.687
22.700001	63.722
23.000000	63.745
23.299999	63.769
23.600000	63.806
24.000000	63.887
24.299999	63.969
24.700001	64.095
25.000000	64.185
25.400000	64.278
25.799999	64.324
26.200001	64.330
26.500000	64.325
26.900000	64.336
27.200001	64.372
27.600000	64.458
28.000000	64.573
28.500000	64.719
29.000000	64.848
29.500000	64.962
30.000000	65.059
30.400000	65.117
30.700001	65.145
31.100000	65.169
31.500000	65.192
32.000000	65.245
32.500000	65.325
33.000000	65.397
33.500000	65.425
34.000000	65.411
34.500000	65.391
35.000000	65.403
35.500000	65.453
36.000000	65.517
36.500000	65.573
37.000000	65.622
37.500000	65.685
38.200001	65.814
38.700001	65.928
39.500000	66.109
40.000000	66.211
40.599998	66.328
41.200001	66.436
41.799999	66.523
42.500000	66.578
43.099998	66.584
43.700001	66.577
44.400002	66.577
45.000000	66.588
45.500000	66.599
46.200001	66.609
46.799999	66.617
47.500000	66.635
48.200001	66.673
48.700001	66.719
49.400002	66.810
50.000000	66.904
50.799999	67.031
51.500000	67.136
52.200001	67.239
53.000000	67.358
53.799999	67.466
54.500000	67.540
55.200001	67.594
56.000000	67.641
57.000000	67.698
58.000000	67.763
59.000000	67.829
60.000000	67.888
60.799999	67.935
61.500000	67.979
62.200001	68.024
63.000000	68.074
64.000000	68.131
65.000000	68.181
66.000000	68.225
67.000000	68.263
68.000000	68.300
69.000000	68.339
70.000000	68.378
71.000000	68.413
72.000000	68.441
73.000000	68.463
74.000000	68.483
75.000000	68.501
76.199997	68.520
77.500000	68.536
78.800003	68.547
80.000000	68.554
81.199997	68.561
82.500000	68.572
83.800003	68.589
85.000000	68.609
86.199997	68.631
87.500000	68.652
88.500000	68.662
90.000000	68.665
91.199997	68.659
92.500000	68.652
93.800003	68.647
95.000000	68.644
96.199997	68.643
97.500000	68.643
98.800003	68.642
100.000000	68.639
101.500000	68.635
103.000000	68.636
104.400002	68.649
106.000000	68.682
107.500000	68.730
109.000000	68.790
110.599998	68.858
112.000000	68.913
113.800003	68.973
115.000000	69.005
117.199997	69.051
118.000000	69.063
120.599998	69.086
122.000000	69.087
124.099998	69.076
125.000000	69.067
126.500000	69.049
128.000000	69.027
131.500000	68.967
132.000000	68.958
134.000000	68.921
136.000000	68.883
138.000000	68.847
140.000000	68.818
143.000000	68.785
145.000000	68.769
147.500000	68.754
150.000000	68.749
152.500000	68.758
155.000000	68.776
157.500000	68.800
160.000000	68.825
162.500000	68.845
165.000000	68.857
167.500000	68.864
170.000000	68.869
172.500000	68.875
175.000000	68.877
177.500000	68.872
180.000000	68.861
182.500000	68.848
185.000000	68.834
187.500000	68.822
190.000000	68.813
192.500000	68.807
195.000000	68.806
197.500000	68.808
200.000000	68.813
203.000000	68.817
206.000000	68.818
209.000000	68.814
212.000000	68.807
214.000000	68.803
218.000000	68.796
220.000000	68.795
224.000000	68.797
227.000000	68.799
230.000000	68.801
233.000000	68.803
236.000000	68.808
240.000000	68.821
243.000000	68.834
247.000000	68.848
250.000000	68.854
254.000000	68.855
258.000000	68.850
262.000000	68.842
265.000000	68.836
269.000000	68.831
272.000000	68.833
276.000000	68.844
280.000000	68.861
285.000000	68.879
290.000000	68.880
295.000000	68.863
300.000000	68.835
