* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 24-Aug-2023 14:50:30
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Void S3 Joker pads R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	73.703
20.299999	73.795
20.600000	73.884
20.900000	73.973
21.200001	74.061
21.400000	74.120
21.799999	74.237
22.000000	74.296
22.400000	74.410
22.700001	74.493
23.000000	74.572
23.299999	74.647
23.600000	74.719
24.000000	74.810
24.299999	74.876
24.700001	74.964
25.000000	75.031
25.400000	75.122
25.799999	75.212
26.200001	75.301
26.500000	75.365
26.900000	75.447
27.200001	75.506
27.600000	75.581
28.000000	75.653
28.500000	75.740
29.000000	75.822
29.500000	75.899
30.000000	75.973
30.400000	76.029
30.700001	76.070
31.100000	76.123
31.500000	76.175
32.000000	76.240
32.500000	76.306
33.000000	76.373
33.500000	76.443
34.000000	76.515
34.500000	76.588
35.000000	76.660
35.500000	76.730
36.000000	76.797
36.500000	76.861
37.000000	76.921
37.500000	76.976
38.200001	77.045
38.700001	77.088
39.500000	77.147
40.000000	77.178
40.599998	77.212
41.200001	77.242
41.799999	77.271
42.500000	77.304
43.099998	77.333
43.700001	77.363
44.400002	77.400
45.000000	77.433
45.500000	77.460
46.200001	77.499
46.799999	77.530
47.500000	77.564
48.200001	77.595
48.700001	77.614
49.400002	77.640
50.000000	77.661
50.799999	77.689
51.500000	77.712
52.200001	77.733
53.000000	77.755
53.799999	77.774
54.500000	77.789
55.200001	77.801
56.000000	77.813
57.000000	77.825
58.000000	77.835
59.000000	77.843
60.000000	77.847
60.799999	77.848
61.500000	77.845
62.200001	77.839
63.000000	77.827
64.000000	77.806
65.000000	77.779
66.000000	77.750
67.000000	77.722
68.000000	77.701
69.000000	77.690
70.000000	77.691
71.000000	77.707
72.000000	77.735
73.000000	77.775
74.000000	77.822
75.000000	77.873
76.199997	77.937
77.500000	78.005
78.800003	78.068
80.000000	78.122
81.199997	78.172
82.500000	78.222
83.800003	78.267
85.000000	78.306
86.199997	78.341
87.500000	78.375
88.500000	78.398
90.000000	78.427
91.199997	78.447
92.500000	78.465
93.800003	78.480
95.000000	78.491
96.199997	78.500
97.500000	78.507
98.800003	78.512
100.000000	78.515
101.500000	78.516
103.000000	78.514
104.400002	78.510
106.000000	78.503
107.500000	78.495
109.000000	78.486
110.599998	78.474
112.000000	78.463
113.800003	78.448
115.000000	78.438
117.199997	78.417
118.000000	78.409
120.599998	78.381
122.000000	78.366
124.099998	78.341
125.000000	78.330
126.500000	78.312
128.000000	78.293
131.500000	78.247
132.000000	78.240
134.000000	78.213
136.000000	78.184
138.000000	78.155
140.000000	78.124
143.000000	78.076
145.000000	78.042
147.500000	77.999
150.000000	77.954
152.500000	77.908
155.000000	77.861
157.500000	77.814
160.000000	77.767
162.500000	77.721
165.000000	77.678
167.500000	77.639
170.000000	77.603
172.500000	77.570
175.000000	77.540
177.500000	77.510
180.000000	77.481
182.500000	77.452
185.000000	77.421
187.500000	77.390
190.000000	77.357
