* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 16-Feb-2022 19:24:25
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times B A = LCD-X R VSG B = VSG to Crin
* Measurement: LCD-X R VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	75.761
20.299999	75.910
20.600000	76.078
20.900000	76.266
21.200001	76.471
21.400000	76.616
21.799999	76.920
22.000000	77.074
22.400000	77.375
22.700001	77.585
23.000000	77.775
23.299999	77.940
23.600000	78.082
24.000000	78.238
24.299999	78.338
24.700001	78.460
25.000000	78.549
25.400000	78.671
25.799999	78.798
26.200001	78.926
26.500000	79.019
26.900000	79.137
27.200001	79.219
27.600000	79.320
28.000000	79.412
28.500000	79.513
29.000000	79.597
29.500000	79.661
30.000000	79.707
30.400000	79.737
30.700001	79.760
31.100000	79.796
31.500000	79.843
32.000000	79.918
32.500000	80.007
33.000000	80.100
33.500000	80.188
34.000000	80.262
34.500000	80.320
35.000000	80.362
35.500000	80.392
36.000000	80.414
36.500000	80.434
37.000000	80.458
37.500000	80.488
38.200001	80.544
38.700001	80.593
39.500000	80.681
40.000000	80.739
40.599998	80.806
41.200001	80.869
41.799999	80.925
42.500000	80.980
43.099998	81.018
43.700001	81.049
44.400002	81.079
45.000000	81.097
45.500000	81.107
46.200001	81.111
46.799999	81.105
47.500000	81.089
48.200001	81.070
48.700001	81.057
49.400002	81.043
50.000000	81.034
50.799999	81.024
51.500000	81.013
52.200001	80.999
53.000000	80.985
53.799999	80.983
54.500000	80.997
55.200001	81.032
56.000000	81.096
57.000000	81.206
58.000000	81.335
59.000000	81.463
60.000000	81.575
60.799999	81.645
61.500000	81.692
62.200001	81.724
63.000000	81.746
64.000000	81.754
65.000000	81.749
66.000000	81.735
67.000000	81.717
68.000000	81.697
69.000000	81.678
70.000000	81.659
71.000000	81.640
72.000000	81.622
73.000000	81.604
74.000000	81.586
75.000000	81.571
76.199997	81.557
77.500000	81.548
78.800003	81.542
80.000000	81.540
81.199997	81.538
82.500000	81.535
83.800003	81.530
85.000000	81.523
86.199997	81.515
87.500000	81.505
88.500000	81.499
90.000000	81.491
91.199997	81.485
92.500000	81.479
93.800003	81.472
95.000000	81.464
96.199997	81.456
97.500000	81.448
98.800003	81.441
100.000000	81.437
101.500000	81.432
103.000000	81.424
104.400002	81.414
106.000000	81.402
107.500000	81.391
109.000000	81.381
110.599998	81.369
112.000000	81.357
113.800003	81.339
115.000000	81.325
117.199997	81.300
118.000000	81.291
120.599998	81.259
122.000000	81.240
124.099998	81.208
125.000000	81.194
126.500000	81.171
128.000000	81.150
131.500000	81.112
132.000000	81.107
134.000000	81.093
136.000000	81.081
138.000000	81.071
140.000000	81.062
143.000000	81.050
145.000000	81.041
147.500000	81.029
150.000000	81.018
152.500000	81.008
155.000000	80.998
157.500000	80.985
160.000000	80.969
162.500000	80.952
165.000000	80.939
167.500000	80.937
170.000000	80.951
172.500000	80.983
175.000000	81.032
177.500000	81.096
180.000000	81.170
182.500000	81.250
185.000000	81.331
187.500000	81.413
190.000000	81.492
192.500000	81.565
195.000000	81.626
197.500000	81.674
200.000000	81.707
203.000000	81.730
206.000000	81.743
209.000000	81.758
212.000000	81.782
214.000000	81.805
218.000000	81.862
220.000000	81.889
224.000000	81.924
227.000000	81.923
230.000000	81.894
233.000000	81.845
236.000000	81.785
240.000000	81.707
243.000000	81.663
247.000000	81.627
250.000000	81.616
254.000000	81.618
258.000000	81.628
262.000000	81.636
265.000000	81.638
269.000000	81.629
272.000000	81.612
276.000000	81.579
280.000000	81.538
285.000000	81.481
290.000000	81.423
295.000000	81.368
300.000000	81.316
304.000000	81.275
307.000000	81.243
311.000000	81.197
315.000000	81.149
320.000000	81.086
325.000000	81.021
330.000000	80.962
335.000000	80.925
340.000000	80.934
345.000000	81.016
350.000000	81.182
355.000000	81.414
360.000000	81.665
365.000000	81.882
370.000000	82.027
375.000000	82.089
382.000000	82.050
387.000000	81.953
395.000000	81.721
400.000000	81.558
406.000000	81.384
412.000000	81.267
418.000000	81.227
425.000000	81.289
431.000000	81.463
437.000000	81.774
444.000000	82.272
450.000000	82.699
455.000000	82.958
462.000000	83.083
468.000000	82.968
475.000000	82.671
482.000000	82.350
487.000000	82.171
494.000000	82.018
500.000000	81.964
508.000000	81.966
515.000000	82.015
522.000000	82.092
530.000000	82.191
538.000000	82.274
545.000000	82.317
552.000000	82.330
560.000000	82.320
570.000000	82.295
580.000000	82.282
590.000000	82.296
600.000000	82.338
608.000000	82.384
615.000000	82.427
622.000000	82.472
630.000000	82.532
640.000000	82.635
650.000000	82.774
660.000000	82.923
670.000000	83.057
680.000000	83.210
690.000000	83.466
700.000000	83.821
710.000000	84.114
720.000000	84.161
730.000000	83.926
740.000000	83.556
750.000000	83.264
762.000000	83.166
775.000000	83.282
788.000000	83.448
800.000000	83.564
812.000000	83.634
825.000000	83.679
838.000000	83.719
850.000000	83.756
862.000000	83.777
875.000000	83.738
885.000000	83.641
900.000000	83.388
912.000000	83.130
925.000000	82.837
938.000000	82.552
950.000000	82.312
962.000000	82.110
975.000000	81.944
988.000000	81.833
1000.000000	81.773
1015.000000	81.754
1030.000000	81.796
1044.000000	81.890
1060.000000	82.049
1075.000000	82.226
1090.000000	82.401
1106.000000	82.556
1120.000000	82.646
1138.000000	82.681
1150.000000	82.657
1172.000000	82.545
1180.000000	82.491
1206.000000	82.334
1220.000000	82.296
1241.000000	82.333
1250.000000	82.375
1265.000000	82.457
1280.000000	82.534
1315.000000	82.638
1320.000000	82.643
1340.000000	82.643
1360.000000	82.609
1380.000000	82.556
1400.000000	82.513
1430.000000	82.519
1450.000000	82.579
1475.000000	82.700
1500.000000	82.863
1525.000000	83.108
1550.000000	83.475
1575.000000	83.908
1600.000000	84.271
1625.000000	84.447
1650.000000	84.427
1675.000000	84.315
1700.000000	84.230
1725.000000	84.199
1750.000000	84.158
1775.000000	84.041
1800.000000	83.851
1825.000000	83.669
1850.000000	83.600
1875.000000	83.689
1900.000000	83.893
1925.000000	84.138
1950.000000	84.385
1975.000000	84.632
2000.000000	84.890
2030.000000	85.213
2060.000000	85.535
2090.000000	85.821
2120.000000	86.033
2140.000000	86.120
2180.000000	86.163
2200.000000	86.128
2240.000000	85.992
2270.000000	85.874
2300.000000	85.787
2330.000000	85.757
2360.000000	85.779
2400.000000	85.825
2430.000000	85.831
2470.000000	85.794
2500.000000	85.748
2540.000000	85.669
2580.000000	85.548
2620.000000	85.368
2650.000000	85.196
2690.000000	84.928
2720.000000	84.701
2760.000000	84.362
2800.000000	84.004
2850.000000	83.660
2900.000000	83.623
2950.000000	83.894
3000.000000	84.235
3040.000000	84.396
