* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 21-Feb-2022 17:49:55
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times B A = HE-R10D L Bluemini VSG B = VSG to Crin
* Measurement: HE-R10D L Bluemini VSG to Cri
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	75.439
20.299999	75.662
20.600000	75.872
20.900000	76.066
21.200001	76.245
21.400000	76.355
21.799999	76.554
22.000000	76.643
22.400000	76.804
22.700001	76.910
23.000000	77.007
23.299999	77.097
23.600000	77.183
24.000000	77.297
24.299999	77.386
24.700001	77.514
25.000000	77.620
25.400000	77.778
25.799999	77.957
26.200001	78.157
26.500000	78.318
26.900000	78.541
27.200001	78.710
27.600000	78.929
28.000000	79.135
28.500000	79.372
29.000000	79.587
29.500000	79.789
30.000000	79.989
30.400000	80.152
30.700001	80.277
31.100000	80.448
31.500000	80.620
32.000000	80.833
32.500000	81.037
33.000000	81.224
33.500000	81.393
34.000000	81.543
34.500000	81.674
35.000000	81.790
35.500000	81.892
36.000000	81.981
36.500000	82.058
37.000000	82.127
37.500000	82.190
38.200001	82.277
38.700001	82.340
39.500000	82.440
40.000000	82.496
40.599998	82.551
41.200001	82.592
41.799999	82.619
42.500000	82.641
43.099998	82.660
43.700001	82.686
44.400002	82.731
45.000000	82.782
45.500000	82.831
46.200001	82.905
46.799999	82.968
47.500000	83.040
48.200001	83.111
48.700001	83.164
49.400002	83.242
50.000000	83.310
50.799999	83.396
51.500000	83.460
52.200001	83.512
53.000000	83.558
53.799999	83.596
54.500000	83.628
55.200001	83.661
56.000000	83.701
57.000000	83.748
58.000000	83.779
59.000000	83.786
60.000000	83.767
60.799999	83.735
61.500000	83.697
62.200001	83.650
63.000000	83.589
64.000000	83.508
65.000000	83.432
66.000000	83.370
67.000000	83.327
68.000000	83.302
69.000000	83.293
70.000000	83.297
71.000000	83.313
72.000000	83.340
73.000000	83.376
74.000000	83.419
75.000000	83.467
76.199997	83.529
77.500000	83.600
78.800003	83.670
80.000000	83.730
81.199997	83.783
82.500000	83.834
83.800003	83.876
85.000000	83.908
86.199997	83.935
87.500000	83.957
88.500000	83.970
90.000000	83.981
91.199997	83.982
92.500000	83.976
93.800003	83.963
95.000000	83.944
96.199997	83.920
97.500000	83.891
98.800003	83.860
100.000000	83.831
101.500000	83.791
103.000000	83.747
104.400002	83.701
106.000000	83.645
107.500000	83.592
109.000000	83.541
110.599998	83.487
112.000000	83.436
113.800003	83.362
115.000000	83.308
117.199997	83.200
118.000000	83.159
120.599998	83.021
122.000000	82.944
124.099998	82.830
125.000000	82.781
126.500000	82.701
128.000000	82.623
131.500000	82.447
132.000000	82.422
134.000000	82.324
136.000000	82.229
138.000000	82.138
140.000000	82.048
143.000000	81.910
145.000000	81.813
147.500000	81.690
150.000000	81.567
152.500000	81.447
155.000000	81.325
157.500000	81.199
160.000000	81.070
162.500000	80.941
165.000000	80.818
167.500000	80.711
170.000000	80.627
172.500000	80.568
175.000000	80.544
177.500000	80.573
180.000000	80.678
182.500000	80.854
185.000000	81.062
187.500000	81.251
190.000000	81.389
192.500000	81.467
195.000000	81.492
197.500000	81.484
200.000000	81.465
203.000000	81.458
206.000000	81.501
209.000000	81.625
212.000000	81.859
214.000000	82.076
218.000000	82.578
220.000000	82.807
224.000000	83.111
227.000000	83.168
230.000000	83.096
233.000000	82.931
236.000000	82.717
240.000000	82.415
243.000000	82.205
247.000000	81.971
250.000000	81.833
254.000000	81.695
258.000000	81.600
262.000000	81.535
265.000000	81.498
269.000000	81.451
272.000000	81.409
276.000000	81.345
280.000000	81.274
285.000000	81.185
290.000000	81.099
295.000000	81.020
300.000000	80.945
304.000000	80.884
307.000000	80.835
311.000000	80.764
315.000000	80.685
320.000000	80.578
325.000000	80.466
330.000000	80.360
335.000000	80.276
340.000000	80.244
345.000000	80.292
350.000000	80.430
355.000000	80.637
360.000000	80.864
365.000000	81.058
370.000000	81.185
375.000000	81.234
382.000000	81.185
387.000000	81.082
395.000000	80.845
400.000000	80.686
406.000000	80.531
412.000000	80.448
418.000000	80.448
425.000000	80.557
431.000000	80.765
437.000000	81.107
