* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 17-Nov-2023 15:54:18
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Caldera stock R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	73.154
20.299999	73.175
20.600000	73.195
20.900000	73.212
21.200001	73.228
21.400000	73.238
21.799999	73.255
22.000000	73.263
22.400000	73.278
22.700001	73.288
23.000000	73.297
23.299999	73.306
23.600000	73.315
24.000000	73.327
24.299999	73.338
24.700001	73.355
25.000000	73.370
25.400000	73.393
25.799999	73.420
26.200001	73.449
26.500000	73.472
26.900000	73.503
27.200001	73.527
27.600000	73.558
28.000000	73.589
28.500000	73.623
29.000000	73.653
29.500000	73.677
30.000000	73.695
30.400000	73.707
30.700001	73.714
31.100000	73.723
31.500000	73.731
32.000000	73.739
32.500000	73.746
33.000000	73.752
33.500000	73.757
34.000000	73.760
34.500000	73.762
35.000000	73.763
35.500000	73.764
36.000000	73.765
36.500000	73.767
37.000000	73.770
37.500000	73.774
38.200001	73.781
38.700001	73.787
39.500000	73.797
40.000000	73.803
40.599998	73.811
41.200001	73.820
41.799999	73.829
42.500000	73.840
43.099998	73.850
43.700001	73.859
44.400002	73.871
45.000000	73.880
45.500000	73.888
46.200001	73.899
46.799999	73.908
47.500000	73.920
48.200001	73.931
48.700001	73.940
49.400002	73.952
50.000000	73.961
50.799999	73.972
51.500000	73.980
52.200001	73.988
53.000000	73.997
53.799999	74.006
54.500000	74.014
55.200001	74.021
56.000000	74.030
57.000000	74.039
58.000000	74.048
59.000000	74.057
60.000000	74.066
60.799999	74.074
61.500000	74.082
62.200001	74.090
63.000000	74.100
64.000000	74.112
65.000000	74.125
66.000000	74.137
67.000000	74.148
68.000000	74.157
69.000000	74.167
70.000000	74.176
71.000000	74.185
72.000000	74.195
73.000000	74.204
74.000000	74.214
75.000000	74.223
76.199997	74.233
77.500000	74.243
78.800003	74.250
80.000000	74.256
81.199997	74.260
82.500000	74.263
83.800003	74.266
85.000000	74.267
86.199997	74.267
87.500000	74.267
88.500000	74.267
90.000000	74.267
91.199997	74.268
92.500000	74.268
93.800003	74.269
95.000000	74.269
96.199997	74.269
97.500000	74.268
98.800003	74.267
100.000000	74.266
101.500000	74.264
103.000000	74.261
104.400002	74.258
106.000000	74.254
107.500000	74.250
109.000000	74.246
110.599998	74.242
112.000000	74.239
113.800003	74.236
115.000000	74.234
117.199997	74.232
118.000000	74.231
120.599998	74.230
122.000000	74.230
124.099998	74.229
125.000000	74.229
126.500000	74.229
128.000000	74.228
131.500000	74.225
132.000000	74.225
134.000000	74.223
136.000000	74.221
138.000000	74.219
140.000000	74.217
143.000000	74.212
145.000000	74.209
147.500000	74.205
150.000000	74.203
152.500000	74.201
155.000000	74.202
157.500000	74.204
160.000000	74.207
162.500000	74.210
165.000000	74.212
167.500000	74.214
170.000000	74.216
172.500000	74.218
175.000000	74.219
177.500000	74.219
180.000000	74.220
182.500000	74.220
185.000000	74.219
187.500000	74.218
190.000000	74.217
192.500000	74.215
195.000000	74.213
197.500000	74.211
200.000000	74.209
203.000000	74.206
206.000000	74.203
209.000000	74.200
212.000000	74.198
214.000000	74.196
218.000000	74.192
220.000000	74.190
224.000000	74.186
227.000000	74.183
230.000000	74.179
233.000000	74.174
236.000000	74.169
240.000000	74.162
243.000000	74.156
247.000000	74.149
250.000000	74.145
254.000000	74.141
258.000000	74.140
262.000000	74.142
265.000000	74.146
269.000000	74.153
272.000000	74.160
276.000000	74.170
280.000000	74.181
285.000000	74.196
290.000000	74.209
295.000000	74.219
300.000000	74.227
304.000000	74.231
307.000000	74.233
311.000000	74.234
315.000000	74.232
320.000000	74.226
325.000000	74.218
330.000000	74.206
335.000000	74.191
340.000000	74.173
345.000000	74.153
350.000000	74.130
355.000000	74.105
360.000000	74.077
365.000000	74.048
370.000000	74.017
375.000000	73.985
382.000000	73.939
387.000000	73.905
395.000000	73.851
400.000000	73.817
406.000000	73.775
412.000000	73.733
418.000000	73.690
425.000000	73.638
431.000000	73.593
437.000000	73.548
444.000000	73.494
450.000000	73.449
455.000000	73.411
462.000000	73.360
468.000000	73.317
475.000000	73.269
482.000000	73.222
487.000000	73.189
494.000000	73.143
500.000000	73.104
508.000000	73.051
515.000000	73.005
522.000000	72.959
530.000000	72.910
538.000000	72.865
545.000000	72.832
552.000000	72.805
560.000000	72.782
570.000000	72.767
580.000000	72.762
590.000000	72.766
600.000000	72.776
608.000000	72.786
615.000000	72.796
622.000000	72.806
630.000000	72.819
640.000000	72.834
650.000000	72.850
660.000000	72.864
670.000000	72.878
680.000000	72.891
690.000000	72.904
700.000000	72.916
710.000000	72.928
720.000000	72.940
730.000000	72.954
740.000000	72.969
750.000000	72.987
762.000000	73.013
775.000000	73.046
788.000000	73.085
800.000000	73.123
812.000000	73.161
825.000000	73.200
838.000000	73.234
850.000000	73.260
862.000000	73.280
875.000000	73.296
885.000000	73.303
900.000000	73.298
912.000000	73.271
925.000000	73.217
938.000000	73.140
950.000000	73.049
962.000000	72.944
975.000000	72.818
988.000000	72.689
1000.000000	72.572
1015.000000	72.437
1030.000000	72.318
1044.000000	72.222
1060.000000	72.127
1075.000000	72.046
1090.000000	71.969
1106.000000	71.888
1120.000000	71.816
1138.000000	71.723
1150.000000	71.659
1172.000000	71.536
1180.000000	71.490
1206.000000	71.344
1220.000000	71.273
1241.000000	71.186
1250.000000	71.157
1265.000000	71.119
1280.000000	71.093
1315.000000	71.075
1320.000000	71.077
1340.000000	71.098
1360.000000	71.135
1380.000000	71.183
1400.000000	71.237
1430.000000	71.320
1450.000000	71.377
1475.000000	71.458
1500.000000	71.559
1525.000000	71.685
1550.000000	71.838
1575.000000	72.014
1600.000000	72.209
1625.000000	72.421
1650.000000	72.653
1675.000000	72.908
1700.000000	73.191
1725.000000	73.502
1750.000000	73.838
1775.000000	74.196
1800.000000	74.574
1825.000000	74.967
1850.000000	75.373
1875.000000	75.788
1900.000000	76.207
1925.000000	76.626
1950.000000	77.038
1975.000000	77.440
2000.000000	77.824
2030.000000	78.256
2060.000000	78.650
2090.000000	79.000
2120.000000	79.306
2140.000000	79.484
2180.000000	79.777
2200.000000	79.892
2240.000000	80.063
2270.000000	80.140
2300.000000	80.155
2330.000000	80.085
2360.000000	79.946
2400.000000	79.708
2430.000000	79.524
2470.000000	79.307
2500.000000	79.179
2540.000000	79.055
2580.000000	78.958
2620.000000	78.851
2650.000000	78.743
2690.000000	78.549
2720.000000	78.366
2760.000000	78.088
2800.000000	77.809
2850.000000	77.560
2900.000000	77.514
2950.000000	77.657
3000.000000	77.860
3040.000000	77.971
3070.000000	77.996
3110.000000	77.939
3150.000000	77.787
3200.000000	77.489
3250.000000	77.099
3300.000000	76.632
3350.000000	76.083
3400.000000	75.448
3450.000000	74.732
3500.000000	73.959
3550.000000	73.172
3600.000000	72.432
3650.000000	71.809
3700.000000	71.368
3750.000000	71.146
3820.000000	71.198
3870.000000	71.446
3950.000000	72.081
4000.000000	72.556
4060.000000	73.151
4120.000000	73.740
4180.000000	74.312
4250.000000	74.959
4310.000000	75.501
4370.000000	76.029
4440.000000	76.612
4500.000000	77.059
4550.000000	77.377
4620.000000	77.712
4680.000000	77.875
4750.000000	77.907
4820.000000	77.764
4870.000000	77.565
4940.000000	77.174
5000.000000	76.773
5080.000000	76.220
5150.000000	75.812
5220.000000	75.564
5300.000000	75.549
5380.000000	75.814
5450.000000	76.199
5520.000000	76.634
5600.000000	77.087
5700.000000	77.476
5800.000000	77.612
5900.000000	77.508
6000.000000	77.226
6080.000000	76.930
6150.000000	76.662
6220.000000	76.412
6300.000000	76.167
6400.000000	75.926
6500.000000	75.731
6600.000000	75.543
6700.000000	75.343
6800.000000	75.138
6900.000000	74.960
7000.000000	74.851
7100.000000	74.850
7200.000000	74.985
7300.000000	75.259
7400.000000	75.646
7500.000000	76.092
7620.000000	76.603
7750.000000	76.999
7880.000000	77.134
8000.000000	76.986
8120.000000	76.573
8250.000000	75.844
8380.000000	74.854
8500.000000	73.747
8620.000000	72.501
8750.000000	71.069
8850.000000	69.975
9000.000000	68.538
9120.000000	67.779
9250.000000	67.556
9380.000000	67.959
9500.000000	68.706
9620.000000	69.602
9750.000000	70.554
9880.000000	71.337
10000.000000	71.784
10150.000000	71.882
10300.000000	71.587
10440.000000	71.094
10600.000000	70.350
10750.000000	69.496
10900.000000	68.479
11060.000000	67.217
11200.000000	65.997
11380.000000	64.377
11500.000000	63.362
11720.000000	61.945
11800.000000	61.654
12060.000000	61.692
12200.000000	62.216
12410.000000	63.281
12500.000000	63.745
12650.000000	64.442
12800.000000	65.012
13150.000000	66.088
13200.000000	66.264
13400.000000	67.144
13600.000000	68.336
13800.000000	69.724
14000.000000	71.037
14300.000000	72.310
14500.000000	72.499
14750.000000	71.966
15000.000000	70.749
15250.000000	69.248
15500.000000	68.170
15750.000000	68.190
16000.000000	69.138
16250.000000	70.312
16500.000000	71.278
16750.000000	71.931
17000.000000	72.286
17250.000000	72.349
17500.000000	72.129
17750.000000	71.670
18000.000000	71.059
18250.000000	70.415
18500.000000	69.858
18750.000000	69.476
19000.000000	69.305
19250.000000	69.320
19500.000000	69.468
19750.000000	69.672
