* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 16-Feb-2022 21:00:27
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times B A = LCD-5 L VSG new HB B = VSG to Crin
* Measurement: LCD-5 L VSG to Crin new HB
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	69.798
20.299999	69.887
20.600000	69.966
20.900000	70.035
21.200001	70.092
21.400000	70.125
21.799999	70.179
22.000000	70.202
22.400000	70.242
22.700001	70.267
23.000000	70.290
23.299999	70.310
23.600000	70.328
24.000000	70.351
24.299999	70.368
24.700001	70.393
25.000000	70.417
25.400000	70.457
25.799999	70.508
26.200001	70.569
26.500000	70.620
26.900000	70.691
27.200001	70.746
27.600000	70.819
28.000000	70.890
28.500000	70.974
29.000000	71.048
29.500000	71.108
30.000000	71.155
30.400000	71.185
30.700001	71.207
31.100000	71.235
31.500000	71.266
32.000000	71.308
32.500000	71.353
33.000000	71.396
33.500000	71.435
34.000000	71.469
34.500000	71.498
35.000000	71.522
35.500000	71.542
36.000000	71.556
36.500000	71.567
37.000000	71.573
37.500000	71.575
38.200001	71.572
38.700001	71.565
39.500000	71.545
40.000000	71.527
40.599998	71.501
41.200001	71.471
41.799999	71.440
42.500000	71.408
43.099998	71.389
43.700001	71.382
44.400002	71.394
45.000000	71.420
45.500000	71.452
46.200001	71.506
46.799999	71.556
47.500000	71.617
48.200001	71.681
48.700001	71.730
49.400002	71.804
50.000000	71.872
50.799999	71.966
51.500000	72.044
52.200001	72.118
53.000000	72.194
53.799999	72.265
54.500000	72.325
55.200001	72.381
56.000000	72.441
57.000000	72.505
58.000000	72.551
59.000000	72.577
60.000000	72.583
60.799999	72.576
61.500000	72.563
62.200001	72.545
63.000000	72.522
64.000000	72.493
65.000000	72.468
66.000000	72.451
67.000000	72.442
68.000000	72.443
69.000000	72.453
70.000000	72.468
71.000000	72.487
72.000000	72.507
73.000000	72.525
74.000000	72.541
75.000000	72.554
76.199997	72.567
77.500000	72.578
78.800003	72.585
80.000000	72.588
81.199997	72.589
82.500000	72.587
83.800003	72.582
85.000000	72.575
86.199997	72.568
87.500000	72.561
88.500000	72.557
90.000000	72.555
91.199997	72.554
92.500000	72.555
93.800003	72.554
95.000000	72.551
96.199997	72.549
97.500000	72.547
98.800003	72.546
100.000000	72.547
101.500000	72.548
103.000000	72.547
104.400002	72.543
106.000000	72.538
107.500000	72.533
109.000000	72.527
110.599998	72.521
112.000000	72.512
113.800003	72.496
115.000000	72.484
117.199997	72.458
118.000000	72.448
120.599998	72.411
122.000000	72.388
124.099998	72.352
125.000000	72.336
126.500000	72.310
128.000000	72.287
131.500000	72.244
132.000000	72.240
134.000000	72.223
136.000000	72.210
138.000000	72.199
140.000000	72.190
143.000000	72.178
145.000000	72.171
147.500000	72.162
150.000000	72.156
152.500000	72.153
155.000000	72.150
157.500000	72.147
160.000000	72.141
162.500000	72.133
165.000000	72.130
167.500000	72.138
170.000000	72.162
172.500000	72.204
175.000000	72.263
177.500000	72.336
180.000000	72.419
182.500000	72.507
185.000000	72.597
187.500000	72.685
190.000000	72.770
192.500000	72.848
195.000000	72.913
197.500000	72.964
200.000000	72.999
203.000000	73.023
206.000000	73.036
209.000000	73.048
212.000000	73.067
214.000000	73.085
218.000000	73.128
220.000000	73.148
224.000000	73.164
227.000000	73.147
230.000000	73.103
233.000000	73.037
236.000000	72.961
240.000000	72.864
243.000000	72.806
247.000000	72.757
250.000000	72.739
254.000000	72.735
258.000000	72.746
262.000000	72.762
265.000000	72.772
269.000000	72.781
272.000000	72.782
276.000000	72.777
280.000000	72.768
285.000000	72.757
290.000000	72.748
295.000000	72.742
300.000000	72.734
304.000000	72.723
307.000000	72.710
311.000000	72.684
315.000000	72.648
320.000000	72.589
325.000000	72.519
330.000000	72.446
335.000000	72.388
340.000000	72.373
345.000000	72.430
350.000000	72.572
355.000000	72.783
360.000000	73.016
365.000000	73.220
370.000000	73.358
375.000000	73.417
382.000000	73.382
387.000000	73.291
395.000000	73.072
400.000000	72.917
