* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 04-Feb-2022 16:41:41
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times B A = HD598 R VSG B = VSG to Crin
* Measurement: HD598 R VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	74.084
20.299999	74.247
20.600000	74.401
20.900000	74.544
21.200001	74.678
21.400000	74.764
21.799999	74.927
22.000000	75.007
22.400000	75.164
22.700001	75.281
23.000000	75.398
23.299999	75.515
23.600000	75.631
24.000000	75.785
24.299999	75.900
24.700001	76.053
25.000000	76.168
25.400000	76.323
25.799999	76.478
26.200001	76.632
26.500000	76.744
26.900000	76.890
27.200001	76.996
27.600000	77.134
28.000000	77.267
28.500000	77.429
29.000000	77.585
29.500000	77.732
30.000000	77.871
30.400000	77.977
30.700001	78.056
31.100000	78.163
31.500000	78.273
32.000000	78.415
32.500000	78.560
33.000000	78.702
33.500000	78.839
34.000000	78.970
34.500000	79.095
35.000000	79.213
35.500000	79.326
36.000000	79.434
36.500000	79.538
37.000000	79.639
37.500000	79.738
38.200001	79.874
38.700001	79.969
39.500000	80.114
40.000000	80.201
40.599998	80.298
41.200001	80.390
41.799999	80.476
42.500000	80.571
43.099998	80.649
43.700001	80.728
44.400002	80.823
45.000000	80.906
45.500000	80.976
46.200001	81.071
46.799999	81.147
47.500000	81.230
48.200001	81.310
48.700001	81.367
49.400002	81.450
50.000000	81.521
50.799999	81.613
51.500000	81.684
52.200001	81.744
53.000000	81.802
53.799999	81.852
54.500000	81.894
55.200001	81.936
56.000000	81.986
57.000000	82.047
58.000000	82.103
59.000000	82.148
60.000000	82.182
60.799999	82.201
61.500000	82.213
62.200001	82.222
63.000000	82.228
64.000000	82.235
65.000000	82.242
66.000000	82.253
67.000000	82.268
68.000000	82.288
69.000000	82.314
70.000000	82.347
71.000000	82.387
72.000000	82.432
73.000000	82.481
74.000000	82.536
75.000000	82.595
76.199997	82.671
77.500000	82.759
78.800003	82.850
80.000000	82.934
81.199997	83.017
82.500000	83.103
83.800003	83.185
85.000000	83.256
86.199997	83.322
87.500000	83.389
88.500000	83.438
90.000000	83.509
91.199997	83.563
92.500000	83.617
93.800003	83.665
95.000000	83.704
96.199997	83.740
97.500000	83.777
98.800003	83.812
100.000000	83.844
101.500000	83.881
103.000000	83.913
104.400002	83.939
106.000000	83.965
107.500000	83.989
109.000000	84.012
110.599998	84.033
112.000000	84.048
113.800003	84.061
115.000000	84.067
117.199997	84.073
118.000000	84.074
120.599998	84.072
122.000000	84.067
124.099998	84.055
125.000000	84.049
126.500000	84.038
128.000000	84.028
131.500000	84.013
132.000000	84.011
134.000000	84.007
136.000000	84.004
138.000000	84.002
140.000000	84.001
143.000000	84.001
145.000000	84.002
147.500000	84.006
150.000000	84.013
152.500000	84.025
155.000000	84.040
157.500000	84.055
160.000000	84.069
162.500000	84.083
165.000000	84.100
167.500000	84.129
170.000000	84.172
172.500000	84.234
175.000000	84.312
177.500000	84.405
180.000000	84.508
182.500000	84.616
185.000000	84.727
187.500000	84.837
190.000000	84.946
192.500000	85.047
195.000000	85.137
197.500000	85.211
200.000000	85.269
203.000000	85.321
206.000000	85.361
209.000000	85.398
212.000000	85.440
214.000000	85.473
218.000000	85.545
220.000000	85.578
224.000000	85.621
227.000000	85.622
230.000000	85.596
233.000000	85.549
236.000000	85.490
240.000000	85.416
243.000000	85.374
247.000000	85.345
250.000000	85.341
254.000000	85.356
258.000000	85.384
262.000000	85.416
265.000000	85.440
269.000000	85.466
272.000000	85.480
276.000000	85.493
280.000000	85.502
285.000000	85.514
290.000000	85.528
295.000000	85.543
300.000000	85.556
304.000000	85.561
307.000000	85.558
311.000000	85.547
315.000000	85.525
320.000000	85.484
325.000000	85.430
330.000000	85.374
335.000000	85.334
340.000000	85.336
345.000000	85.409
350.000000	85.565
355.000000	85.788
360.000000	86.030
365.000000	86.240
370.000000	86.380
375.000000	86.438
382.000000	86.394
387.000000	86.292
395.000000	86.048
400.000000	85.874
406.000000	85.680
412.000000	85.536
418.000000	85.462
425.000000	85.477
431.000000	85.604
437.000000	85.864
444.000000	86.300
450.000000	86.673
455.000000	86.889
462.000000	86.953
468.000000	86.785
475.000000	86.426
482.000000	86.043
487.000000	85.820
494.000000	85.607
500.000000	85.503
508.000000	85.442
515.000000	85.440
522.000000	85.469
530.000000	85.519
538.000000	85.557
545.000000	85.564
552.000000	85.545
560.000000	85.500
570.000000	85.432
580.000000	85.374
590.000000	85.336
600.000000	85.318
608.000000	85.307
615.000000	85.292
622.000000	85.274
630.000000	85.252
640.000000	85.243
650.000000	85.262
660.000000	85.289
670.000000	85.307
680.000000	85.355
690.000000	85.521
700.000000	85.809
710.000000	86.057
720.000000	86.079
730.000000	85.837
740.000000	85.474
750.000000	85.205
762.000000	85.155
775.000000	85.340
788.000000	85.591
800.000000	85.798
812.000000	85.971
