* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 13-Aug-2023 13:16:20
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Ploopy R DSP
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	51.903
20.299999	51.932
20.600000	51.962
20.900000	51.995
21.200001	52.031
21.400000	52.056
21.799999	52.105
22.000000	52.129
22.400000	52.168
22.700001	52.187
23.000000	52.195
23.299999	52.191
23.600000	52.174
24.000000	52.137
24.299999	52.106
24.700001	52.075
25.000000	52.068
25.400000	52.088
25.799999	52.138
26.200001	52.209
26.500000	52.268
26.900000	52.349
27.200001	52.410
27.600000	52.492
28.000000	52.579
28.500000	52.693
29.000000	52.806
29.500000	52.907
30.000000	52.990
30.400000	53.046
30.700001	53.085
31.100000	53.141
31.500000	53.206
32.000000	53.310
32.500000	53.444
33.000000	53.612
33.500000	53.820
34.000000	54.073
34.500000	54.380
35.000000	54.747
35.500000	55.175
36.000000	55.660
36.500000	56.198
37.000000	56.778
37.500000	57.391
38.200001	58.283
38.700001	58.925
39.500000	59.915
40.000000	60.486
40.599998	61.102
41.200001	61.626
41.799999	62.050
42.500000	62.414
43.099998	62.614
43.700001	62.719
44.400002	62.735
45.000000	62.671
45.500000	62.574
46.200001	62.388
46.799999	62.194
47.500000	61.944
48.200001	61.680
48.700001	61.489
49.400002	61.225
50.000000	61.007
50.799999	60.733
51.500000	60.513
52.200001	60.314
53.000000	60.113
53.799999	59.940
54.500000	59.811
55.200001	59.703
56.000000	59.602
57.000000	59.503
58.000000	59.423
59.000000	59.355
60.000000	59.289
60.799999	59.233
61.500000	59.179
62.200001	59.118
63.000000	59.039
64.000000	58.924
65.000000	58.791
66.000000	58.645
67.000000	58.492
68.000000	58.341
69.000000	58.200
70.000000	58.074
71.000000	57.964
72.000000	57.871
73.000000	57.791
74.000000	57.720
75.000000	57.656
76.199997	57.582
77.500000	57.505
78.800003	57.430
80.000000	57.364
81.199997	57.303
82.500000	57.244
83.800003	57.191
85.000000	57.145
86.199997	57.100
87.500000	57.049
88.500000	57.007
90.000000	56.941
91.199997	56.889
92.500000	56.836
93.800003	56.791
95.000000	56.757
96.199997	56.727
97.500000	56.699
98.800003	56.672
100.000000	56.648
101.500000	56.619
103.000000	56.592
104.400002	56.571
106.000000	56.551
107.500000	56.533
109.000000	56.511
110.599998	56.480
112.000000	56.447
113.800003	56.402
115.000000	56.373
117.199997	56.328
118.000000	56.314
120.599998	56.272
122.000000	56.249
124.099998	56.209
125.000000	56.189
126.500000	56.154
128.000000	56.115
131.500000	56.024
132.000000	56.011
134.000000	55.965
136.000000	55.924
138.000000	55.887
140.000000	55.853
143.000000	55.805
145.000000	55.773
147.500000	55.729
150.000000	55.684
152.500000	55.643
155.000000	55.609
157.500000	55.583
160.000000	55.560
162.500000	55.537
165.000000	55.511
167.500000	55.481
170.000000	55.448
172.500000	55.408
175.000000	55.363
177.500000	55.313
180.000000	55.258
182.500000	55.198
185.000000	55.134
187.500000	55.067
190.000000	54.998
192.500000	54.932
195.000000	54.871
197.500000	54.819
200.000000	54.780
203.000000	54.749
206.000000	54.736
209.000000	54.738
212.000000	54.751
214.000000	54.763
218.000000	54.794
220.000000	54.811
224.000000	54.843
227.000000	54.862
230.000000	54.878
233.000000	54.892
236.000000	54.908
240.000000	54.938
243.000000	54.968
247.000000	55.019
250.000000	55.065
254.000000	55.137
258.000000	55.220
262.000000	55.307
265.000000	55.369
269.000000	55.438
272.000000	55.474
276.000000	55.503
280.000000	55.519
285.000000	55.533
290.000000	55.543
295.000000	55.534
300.000000	55.490
304.000000	55.427
307.000000	55.365
311.000000	55.271
315.000000	55.173
320.000000	55.058
325.000000	54.958
330.000000	54.874
335.000000	54.797
340.000000	54.720
345.000000	54.633
350.000000	54.528
355.000000	54.397
