* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 31-Jan-2022 19:10:19
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times B A = HE-R10P BM L VSG B = VSG to Crin
* Measurement: HE-R10P BM L VSG to Crin
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	85.048
20.299999	85.155
20.600000	85.258
20.900000	85.353
21.200001	85.440
21.400000	85.494
21.799999	85.602
22.000000	85.659
22.400000	85.786
22.700001	85.890
23.000000	85.997
23.299999	86.105
23.600000	86.210
24.000000	86.338
24.299999	86.425
24.700001	86.532
25.000000	86.610
25.400000	86.715
25.799999	86.820
26.200001	86.922
26.500000	86.993
26.900000	87.077
27.200001	87.129
27.600000	87.185
28.000000	87.234
28.500000	87.296
29.000000	87.364
29.500000	87.429
30.000000	87.484
30.400000	87.526
30.700001	87.559
31.100000	87.611
31.500000	87.675
32.000000	87.768
32.500000	87.860
33.000000	87.942
33.500000	88.012
34.000000	88.074
34.500000	88.130
35.000000	88.179
35.500000	88.216
36.000000	88.243
36.500000	88.263
37.000000	88.280
37.500000	88.291
38.200001	88.298
38.700001	88.301
39.500000	88.315
40.000000	88.326
40.599998	88.337
41.200001	88.355
41.799999	88.384
42.500000	88.416
43.099998	88.432
43.700001	88.447
44.400002	88.482
45.000000	88.527
45.500000	88.562
46.200001	88.601
46.799999	88.625
47.500000	88.639
48.200001	88.636
48.700001	88.633
49.400002	88.651
50.000000	88.691
50.799999	88.751
51.500000	88.777
52.200001	88.776
53.000000	88.766
53.799999	88.759
54.500000	88.755
55.200001	88.757
56.000000	88.774
57.000000	88.798
58.000000	88.812
59.000000	88.814
60.000000	88.804
60.799999	88.792
61.500000	88.783
62.200001	88.776
63.000000	88.773
64.000000	88.778
65.000000	88.795
66.000000	88.826
67.000000	88.861
68.000000	88.895
69.000000	88.929
70.000000	88.963
71.000000	88.991
72.000000	89.016
73.000000	89.041
74.000000	89.057
75.000000	89.070
76.199997	89.093
77.500000	89.115
78.800003	89.128
80.000000	89.138
81.199997	89.146
82.500000	89.154
83.800003	89.163
85.000000	89.165
86.199997	89.159
87.500000	89.147
88.500000	89.138
90.000000	89.129
91.199997	89.123
92.500000	89.118
93.800003	89.111
95.000000	89.098
96.199997	89.078
97.500000	89.055
98.800003	89.040
100.000000	89.031
101.500000	89.021
103.000000	89.006
104.400002	88.979
106.000000	88.941
107.500000	88.915
109.000000	88.899
110.599998	88.875
112.000000	88.840
113.800003	88.787
115.000000	88.751
117.199997	88.687
118.000000	88.663
120.599998	88.580
122.000000	88.535
124.099998	88.465
125.000000	88.430
126.500000	88.369
128.000000	88.313
131.500000	88.221
132.000000	88.210
134.000000	88.162
136.000000	88.117
138.000000	88.076
140.000000	88.039
143.000000	87.989
145.000000	87.955
147.500000	87.917
150.000000	87.890
152.500000	87.873
155.000000	87.863
157.500000	87.853
160.000000	87.838
162.500000	87.800
165.000000	87.753
167.500000	87.721
170.000000	87.703
172.500000	87.691
175.000000	87.688
177.500000	87.700
180.000000	87.732
182.500000	87.767
185.000000	87.800
187.500000	87.847
190.000000	87.910
192.500000	87.974
195.000000	88.024
197.500000	88.042
200.000000	88.027
203.000000	87.979
206.000000	87.909
209.000000	87.833
212.000000	87.778
214.000000	87.757
218.000000	87.752
220.000000	87.759
224.000000	87.744
227.000000	87.680
230.000000	87.560
233.000000	87.401
236.000000	87.226
240.000000	87.013
243.000000	86.875
247.000000	86.700
250.000000	86.568
254.000000	86.376
258.000000	86.149
262.000000	85.890
265.000000	85.690
269.000000	85.431
272.000000	85.232
276.000000	84.948
280.000000	84.679
285.000000	84.379
290.000000	84.094
295.000000	83.916
300.000000	83.982
304.000000	84.277
307.000000	84.641
311.000000	85.272
315.000000	85.977
320.000000	86.792
325.000000	87.384
330.000000	87.706
335.000000	87.807
340.000000	87.772
345.000000	87.696
350.000000	87.706
355.000000	87.891
360.000000	88.187
365.000000	88.409
370.000000	88.443
375.000000	88.323
382.000000	88.049
387.000000	87.820
395.000000	87.354
400.000000	86.988
406.000000	86.562
412.000000	86.307
418.000000	86.233
425.000000	86.155
431.000000	86.030
437.000000	86.033
444.000000	86.547
450.000000	87.455
455.000000	88.190
462.000000	88.371
468.000000	87.669
475.000000	86.723
482.000000	86.281
487.000000	86.211
494.000000	86.223
500.000000	86.251
508.000000	86.306
515.000000	86.413
522.000000	86.603
530.000000	86.903
538.000000	87.199
545.000000	87.372
552.000000	87.488
560.000000	87.625
570.000000	87.818
580.000000	88.023
590.000000	88.184
600.000000	88.339
608.000000	88.403
615.000000	88.381
622.000000	88.298
630.000000	88.161
640.000000	88.043
650.000000	88.178
660.000000	88.569
670.000000	89.021
680.000000	89.041
690.000000	88.739
700.000000	89.657
710.000000	91.512
720.000000	92.320
730.000000	90.669
740.000000	89.091
750.000000	89.033
762.000000	89.058
775.000000	88.866
788.000000	88.835
800.000000	88.980
812.000000	89.344
825.000000	89.872
838.000000	90.452
850.000000	90.897
862.000000	91.420
875.000000	92.110
885.000000	92.299
900.000000	92.159
912.000000	92.125
925.000000	92.216
938.000000	92.257
950.000000	92.126
962.000000	92.066
975.000000	92.236
988.000000	92.319
1000.000000	92.347
1015.000000	92.438
1030.000000	92.508
1044.000000	92.601
1060.000000	92.855
1075.000000	93.146
1090.000000	93.435
1106.000000	93.822
1120.000000	94.150
1138.000000	94.372
1150.000000	94.417
1172.000000	94.397
1180.000000	94.405
1206.000000	94.077
1220.000000	93.725
1241.000000	93.616
1250.000000	93.602
1265.000000	93.427
1280.000000	93.136
1315.000000	92.857
1320.000000	92.861
1340.000000	92.938
1360.000000	92.936
1380.000000	92.742
1400.000000	92.550
1430.000000	92.321
1450.000000	92.211
1475.000000	92.212
1500.000000	92.133
1525.000000	91.912
1550.000000	92.138
1575.000000	92.686
1600.000000	93.278
1625.000000	93.409
1650.000000	92.695
1675.000000	91.776
1700.000000	91.483
1725.000000	91.622
1750.000000	91.581
1775.000000	91.299
1800.000000	90.853
1825.000000	90.090
1850.000000	89.746
1875.000000	90.152
1900.000000	90.665
1925.000000	90.847
1950.000000	90.840
1975.000000	90.891
2000.000000	91.091
2030.000000	91.264
2060.000000	91.503
2090.000000	91.778
2120.000000	91.932
2140.000000	91.981
2180.000000	91.750
2200.000000	91.593
2240.000000	91.329
2270.000000	90.977
2300.000000	90.667
2330.000000	90.566
2360.000000	90.721
2400.000000	90.923
2430.000000	90.733
2470.000000	90.343
2500.000000	90.261
2540.000000	90.214
2580.000000	90.091
2620.000000	89.883
2650.000000	89.806
2690.000000	89.705
2720.000000	89.812
2760.000000	89.997
2800.000000	89.771
2850.000000	89.588
2900.000000	90.246
2950.000000	91.517
3000.000000	92.607
3040.000000	93.024
3070.000000	93.033
3110.000000	92.705
3150.000000	92.130
3200.000000	91.359
3250.000000	90.632
3300.000000	89.889
3350.000000	89.174
3400.000000	88.477
3450.000000	87.732
3500.000000	86.902
3550.000000	86.086
3600.000000	85.405
3650.000000	84.845
3700.000000	84.526
