* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 07-Aug-2023 09:30:37
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Basshead R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	81.533
20.299999	81.450
20.600000	81.373
20.900000	81.302
21.200001	81.239
21.400000	81.200
21.799999	81.129
22.000000	81.096
22.400000	81.032
22.700001	80.985
23.000000	80.939
23.299999	80.893
23.600000	80.848
24.000000	80.791
24.299999	80.750
24.700001	80.700
25.000000	80.664
25.400000	80.618
25.799999	80.575
26.200001	80.532
26.500000	80.501
26.900000	80.462
27.200001	80.434
27.600000	80.399
28.000000	80.365
28.500000	80.323
29.000000	80.279
29.500000	80.236
30.000000	80.195
30.400000	80.164
30.700001	80.142
31.100000	80.114
31.500000	80.088
32.000000	80.057
32.500000	80.031
33.000000	80.011
33.500000	79.997
34.000000	79.987
34.500000	79.977
35.000000	79.965
35.500000	79.946
36.000000	79.919
36.500000	79.885
37.000000	79.847
37.500000	79.810
38.200001	79.770
38.700001	79.752
39.500000	79.732
40.000000	79.719
40.599998	79.696
41.200001	79.668
41.799999	79.636
42.500000	79.598
43.099998	79.566
43.700001	79.531
44.400002	79.485
45.000000	79.438
45.500000	79.394
46.200001	79.324
46.799999	79.261
47.500000	79.189
48.200001	79.122
48.700001	79.080
49.400002	79.029
50.000000	78.989
50.799999	78.936
51.500000	78.888
52.200001	78.837
53.000000	78.777
53.799999	78.720
54.500000	78.672
55.200001	78.628
56.000000	78.578
57.000000	78.515
58.000000	78.447
59.000000	78.375
60.000000	78.298
60.799999	78.234
61.500000	78.177
62.200001	78.121
63.000000	78.058
64.000000	77.984
65.000000	77.917
66.000000	77.855
67.000000	77.796
68.000000	77.736
69.000000	77.674
70.000000	77.609
71.000000	77.541
72.000000	77.474
73.000000	77.407
74.000000	77.343
75.000000	77.280
76.199997	77.206
77.500000	77.124
78.800003	77.040
80.000000	76.961
81.199997	76.884
82.500000	76.802
83.800003	76.722
85.000000	76.650
86.199997	76.578
87.500000	76.500
88.500000	76.440
90.000000	76.349
91.199997	76.277
92.500000	76.198
93.800003	76.119
95.000000	76.046
96.199997	75.972
97.500000	75.892
98.800003	75.814
100.000000	75.744
101.500000	75.661
103.000000	75.581
104.400002	75.507
106.000000	75.424
107.500000	75.345
109.000000	75.265
110.599998	75.179
112.000000	75.105
113.800003	75.012
115.000000	74.952
117.199997	74.842
118.000000	74.803
120.599998	74.678
122.000000	74.612
124.099998	74.517
125.000000	74.477
126.500000	74.411
128.000000	74.347
131.500000	74.199
132.000000	74.178
134.000000	74.092
136.000000	74.003
138.000000	73.911
140.000000	73.818
143.000000	73.675
145.000000	73.580
147.500000	73.457
150.000000	73.332
152.500000	73.203
155.000000	73.078
157.500000	72.963
160.000000	72.866
162.500000	72.792
165.000000	72.739
167.500000	72.705
170.000000	72.683
172.500000	72.665
175.000000	72.647
177.500000	72.624
180.000000	72.595
182.500000	72.560
185.000000	72.519
187.500000	72.474
190.000000	72.427
192.500000	72.380
195.000000	72.334
197.500000	72.288
200.000000	72.244
203.000000	72.192
206.000000	72.139
209.000000	72.084
212.000000	72.028
214.000000	71.990
218.000000	71.915
220.000000	71.880
224.000000	71.815
227.000000	71.771
230.000000	71.730
233.000000	71.691
236.000000	71.653
240.000000	71.604
243.000000	71.568
247.000000	71.521
250.000000	71.487
254.000000	71.445
258.000000	71.405
262.000000	71.367
265.000000	71.339
269.000000	71.305
272.000000	71.282
276.000000	71.255
280.000000	71.232
285.000000	71.209
290.000000	71.189
295.000000	71.172
300.000000	71.155
