* Measurement data measured by REW V5.20.3
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 17-Nov-2023 18:16:03
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Caldera UPF mantle R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	63.360
20.299999	63.497
20.600000	63.629
20.900000	63.757
21.200001	63.880
21.400000	63.960
21.799999	64.115
22.000000	64.190
22.400000	64.340
22.700001	64.451
23.000000	64.563
23.299999	64.676
23.600000	64.791
24.000000	64.946
24.299999	65.064
24.700001	65.222
25.000000	65.340
25.400000	65.496
25.799999	65.648
26.200001	65.798
26.500000	65.908
26.900000	66.052
27.200001	66.159
27.600000	66.300
28.000000	66.438
28.500000	66.605
29.000000	66.765
29.500000	66.919
30.000000	67.068
30.400000	67.185
30.700001	67.270
31.100000	67.383
31.500000	67.494
32.000000	67.630
32.500000	67.765
33.000000	67.899
33.500000	68.034
34.000000	68.168
34.500000	68.298
35.000000	68.422
35.500000	68.541
36.000000	68.654
36.500000	68.765
37.000000	68.873
37.500000	68.981
38.200001	69.130
38.700001	69.235
39.500000	69.400
40.000000	69.499
40.599998	69.614
41.200001	69.724
41.799999	69.829
42.500000	69.945
43.099998	70.041
43.700001	70.135
44.400002	70.244
45.000000	70.338
45.500000	70.418
46.200001	70.532
46.799999	70.630
47.500000	70.743
48.200001	70.854
48.700001	70.930
49.400002	71.032
50.000000	71.114
50.799999	71.217
51.500000	71.301
52.200001	71.382
53.000000	71.471
53.799999	71.557
54.500000	71.630
55.200001	71.701
56.000000	71.780
57.000000	71.874
58.000000	71.965
59.000000	72.051
60.000000	72.135
60.799999	72.201
61.500000	72.258
62.200001	72.315
63.000000	72.381
64.000000	72.462
65.000000	72.542
66.000000	72.619
67.000000	72.693
68.000000	72.763
69.000000	72.828
70.000000	72.889
71.000000	72.944
72.000000	72.995
73.000000	73.042
74.000000	73.086
75.000000	73.127
76.199997	73.174
77.500000	73.221
78.800003	73.265
80.000000	73.303
81.199997	73.338
82.500000	73.372
83.800003	73.403
85.000000	73.428
86.199997	73.449
87.500000	73.469
88.500000	73.483
90.000000	73.501
91.199997	73.514
92.500000	73.526
93.800003	73.537
95.000000	73.546
96.199997	73.553
97.500000	73.561
98.800003	73.567
100.000000	73.572
101.500000	73.580
103.000000	73.587
104.400002	73.594
106.000000	73.601
107.500000	73.609
109.000000	73.618
110.599998	73.627
112.000000	73.635
113.800003	73.643
115.000000	73.647
117.199997	73.653
118.000000	73.654
120.599998	73.656
122.000000	73.657
124.099998	73.657
125.000000	73.658
126.500000	73.659
128.000000	73.661
131.500000	73.670
132.000000	73.672
134.000000	73.678
136.000000	73.685
138.000000	73.691
140.000000	73.697
143.000000	73.700
145.000000	73.698
147.500000	73.692
150.000000	73.683
152.500000	73.673
155.000000	73.664
157.500000	73.653
160.000000	73.639
162.500000	73.620
165.000000	73.595
167.500000	73.566
170.000000	73.534
172.500000	73.501
175.000000	73.467
177.500000	73.434
180.000000	73.402
182.500000	73.371
185.000000	73.341
187.500000	73.312
190.000000	73.285
192.500000	73.259
195.000000	73.234
197.500000	73.212
200.000000	73.191
203.000000	73.169
206.000000	73.148
209.000000	73.127
212.000000	73.105
214.000000	73.090
218.000000	73.060
220.000000	73.045
224.000000	73.014
227.000000	72.991
230.000000	72.968
233.000000	72.945
236.000000	72.922
240.000000	72.892
243.000000	72.871
247.000000	72.846
250.000000	72.831
254.000000	72.815
258.000000	72.805
262.000000	72.801
265.000000	72.800
269.000000	72.801
272.000000	72.803
276.000000	72.804
280.000000	72.805
285.000000	72.804
290.000000	72.802
295.000000	72.796
300.000000	72.786
304.000000	72.775
307.000000	72.766
311.000000	72.751
315.000000	72.733
320.000000	72.709
325.000000	72.680
330.000000	72.648
335.000000	72.613
340.000000	72.575
345.000000	72.535
350.000000	72.493
355.000000	72.449
360.000000	72.404
365.000000	72.356
370.000000	72.308
375.000000	72.260
382.000000	72.194
387.000000	72.148
395.000000	72.076
400.000000	72.032
406.000000	71.979
412.000000	71.927
418.000000	71.876
425.000000	71.819
431.000000	71.775
437.000000	71.736
444.000000	71.699
450.000000	71.678
455.000000	71.670
462.000000	71.676
468.000000	71.698
475.000000	71.747
482.000000	71.818
487.000000	71.880
494.000000	71.973
500.000000	72.054
508.000000	72.151
515.000000	72.218
522.000000	72.264
530.000000	72.293
538.000000	72.302
545.000000	72.300
552.000000	72.295
560.000000	72.292
570.000000	72.297
580.000000	72.318
590.000000	72.355
600.000000	72.406
608.000000	72.455
615.000000	72.503
622.000000	72.555
630.000000	72.618
640.000000	72.700
650.000000	72.781
660.000000	72.859
670.000000	72.931
680.000000	72.995
690.000000	73.048
700.000000	73.089
710.000000	73.118
720.000000	73.138
730.000000	73.151
740.000000	73.162
750.000000	73.176
762.000000	73.199
775.000000	73.235
788.000000	73.281
800.000000	73.329
812.000000	73.381
825.000000	73.437
838.000000	73.490
850.000000	73.533
862.000000	73.570
875.000000	73.600
885.000000	73.617
900.000000	73.620
912.000000	73.593
925.000000	73.533
938.000000	73.442
950.000000	73.331
962.000000	73.193
975.000000	73.016
988.000000	72.819
1000.000000	72.625
1015.000000	72.382
1030.000000	72.161
1044.000000	71.994
1060.000000	71.862
1075.000000	71.797
1090.000000	71.777
1106.000000	71.790
1120.000000	71.817
1138.000000	71.856
1150.000000	71.878
1172.000000	71.889
1180.000000	71.878
1206.000000	71.773
1220.000000	71.670
1241.000000	71.469
1250.000000	71.372
1265.000000	71.205
1280.000000	71.041
1315.000000	70.701
1320.000000	70.657
1340.000000	70.486
1360.000000	70.319
1380.000000	70.156
1400.000000	70.010
1430.000000	69.867
1450.000000	69.853
1475.000000	69.955
1500.000000	70.197
1525.000000	70.564
1550.000000	71.028
1575.000000	71.556
1600.000000	72.113
1625.000000	72.654
1650.000000	73.127
1675.000000	73.483
1700.000000	73.754
1725.000000	74.019
1750.000000	74.305
1775.000000	74.603
1800.000000	74.901
1825.000000	75.194
1850.000000	75.482
1875.000000	75.764
1900.000000	76.038
1925.000000	76.300
1950.000000	76.545
