* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 24-Aug-2023 14:43:47
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Joker void pads R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	57.635
20.299999	57.701
20.600000	57.783
20.900000	57.885
21.200001	58.009
21.400000	58.102
21.799999	58.307
22.000000	58.415
22.400000	58.632
22.700001	58.792
23.000000	58.947
23.299999	59.097
23.600000	59.240
24.000000	59.419
24.299999	59.546
24.700001	59.707
25.000000	59.824
25.400000	59.979
25.799999	60.138
26.200001	60.300
26.500000	60.420
26.900000	60.575
27.200001	60.681
27.600000	60.807
28.000000	60.917
28.500000	61.043
29.000000	61.180
29.500000	61.342
30.000000	61.527
30.400000	61.681
30.700001	61.796
31.100000	61.942
31.500000	62.081
32.000000	62.248
32.500000	62.419
33.000000	62.600
33.500000	62.795
34.000000	63.000
34.500000	63.209
35.000000	63.411
35.500000	63.598
36.000000	63.763
36.500000	63.903
37.000000	64.024
37.500000	64.135
38.200001	64.290
38.700001	64.408
39.500000	64.608
40.000000	64.735
40.599998	64.882
41.200001	65.019
41.799999	65.142
42.500000	65.271
43.099998	65.375
43.700001	65.476
44.400002	65.596
45.000000	65.701
45.500000	65.789
46.200001	65.915
46.799999	66.023
47.500000	66.149
48.200001	66.273
48.700001	66.360
49.400002	66.476
50.000000	66.569
50.799999	66.680
51.500000	66.767
52.200001	66.842
53.000000	66.916
53.799999	66.975
54.500000	67.017
55.200001	67.050
56.000000	67.085
57.000000	67.131
58.000000	67.185
59.000000	67.245
60.000000	67.307
60.799999	67.355
61.500000	67.395
62.200001	67.431
63.000000	67.468
64.000000	67.511
65.000000	67.556
66.000000	67.606
67.000000	67.665
68.000000	67.732
69.000000	67.805
70.000000	67.881
71.000000	67.958
72.000000	68.033
73.000000	68.107
