* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 12-Jun-2023 03:40:28
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Sivga Luan L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	71.655
20.299999	71.735
20.600000	71.818
20.900000	71.902
21.200001	71.986
21.400000	72.041
21.799999	72.145
22.000000	72.194
22.400000	72.285
22.700001	72.348
23.000000	72.406
23.299999	72.459
23.600000	72.506
24.000000	72.558
24.299999	72.588
24.700001	72.619
25.000000	72.638
25.400000	72.664
25.799999	72.695
26.200001	72.737
26.500000	72.775
26.900000	72.830
27.200001	72.873
27.600000	72.929
28.000000	72.981
28.500000	73.043
29.000000	73.104
29.500000	73.169
30.000000	73.237
30.400000	73.291
30.700001	73.330
31.100000	73.381
31.500000	73.430
32.000000	73.491
32.500000	73.553
33.000000	73.615
33.500000	73.678
34.000000	73.737
34.500000	73.791
35.000000	73.836
35.500000	73.873
36.000000	73.903
36.500000	73.929
37.000000	73.952
37.500000	73.975
38.200001	74.008
38.700001	74.030
39.500000	74.062
40.000000	74.078
40.599998	74.093
41.200001	74.104
41.799999	74.112
42.500000	74.121
43.099998	74.129
43.700001	74.139
44.400002	74.154
45.000000	74.167
45.500000	74.178
46.200001	74.195
46.799999	74.209
47.500000	74.226
48.200001	74.240
48.700001	74.249
49.400002	74.260
50.000000	74.267
50.799999	74.277
51.500000	74.287
52.200001	74.299
53.000000	74.315
53.799999	74.334
54.500000	74.353
55.200001	74.374
56.000000	74.401
57.000000	74.438
58.000000	74.478
59.000000	74.520
60.000000	74.563
60.799999	74.597
61.500000	74.625
62.200001	74.653
63.000000	74.683
64.000000	74.720
65.000000	74.756
66.000000	74.790
67.000000	74.822
68.000000	74.853
69.000000	74.883
70.000000	74.911
71.000000	74.937
72.000000	74.963
73.000000	74.989
74.000000	75.015
75.000000	75.041
76.199997	75.074
77.500000	75.111
78.800003	75.148
80.000000	75.182
81.199997	75.214
82.500000	75.247
83.800003	75.277
85.000000	75.303
86.199997	75.325
87.500000	75.347
88.500000	75.362
90.000000	75.383
91.199997	75.399
92.500000	75.415
93.800003	75.430
95.000000	75.444
96.199997	75.457
97.500000	75.471
98.800003	75.484
100.000000	75.495
101.500000	75.508
103.000000	75.519
104.400002	75.529
106.000000	75.539
107.500000	75.545
109.000000	75.550
110.599998	75.552
112.000000	75.551
113.800003	75.547
115.000000	75.542
117.199997	75.528
118.000000	75.522
120.599998	75.498
122.000000	75.483
124.099998	75.460
125.000000	75.450
126.500000	75.432
128.000000	75.414
131.500000	75.371
132.000000	75.365
134.000000	75.340
136.000000	75.314
138.000000	75.289
140.000000	75.263
143.000000	75.224
145.000000	75.198
147.500000	75.166
150.000000	75.134
152.500000	75.104
155.000000	75.075
157.500000	75.048
160.000000	75.023
162.500000	75.000
165.000000	74.978
167.500000	74.958
170.000000	74.940
172.500000	74.922
175.000000	74.905
177.500000	74.889
180.000000	74.873
182.500000	74.856
185.000000	74.840
187.500000	74.823
190.000000	74.804
192.500000	74.785
195.000000	74.764
197.500000	74.741
200.000000	74.715
203.000000	74.682
206.000000	74.647
209.000000	74.612
212.000000	74.578
214.000000	74.556
218.000000	74.517
220.000000	74.500
224.000000	74.471
227.000000	74.453
230.000000	74.437
233.000000	74.424
236.000000	74.414
240.000000	74.403
243.000000	74.398
247.000000	74.394
250.000000	74.395
254.000000	74.401
258.000000	74.413
262.000000	74.431
265.000000	74.446
269.000000	74.469
272.000000	74.486
276.000000	74.507
280.000000	74.525
285.000000	74.542
290.000000	74.553
295.000000	74.558
300.000000	74.558
304.000000	74.555
307.000000	74.551
311.000000	74.545
315.000000	74.537
320.000000	74.526
325.000000	74.513
330.000000	74.498
335.000000	74.483
340.000000	74.467
345.000000	74.451
350.000000	74.437
355.000000	74.423
360.000000	74.411
365.000000	74.401
370.000000	74.391
375.000000	74.381
382.000000	74.365
387.000000	74.352
395.000000	74.328
400.000000	74.311
406.000000	74.290
412.000000	74.266
418.000000	74.241
425.000000	74.210
431.000000	74.182
437.000000	74.154
444.000000	74.121
450.000000	74.092
455.000000	74.067
462.000000	74.033
468.000000	74.002
475.000000	73.966
482.000000	73.930
487.000000	73.905
494.000000	73.869
500.000000	73.838
508.000000	73.798
515.000000	73.763
522.000000	73.728
530.000000	73.690
538.000000	73.652
545.000000	73.620
552.000000	73.588
560.000000	73.553
570.000000	73.511
580.000000	73.471
590.000000	73.434
600.000000	73.399
608.000000	73.374
615.000000	73.353
622.000000	73.333
630.000000	73.311
640.000000	73.286
650.000000	73.262
660.000000	73.238
670.000000	73.215
680.000000	73.191
690.000000	73.166
700.000000	73.141
710.000000	73.114
720.000000	73.085
730.000000	73.054
740.000000	73.020
750.000000	72.982
762.000000	72.933
775.000000	72.875
788.000000	72.814
800.000000	72.754
812.000000	72.692
825.000000	72.624
838.000000	72.559
850.000000	72.505
862.000000	72.461
875.000000	72.425
885.000000	72.408
900.000000	72.396
912.000000	72.395
925.000000	72.401
938.000000	72.408
950.000000	72.413
962.000000	72.414
975.000000	72.413
988.000000	72.408
1000.000000	72.401
1015.000000	72.392
1030.000000	72.384
1044.000000	72.377
1060.000000	72.370
1075.000000	72.365
1090.000000	72.361
1106.000000	72.359
1120.000000	72.359
1138.000000	72.360
1150.000000	72.360
1172.000000	72.357
1180.000000	72.355
1206.000000	72.345
1220.000000	72.335
1241.000000	72.312
1250.000000	72.298
1265.000000	72.270
1280.000000	72.233
1315.000000	72.128
1320.000000	72.113
1340.000000	72.059
1360.000000	72.026
1380.000000	72.025
1400.000000	72.058
1430.000000	72.164
1450.000000	72.260
1475.000000	72.396
1500.000000	72.539
1525.000000	72.684
1550.000000	72.829
1575.000000	72.973
1600.000000	73.118
1625.000000	73.264
1650.000000	73.415
1675.000000	73.573
1700.000000	73.736
1725.000000	73.906
1750.000000	74.079
1775.000000	74.256
1800.000000	74.437
1825.000000	74.624
1850.000000	74.819
1875.000000	75.023
1900.000000	75.237
1925.000000	75.461
1950.000000	75.695
1975.000000	75.937
2000.000000	76.187
2030.000000	76.493
2060.000000	76.807
2090.000000	77.128
2120.000000	77.456
2140.000000	77.678
2180.000000	78.127
2200.000000	78.355
2240.000000	78.812
2270.000000	79.141
2300.000000	79.416
2330.000000	79.620
2360.000000	79.796
2400.000000	80.013
2430.000000	80.144
2470.000000	80.283
2500.000000	80.378
2540.000000	80.496
2580.000000	80.579
2620.000000	80.603
2650.000000	80.581
2690.000000	80.509
2720.000000	80.424
2760.000000	80.269
2800.000000	80.091
2850.000000	79.970
2900.000000	80.155
2950.000000	80.651
3000.000000	81.228
3040.000000	81.593
3070.000000	81.775
3110.000000	81.900
3150.000000	81.926
3200.000000	81.893
3250.000000	81.831
3300.000000	81.728
3350.000000	81.546
3400.000000	81.259
3450.000000	80.876
3500.000000	80.443
3550.000000	80.042
3600.000000	79.764
3650.000000	79.693
3700.000000	79.854
3750.000000	80.197
3820.000000	80.776
3870.000000	81.133
3950.000000	81.495
4000.000000	81.583
4060.000000	81.555
4120.000000	81.397
4180.000000	81.144
4250.000000	80.784
4310.000000	80.457
4370.000000	80.126
4440.000000	79.732
4500.000000	79.365
4550.000000	79.019
4620.000000	78.439
4680.000000	77.827
4750.000000	76.966
4820.000000	75.954
4870.000000	75.155
4940.000000	73.975
5000.000000	72.963
5080.000000	71.726
5150.000000	70.862
5220.000000	70.307
5300.000000	70.144
5380.000000	70.498
5450.000000	71.140
5520.000000	71.955
5600.000000	72.944
5700.000000	74.107
5800.000000	75.096
5900.000000	75.876
6000.000000	76.461
6080.000000	76.811
6150.000000	77.047
6220.000000	77.229
6300.000000	77.379
6400.000000	77.482
6500.000000	77.462
6600.000000	77.271
6700.000000	76.884
6800.000000	76.322
6900.000000	75.648
7000.000000	74.956
7100.000000	74.344
7200.000000	73.907
7300.000000	73.720
7400.000000	73.819
7500.000000	74.176
7620.000000	74.801
7750.000000	75.460
7880.000000	75.886
8000.000000	76.002
8120.000000	75.855
8250.000000	75.416
8380.000000	74.714
8500.000000	73.871
8620.000000	72.897
8750.000000	71.756
8850.000000	70.860
9000.000000	69.628
9120.000000	68.955
9250.000000	68.758
9380.000000	69.108
9500.000000	69.729
9620.000000	70.433
9750.000000	71.119
9880.000000	71.599
10000.000000	71.799
10150.000000	71.712
10300.000000	71.305
10440.000000	70.709
10600.000000	69.826
10750.000000	68.821
10900.000000	67.657
11060.000000	66.309
11200.000000	65.171
11380.000000	64.046
11500.000000	63.671
11720.000000	63.987
11800.000000	64.423
12060.000000	66.680
12200.000000	68.111
12410.000000	70.044
12500.000000	70.710
12650.000000	71.550
12800.000000	72.056
13150.000000	72.319
13200.000000	72.314
13400.000000	72.380
13600.000000	72.714
13800.000000	73.313
14000.000000	74.011
14300.000000	74.842
14500.000000	75.078
14750.000000	74.966
15000.000000	74.487
15250.000000	73.880
15500.000000	73.570
15750.000000	73.873
16000.000000	74.488
16250.000000	74.829
16500.000000	74.599
16750.000000	73.810
17000.000000	72.591
17250.000000	71.055
17500.000000	69.281
17750.000000	67.354
18000.000000	65.384
18250.000000	63.492
18500.000000	61.779
18750.000000	60.306
19000.000000	59.117
19250.000000	58.276
19500.000000	57.801
19750.000000	57.582
