* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 19-Jul-2023 11:11:57
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Sono red R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	84.377
20.299999	84.384
20.600000	84.390
20.900000	84.396
21.200001	84.402
21.400000	84.407
21.799999	84.417
22.000000	84.423
22.400000	84.435
22.700001	84.442
23.000000	84.449
23.299999	84.454
23.600000	84.456
24.000000	84.455
24.299999	84.451
24.700001	84.442
25.000000	84.433
25.400000	84.419
25.799999	84.405
26.200001	84.391
26.500000	84.383
26.900000	84.374
27.200001	84.369
27.600000	84.364
28.000000	84.361
28.500000	84.358
29.000000	84.356
29.500000	84.355
30.000000	84.352
30.400000	84.348
30.700001	84.344
31.100000	84.338
31.500000	84.330
32.000000	84.321
32.500000	84.311
33.000000	84.302
33.500000	84.290
34.000000	84.276
34.500000	84.259
35.000000	84.241
35.500000	84.223
36.000000	84.206
36.500000	84.188
37.000000	84.171
37.500000	84.154
38.200001	84.127
38.700001	84.108
39.500000	84.074
40.000000	84.051
40.599998	84.020
41.200001	83.992
41.799999	83.968
42.500000	83.946
43.099998	83.931
43.700001	83.918
44.400002	83.905
45.000000	83.897
45.500000	83.889
46.200001	83.875
46.799999	83.860
47.500000	83.837
48.200001	83.810
48.700001	83.788
49.400002	83.754
50.000000	83.722
50.799999	83.677
51.500000	83.637
52.200001	83.598
53.000000	83.556
53.799999	83.518
54.500000	83.487
55.200001	83.458
56.000000	83.425
57.000000	83.382
58.000000	83.339
59.000000	83.297
60.000000	83.257
60.799999	83.226
61.500000	83.200
62.200001	83.173
63.000000	83.142
64.000000	83.099
65.000000	83.054
66.000000	83.005
67.000000	82.953
68.000000	82.897
69.000000	82.838
70.000000	82.778
71.000000	82.719
72.000000	82.662
73.000000	82.609
74.000000	82.559
75.000000	82.511
76.199997	82.455
77.500000	82.394
78.800003	82.331
80.000000	82.271
81.199997	82.208
82.500000	82.138
83.800003	82.065
85.000000	81.996
86.199997	81.927
87.500000	81.852
88.500000	81.794
90.000000	81.709
91.199997	81.640
92.500000	81.564
93.800003	81.488
95.000000	81.417
96.199997	81.347
97.500000	81.273
