* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 24-Aug-2022 11:23:07
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: VOID R VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	71.666
20.299999	71.821
20.600000	71.976
20.900000	72.120
21.200001	72.245
21.400000	72.316
21.799999	72.438
22.000000	72.490
22.400000	72.586
22.700001	72.654
23.000000	72.723
23.299999	72.797
23.600000	72.876
24.000000	72.990
24.299999	73.078
24.700001	73.194
25.000000	73.276
25.400000	73.378
25.799999	73.478
26.200001	73.583
26.500000	73.666
26.900000	73.780
27.200001	73.860
27.600000	73.952
28.000000	74.024
28.500000	74.093
29.000000	74.158
29.500000	74.238
30.000000	74.334
30.400000	74.415
30.700001	74.472
31.100000	74.542
31.500000	74.605
32.000000	74.685
32.500000	74.777
33.000000	74.885
33.500000	74.998
34.000000	75.099
34.500000	75.181
35.000000	75.244
35.500000	75.295
36.000000	75.341
36.500000	75.390
37.000000	75.443
37.500000	75.500
38.200001	75.575
38.700001	75.619
39.500000	75.671
40.000000	75.698
40.599998	75.729
41.200001	75.759
41.799999	75.783
42.500000	75.809
43.099998	75.837
43.700001	75.877
44.400002	75.935
45.000000	75.987
45.500000	76.027
46.200001	76.079
46.799999	76.122
47.500000	76.173
48.200001	76.228
48.700001	76.271
49.400002	76.329
50.000000	76.365
50.799999	76.376
51.500000	76.350
52.200001	76.305
53.000000	76.243
53.799999	76.176
54.500000	76.122
55.200001	76.081
56.000000	76.055
57.000000	76.049
58.000000	76.049
59.000000	76.044
60.000000	76.047
60.799999	76.069
61.500000	76.105
62.200001	76.155
63.000000	76.218
64.000000	76.292
65.000000	76.351
66.000000	76.394
67.000000	76.432
68.000000	76.472
69.000000	76.520
70.000000	76.574
71.000000	76.630
72.000000	76.688
