* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 14-Nov-2023 13:57:07
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: FT3 32 L suede
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	61.233
20.299999	61.380
20.600000	61.515
20.900000	61.641
21.200001	61.761
21.400000	61.841
21.799999	62.006
22.000000	62.091
22.400000	62.266
22.700001	62.397
23.000000	62.524
23.299999	62.643
23.600000	62.753
24.000000	62.887
24.299999	62.983
24.700001	63.115
25.000000	63.220
25.400000	63.373
25.799999	63.537
26.200001	63.706
26.500000	63.829
26.900000	63.986
27.200001	64.097
27.600000	64.235
28.000000	64.366
28.500000	64.524
29.000000	64.676
29.500000	64.822
30.000000	64.957
30.400000	65.054
30.700001	65.121
31.100000	65.203
31.500000	65.280
32.000000	65.374
32.500000	65.475
33.000000	65.587
33.500000	65.713
34.000000	65.851
34.500000	65.994
35.000000	66.137
35.500000	66.275
36.000000	66.402
36.500000	66.518
37.000000	66.623
37.500000	66.717
38.200001	66.832
38.700001	66.903
39.500000	67.001
40.000000	67.053
40.599998	67.108
41.200001	67.155
41.799999	67.198
42.500000	67.241
43.099998	67.273
43.700001	67.299
44.400002	67.321
45.000000	67.333
45.500000	67.338
46.200001	67.341
46.799999	67.342
47.500000	67.342
48.200001	67.343
48.700001	67.345
49.400002	67.353
50.000000	67.368
50.799999	67.404
51.500000	67.452
52.200001	67.516
53.000000	67.606
53.799999	67.708
54.500000	67.802
55.200001	67.896
56.000000	67.999
57.000000	68.117
58.000000	68.220
59.000000	68.313
60.000000	68.397
60.799999	68.461
61.500000	68.516
62.200001	68.572
63.000000	68.635
64.000000	68.713
65.000000	68.791
66.000000	68.868
67.000000	68.943
68.000000	69.017
69.000000	69.089
70.000000	69.160
71.000000	69.230
72.000000	69.298
73.000000	69.365
74.000000	69.428
75.000000	69.489
76.199997	69.558
77.500000	69.627
78.800003	69.690
80.000000	69.743
81.199997	69.791
82.500000	69.838
83.800003	69.879
85.000000	69.913
86.199997	69.944
87.500000	69.973
88.500000	69.994
90.000000	70.022
91.199997	70.042
92.500000	70.062
93.800003	70.082
95.000000	70.100
96.199997	70.119
97.500000	70.140
98.800003	70.162
100.000000	70.183
101.500000	70.209
103.000000	70.236
104.400002	70.261
106.000000	70.288
107.500000	70.311
109.000000	70.332
110.599998	70.350
112.000000	70.363
113.800003	70.376
115.000000	70.382
117.199997	70.389
118.000000	70.390
120.599998	70.391
122.000000	70.390
124.099998	70.385
125.000000	70.382
126.500000	70.376
128.000000	70.369
131.500000	70.348
132.000000	70.345
134.000000	70.331
136.000000	70.316
138.000000	70.300
140.000000	70.285
143.000000	70.262
145.000000	70.246
147.500000	70.226
150.000000	70.206
152.500000	70.186
155.000000	70.164
157.500000	70.142
160.000000	70.120
162.500000	70.095
165.000000	70.069
167.500000	70.041
170.000000	70.011
172.500000	69.979
175.000000	69.947
177.500000	69.913
180.000000	69.878
182.500000	69.842
185.000000	69.805
187.500000	69.767
190.000000	69.726
192.500000	69.684
195.000000	69.641
197.500000	69.597
200.000000	69.552
203.000000	69.499
206.000000	69.448
209.000000	69.398
212.000000	69.352
214.000000	69.323
218.000000	69.267
220.000000	69.241
224.000000	69.189
227.000000	69.151
230.000000	69.114
233.000000	69.079
236.000000	69.045
240.000000	69.003
243.000000	68.974
247.000000	68.937
250.000000	68.912
254.000000	68.878
258.000000	68.845
262.000000	68.813
265.000000	68.790
269.000000	68.760
272.000000	68.739
276.000000	68.712
280.000000	68.686
285.000000	68.653
290.000000	68.620
295.000000	68.586
300.000000	68.551
304.000000	68.523
307.000000	68.502
311.000000	68.474
315.000000	68.446
320.000000	68.410
325.000000	68.374
330.000000	68.339
335.000000	68.303
340.000000	68.267
345.000000	68.231
350.000000	68.194
355.000000	68.156
360.000000	68.117
365.000000	68.077
370.000000	68.035
375.000000	67.993
382.000000	67.932
387.000000	67.889
395.000000	67.819
400.000000	67.775
406.000000	67.721
412.000000	67.666
418.000000	67.610
425.000000	67.544
431.000000	67.487
437.000000	67.429
444.000000	67.363
450.000000	67.305
455.000000	67.258
462.000000	67.191
468.000000	67.135
475.000000	67.070
482.000000	67.005
487.000000	66.958
494.000000	66.894
500.000000	66.840
508.000000	66.770
515.000000	66.711
522.000000	66.655
530.000000	66.594
538.000000	66.538
545.000000	66.492
552.000000	66.449
560.000000	66.404
570.000000	66.351
580.000000	66.300
590.000000	66.247
600.000000	66.188
608.000000	66.135
615.000000	66.083
622.000000	66.027
630.000000	65.960
640.000000	65.874
650.000000	65.794
660.000000	65.727
670.000000	65.682
680.000000	65.662
690.000000	65.667
700.000000	65.695
710.000000	65.741
720.000000	65.800
730.000000	65.868
740.000000	65.940
750.000000	66.015
762.000000	66.106
775.000000	66.202
788.000000	66.296
800.000000	66.381
812.000000	66.467
825.000000	66.563
838.000000	66.662
850.000000	66.758
862.000000	66.854
875.000000	66.958
885.000000	67.034
900.000000	67.138
912.000000	67.211
925.000000	67.278
938.000000	67.335
950.000000	67.382
962.000000	67.428
975.000000	67.481
988.000000	67.539
1000.000000	67.599
1015.000000	67.681
1030.000000	67.769
1044.000000	67.854
1060.000000	67.951
1075.000000	68.041
1090.000000	68.130
1106.000000	68.224
1120.000000	68.307
1138.000000	68.415
1150.000000	68.488
1172.000000	68.625
1180.000000	68.675
1206.000000	68.840
1220.000000	68.929
1241.000000	69.066
1250.000000	69.125
1265.000000	69.225
