* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 25-Aug-2023 19:23:44
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: SE-1 leather balanced R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	49.557
20.299999	49.946
20.600000	50.320
20.900000	50.679
21.200001	51.024
21.400000	51.248
21.799999	51.683
22.000000	51.894
22.400000	52.304
22.700001	52.599
23.000000	52.879
23.299999	53.145
23.600000	53.396
24.000000	53.709
24.299999	53.930
24.700001	54.208
25.000000	54.405
25.400000	54.652
25.799999	54.876
26.200001	55.074
26.500000	55.203
26.900000	55.352
27.200001	55.448
27.600000	55.560
28.000000	55.658
28.500000	55.766
29.000000	55.858
29.500000	55.935
30.000000	55.995
30.400000	56.033
30.700001	56.057
31.100000	56.081
31.500000	56.098
32.000000	56.107
32.500000	56.102
33.000000	56.080
33.500000	56.041
34.000000	55.987
34.500000	55.921
35.000000	55.845
35.500000	55.764
36.000000	55.679
36.500000	55.594
37.000000	55.506
37.500000	55.417
38.200001	55.288
38.700001	55.194
39.500000	55.046
40.000000	54.958
40.599998	54.861
41.200001	54.773
41.799999	54.694
42.500000	54.609
43.099998	54.537
43.700001	54.462
44.400002	54.368
45.000000	54.279
45.500000	54.198
46.200001	54.074
46.799999	53.961
47.500000	53.825
48.200001	53.690
48.700001	53.598
49.400002	53.476
50.000000	53.382
50.799999	53.271
51.500000	53.186
52.200001	53.109
53.000000	53.027
53.799999	52.944
54.500000	52.870
55.200001	52.791
56.000000	52.696
57.000000	52.573
58.000000	52.442
59.000000	52.303
60.000000	52.153
60.799999	52.027
61.500000	51.914
62.200001	51.800
63.000000	51.670
64.000000	51.513
65.000000	51.367
66.000000	51.242
67.000000	51.139
68.000000	51.058
69.000000	50.989
70.000000	50.925
71.000000	50.856
72.000000	50.779
73.000000	50.690
74.000000	50.591
75.000000	50.481
76.199997	50.338
77.500000	50.180
78.800003	50.034
80.000000	49.927
81.199997	49.860
82.500000	49.841
83.800003	49.878
85.000000	49.954
86.199997	50.057
87.500000	50.183
88.500000	50.279
90.000000	50.409
91.199997	50.492
92.500000	50.558
93.800003	50.598
95.000000	50.618
96.199997	50.628
97.500000	50.643
98.800003	50.675
100.000000	50.731
101.500000	50.839
103.000000	50.977
104.400002	51.114
106.000000	51.254
107.500000	51.349
109.000000	51.401
110.599998	51.411
112.000000	51.388
113.800003	51.330
115.000000	51.281
117.199997	51.183
118.000000	51.146
120.599998	51.027
122.000000	50.966
124.099998	50.885
125.000000	50.857
126.500000	50.818
128.000000	50.791
131.500000	50.762
132.000000	50.760
134.000000	50.754
136.000000	50.750
138.000000	50.747
140.000000	50.748
143.000000	50.759
145.000000	50.773
147.500000	50.793
150.000000	50.814
152.500000	50.834
155.000000	50.853
157.500000	50.872
160.000000	50.889
162.500000	50.901
165.000000	50.905
167.500000	50.897
170.000000	50.868
