* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 25-Aug-2023 19:32:46
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: SE-1 fabric bass R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	55.126
20.299999	55.420
20.600000	55.711
20.900000	56.002
21.200001	56.293
21.400000	56.487
21.799999	56.870
22.000000	57.057
22.400000	57.417
22.700001	57.673
23.000000	57.917
23.299999	58.149
23.600000	58.370
24.000000	58.652
24.299999	58.854
24.700001	59.112
25.000000	59.295
25.400000	59.522
25.799999	59.726
26.200001	59.903
26.500000	60.018
26.900000	60.148
27.200001	60.227
27.600000	60.314
28.000000	60.380
28.500000	60.441
29.000000	60.480
29.500000	60.503
30.000000	60.510
30.400000	60.507
30.700001	60.500
31.100000	60.483
31.500000	60.458
32.000000	60.415
32.500000	60.358
33.000000	60.289
33.500000	60.210
34.000000	60.127
34.500000	60.042
35.000000	59.956
35.500000	59.869
36.000000	59.780
36.500000	59.687
37.000000	59.590
37.500000	59.491
38.200001	59.350
38.700001	59.248
39.500000	59.088
40.000000	58.992
40.599998	58.883
41.200001	58.781
41.799999	58.688
42.500000	58.591
43.099998	58.517
43.700001	58.452
44.400002	58.388
45.000000	58.340
45.500000	58.305
46.200001	58.260
46.799999	58.223
47.500000	58.178
48.200001	58.131
48.700001	58.094
49.400002	58.037
50.000000	57.980
50.799999	57.892
51.500000	57.806
52.200001	57.715
53.000000	57.609
53.799999	57.507
54.500000	57.421
55.200001	57.338
56.000000	57.245
57.000000	57.128
58.000000	57.008
59.000000	56.883
60.000000	56.754
60.799999	56.649
61.500000	56.558
62.200001	56.467
63.000000	56.363
64.000000	56.235
65.000000	56.105
66.000000	55.972
67.000000	55.833
68.000000	55.688
69.000000	55.539
70.000000	55.387
71.000000	55.235
72.000000	55.085
73.000000	54.937
74.000000	54.788
75.000000	54.638
76.199997	54.460
77.500000	54.273
78.800003	54.102
80.000000	53.965
81.199997	53.852
82.500000	53.762
83.800003	53.709
85.000000	53.696
86.199997	53.715
87.500000	53.768
88.500000	53.827
90.000000	53.933
91.199997	54.023
92.500000	54.115
93.800003	54.195
95.000000	54.256
96.199997	54.306
97.500000	54.355
98.800003	54.406
100.000000	54.461
101.500000	54.545
103.000000	54.643
104.400002	54.738
106.000000	54.833
107.500000	54.893
109.000000	54.919
110.599998	54.908
112.000000	54.871
113.800003	54.802
115.000000	54.749
117.199997	54.651
118.000000	54.617
120.599998	54.515
122.000000	54.464
124.099998	54.389
125.000000	54.357
126.500000	54.304
128.000000	54.252
131.500000	54.144
132.000000	54.131
134.000000	54.083
136.000000	54.043
138.000000	54.007
140.000000	53.977
143.000000	53.938
145.000000	53.915
147.500000	53.885
150.000000	53.854
152.500000	53.823
155.000000	53.798
157.500000	53.780
160.000000	53.769
162.500000	53.762
165.000000	53.753
167.500000	53.735
170.000000	53.700
172.500000	53.636
175.000000	53.541
177.500000	53.416
180.000000	53.278
182.500000	53.147
185.000000	53.040
187.500000	52.966
190.000000	52.918
192.500000	52.884
195.000000	52.847
197.500000	52.790
200.000000	52.702
203.000000	52.551
206.000000	52.365
209.000000	52.175
212.000000	52.016
214.000000	51.937
218.000000	51.850
220.000000	51.835
224.000000	51.838
227.000000	51.855
230.000000	51.874
233.000000	51.892
236.000000	51.911
240.000000	51.936
243.000000	51.952
247.000000	51.966
250.000000	51.969
254.000000	51.959
258.000000	51.937
262.000000	51.913
265.000000	51.898
269.000000	51.889
272.000000	51.895
276.000000	51.921
280.000000	51.965
285.000000	52.031
290.000000	52.078
295.000000	52.067
300.000000	51.977
304.000000	51.852
307.000000	51.740
311.000000	51.591
315.000000	51.459
320.000000	51.324
325.000000	51.195
330.000000	51.033
335.000000	50.823
340.000000	50.585
345.000000	50.365
350.000000	50.212
355.000000	50.141
360.000000	50.140
365.000000	50.181
370.000000	50.241
375.000000	50.304
382.000000	50.385
387.000000	50.434
395.000000	50.494
400.000000	50.517
406.000000	50.533
412.000000	50.540
418.000000	50.547
425.000000	50.563
431.000000	50.585
437.000000	50.609
444.000000	50.630
450.000000	50.628
455.000000	50.606
462.000000	50.541
468.000000	50.460
475.000000	50.352
482.000000	50.237
487.000000	50.151
494.000000	50.019
500.000000	49.893
508.000000	49.720
515.000000	49.589
522.000000	49.494
530.000000	49.433
538.000000	49.411
545.000000	49.409
552.000000	49.413
560.000000	49.418
570.000000	49.422
580.000000	49.419
590.000000	49.412
600.000000	49.407
608.000000	49.406
615.000000	49.408
622.000000	49.412
630.000000	49.414
640.000000	49.411
650.000000	49.394
660.000000	49.360
670.000000	49.310
680.000000	49.251
690.000000	49.190
700.000000	49.133
710.000000	49.083
720.000000	49.043
730.000000	49.014
740.000000	48.991
750.000000	48.966
762.000000	48.926
775.000000	48.866
788.000000	48.788
800.000000	48.704
812.000000	48.611
825.000000	48.505
838.000000	48.397
850.000000	48.295
862.000000	48.191
875.000000	48.074
885.000000	47.982
900.000000	47.843
912.000000	47.734
925.000000	47.616
938.000000	47.494
950.000000	47.368
962.000000	47.224
975.000000	47.042
988.000000	46.837
1000.000000	46.633
1015.000000	46.370
1030.000000	46.112
1044.000000	45.882
1060.000000	45.635
1075.000000	45.415
1090.000000	45.211
1106.000000	45.021
1120.000000	44.891
1138.000000	44.783
1150.000000	44.745
1172.000000	44.736
1180.000000	44.748
1206.000000	44.824
1220.000000	44.873
1241.000000	44.935
1250.000000	44.955
1265.000000	44.979
1280.000000	44.994
1315.000000	45.023
1320.000000	45.030
1340.000000	45.075
1360.000000	45.158
1380.000000	45.285
1400.000000	45.458
1430.000000	45.788
1450.000000	46.032
1475.000000	46.329
1500.000000	46.588
1525.000000	46.789
1550.000000	46.928
1575.000000	47.012
1600.000000	47.054
1625.000000	47.070
1650.000000	47.067
1675.000000	47.040
1700.000000	46.972
1725.000000	46.852
1750.000000	46.681
