* Measurement data measured by REW V5.20.3
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 07-Jul-2023 20:47:47
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: FX15 L switch on
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	80.914
20.299999	82.497
20.600000	83.067
20.900000	83.132
21.200001	83.089
21.400000	83.094
21.799999	83.107
22.000000	83.111
22.400000	83.113
22.700001	83.117
23.000000	83.120
23.299999	83.124
23.600000	83.127
24.000000	83.130
24.299999	83.132
24.700001	83.132
25.000000	83.132
25.400000	83.131
25.799999	83.130
26.200001	83.128
26.500000	83.128
26.900000	83.128
27.200001	83.127
27.600000	83.126
28.000000	83.121
28.500000	83.113
29.000000	83.103
29.500000	83.096
30.000000	83.091
30.400000	83.088
30.700001	83.085
31.100000	83.080
31.500000	83.073
32.000000	83.063
32.500000	83.054
33.000000	83.044
33.500000	83.032
34.000000	83.016
34.500000	82.999
35.000000	82.983
35.500000	82.968
36.000000	82.953
36.500000	82.939
37.000000	82.926
37.500000	82.914
38.200001	82.897
38.700001	82.883
39.500000	82.857
40.000000	82.842
40.599998	82.823
41.200001	82.802
41.799999	82.779
42.500000	82.753
43.099998	82.731
43.700001	82.711
44.400002	82.687
45.000000	82.666
45.500000	82.646
46.200001	82.614
46.799999	82.585
47.500000	82.554
48.200001	82.531
48.700001	82.518
49.400002	82.499
50.000000	82.478
50.799999	82.444
51.500000	82.413
52.200001	82.382
53.000000	82.348
53.799999	82.313
54.500000	82.282
55.200001	82.254
56.000000	82.226
57.000000	82.185
58.000000	82.136
59.000000	82.071
60.000000	82.001
60.799999	81.974
61.500000	81.969
62.200001	81.958
63.000000	81.929
64.000000	81.883
65.000000	81.839
66.000000	81.796
67.000000	81.751
68.000000	81.705
69.000000	81.660
70.000000	81.614
71.000000	81.568
72.000000	81.522
73.000000	81.478
74.000000	81.435
75.000000	81.390
76.199997	81.338
77.500000	81.284
78.800003	81.229
80.000000	81.176
81.199997	81.124
82.500000	81.069
83.800003	81.014
85.000000	80.961
86.199997	80.908
87.500000	80.848
88.500000	80.803
90.000000	80.736
91.199997	80.683
92.500000	80.624
93.800003	80.564
95.000000	80.510
96.199997	80.457
97.500000	80.400
98.800003	80.342
100.000000	80.292
101.500000	80.237
103.000000	80.187
104.400002	80.140
106.000000	80.084
107.500000	80.030
109.000000	79.973
110.599998	79.909
112.000000	79.851
113.800003	79.775
115.000000	79.723
117.199997	79.625
118.000000	79.592
120.599998	79.497
122.000000	79.438
124.099998	79.350
125.000000	79.317
126.500000	79.267
128.000000	79.227
131.500000	79.161
132.000000	79.153
134.000000	79.120
136.000000	79.081
138.000000	79.032
140.000000	78.976
143.000000	78.882
145.000000	78.817
147.500000	78.733
150.000000	78.649
152.500000	78.565
155.000000	78.481
157.500000	78.399
160.000000	78.318
162.500000	78.239
165.000000	78.161
167.500000	78.084
170.000000	78.009
172.500000	77.936
175.000000	77.865
177.500000	77.800
180.000000	77.738
182.500000	77.672
185.000000	77.609
187.500000	77.551
190.000000	77.499
192.500000	77.450
195.000000	77.402
197.500000	77.354
200.000000	77.307
203.000000	77.249
206.000000	77.189
209.000000	77.128
212.000000	77.067
214.000000	77.025
218.000000	76.942
220.000000	76.901
224.000000	76.821
227.000000	76.760
230.000000	76.701
233.000000	76.640
236.000000	76.574
240.000000	76.488
243.000000	76.438
247.000000	76.373
250.000000	76.321
254.000000	76.252
258.000000	76.183
262.000000	76.116
265.000000	76.067
269.000000	76.004
272.000000	75.958
276.000000	75.898
280.000000	75.840
285.000000	75.770
290.000000	75.705
295.000000	75.650
300.000000	75.592
304.000000	75.535
307.000000	75.490
311.000000	75.438
315.000000	75.393
320.000000	75.339
325.000000	75.285
330.000000	75.233
335.000000	75.180
340.000000	75.125
345.000000	75.072
350.000000	75.022
355.000000	74.976
360.000000	74.931
365.000000	74.883
370.000000	74.836
375.000000	74.793
382.000000	74.739
387.000000	74.704
395.000000	74.656
400.000000	74.630
406.000000	74.603
412.000000	74.579
418.000000	74.555
425.000000	74.524
431.000000	74.493
437.000000	74.461
444.000000	74.423
450.000000	74.390
455.000000	74.363
462.000000	74.325
468.000000	74.293
475.000000	74.254
482.000000	74.217
487.000000	74.192
494.000000	74.159
500.000000	74.131
508.000000	74.096
515.000000	74.066
522.000000	74.036
530.000000	74.002
538.000000	73.970
545.000000	73.944
552.000000	73.918
560.000000	73.889
570.000000	73.854
580.000000	73.820
590.000000	73.784
600.000000	73.748
608.000000	73.724
615.000000	73.705
622.000000	73.685
630.000000	73.661
640.000000	73.630
650.000000	73.591
660.000000	73.552
670.000000	73.533
680.000000	73.518
690.000000	73.495
700.000000	73.470
710.000000	73.444
720.000000	73.419
730.000000	73.398
740.000000	73.376
750.000000	73.354
762.000000	73.329
775.000000	73.302
788.000000	73.275
800.000000	73.251
812.000000	73.229
825.000000	73.205
838.000000	73.183
850.000000	73.167
862.000000	73.151
875.000000	73.131
885.000000	73.113
900.000000	73.093
912.000000	73.091
925.000000	73.092
938.000000	73.091
950.000000	73.089
962.000000	73.088
975.000000	73.091
988.000000	73.096
1000.000000	73.104
1015.000000	73.118
1030.000000	73.135
1044.000000	73.154
1060.000000	73.178
1075.000000	73.202
1090.000000	73.228
1106.000000	73.259
1120.000000	73.286
1138.000000	73.323
1150.000000	73.350
1172.000000	73.397
1180.000000	73.414
1206.000000	73.466
1220.000000	73.495
1241.000000	73.538
1250.000000	73.556
1265.000000	73.584
1280.000000	73.611
1315.000000	73.675
1320.000000	73.685
1340.000000	73.732
1360.000000	73.786
1380.000000	73.841
1400.000000	73.889
1430.000000	73.971
1450.000000	74.036
1475.000000	74.129
1500.000000	74.232
1525.000000	74.341
1550.000000	74.460
1575.000000	74.593
1600.000000	74.741
1625.000000	74.904
1650.000000	75.081
1675.000000	75.272
1700.000000	75.476
1725.000000	75.694
1750.000000	75.925
1775.000000	76.168
1800.000000	76.423
1825.000000	76.689
1850.000000	76.966
1875.000000	77.253
1900.000000	77.550
1925.000000	77.856
1950.000000	78.169
1975.000000	78.489
2000.000000	78.813
2030.000000	79.207
2060.000000	79.604
2090.000000	79.999
2120.000000	80.390
2140.000000	80.647
2180.000000	81.145
2200.000000	81.383
2240.000000	81.834
2270.000000	82.145
2300.000000	82.427
2330.000000	82.677
2360.000000	82.892
2400.000000	83.123
2430.000000	83.253
2470.000000	83.367
2500.000000	83.409
2540.000000	83.411
2580.000000	83.355
2620.000000	83.246
2650.000000	83.134
2690.000000	82.950
2720.000000	82.792
2760.000000	82.561
2800.000000	82.315
2850.000000	81.999
2900.000000	81.690
2950.000000	81.398
3000.000000	81.133
3040.000000	80.946
3070.000000	80.821
3110.000000	80.678
3150.000000	80.561
3200.000000	80.455
3250.000000	80.394
3300.000000	80.376
3350.000000	80.401
3400.000000	80.465
3450.000000	80.563
3500.000000	80.689
3550.000000	80.834
3600.000000	80.987
3650.000000	81.135
3700.000000	81.266
3750.000000	81.364
3820.000000	81.425
3870.000000	81.400
3950.000000	81.219
4000.000000	81.014
4060.000000	80.674
4120.000000	80.243
4180.000000	79.739
4250.000000	79.101
4310.000000	78.561
4370.000000	78.086
4440.000000	77.695
4500.000000	77.554
4550.000000	77.587
4620.000000	77.839
4680.000000	78.196
4750.000000	78.694
4820.000000	79.197
4870.000000	79.522
4940.000000	79.893
5000.000000	80.112
5080.000000	80.248
5150.000000	80.219
5220.000000	80.062
5300.000000	79.748
5380.000000	79.322
5450.000000	78.884
5520.000000	78.410
5600.000000	77.852
5700.000000	77.170
5800.000000	76.543
5900.000000	76.000
6000.000000	75.556
6080.000000	75.279
6150.000000	75.095
6220.000000	74.968
6300.000000	74.892
6400.000000	74.902
6500.000000	75.031
6600.000000	75.280
6700.000000	75.648
6800.000000	76.134
6900.000000	76.729
7000.000000	77.420
7100.000000	78.185
7200.000000	78.995
7300.000000	79.818
7400.000000	80.618
7500.000000	81.362
7620.000000	82.138
7750.000000	82.791
7880.000000	83.218
8000.000000	83.406
8120.000000	83.414
8250.000000	83.257
8380.000000	82.984
8500.000000	82.680
8620.000000	82.367
8750.000000	82.040
8850.000000	81.799
9000.000000	81.433
9120.000000	81.108
9250.000000	80.692
9380.000000	80.194
9500.000000	79.657
9620.000000	79.055
9750.000000	78.344
9880.000000	77.596
10000.000000	76.889
10150.000000	75.998
10300.000000	75.105
10440.000000	74.266
10600.000000	73.293
10750.000000	72.360
10900.000000	71.408
11060.000000	70.377
11200.000000	69.475
11380.000000	68.336
11500.000000	67.603
11720.000000	66.349
11800.000000	65.929
12060.000000	64.729
12200.000000	64.202
12410.000000	63.584
12500.000000	63.387
12650.000000	63.156
12800.000000	63.051
13150.000000	63.332
13200.000000	63.432
13400.000000	63.979
13600.000000	64.728
13800.000000	65.625
14000.000000	66.606
14300.000000	68.098
14500.000000	69.030
14750.000000	70.065
15000.000000	70.916
15250.000000	71.552
15500.000000	71.939
15750.000000	72.032
16000.000000	71.797
16250.000000	71.230
16500.000000	70.375
16750.000000	69.322
17000.000000	68.189
17250.000000	67.102
17500.000000	66.161
17750.000000	65.413
18000.000000	64.831
18250.000000	64.341
18500.000000	63.857
18750.000000	63.326
19000.000000	62.730
19250.000000	62.094
19500.000000	61.473
19750.000000	60.957
