* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 14-Jun-2023 20:10:59
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: FW5 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	75.999
20.299999	76.012
20.600000	76.024
20.900000	76.034
21.200001	76.043
21.400000	76.049
21.799999	76.059
22.000000	76.063
22.400000	76.071
22.700001	76.076
23.000000	76.081
23.299999	76.086
23.600000	76.090
24.000000	76.094
24.299999	76.098
24.700001	76.102
25.000000	76.105
25.400000	76.108
25.799999	76.112
26.200001	76.115
26.500000	76.117
26.900000	76.120
27.200001	76.122
27.600000	76.124
28.000000	76.126
28.500000	76.128
29.000000	76.130
29.500000	76.132
30.000000	76.133
30.400000	76.133
30.700001	76.133
31.100000	76.133
31.500000	76.132
32.000000	76.130
32.500000	76.128
33.000000	76.125
33.500000	76.121
34.000000	76.117
34.500000	76.111
35.000000	76.105
35.500000	76.098
36.000000	76.091
36.500000	76.083
37.000000	76.074
37.500000	76.064
38.200001	76.049
38.700001	76.038
39.500000	76.019
40.000000	76.007
40.599998	75.991
41.200001	75.975
41.799999	75.958
42.500000	75.937
43.099998	75.919
43.700001	75.900
44.400002	75.878
45.000000	75.859
45.500000	75.842
46.200001	75.819
46.799999	75.799
47.500000	75.775
48.200001	75.751
48.700001	75.734
49.400002	75.709
50.000000	75.688
50.799999	75.660
51.500000	75.635
52.200001	75.610
53.000000	75.582
53.799999	75.554
54.500000	75.529
55.200001	75.504
56.000000	75.475
57.000000	75.440
58.000000	75.405
59.000000	75.370
60.000000	75.335
60.799999	75.307
61.500000	75.282
62.200001	75.258
63.000000	75.230
64.000000	75.196
65.000000	75.161
66.000000	75.127
67.000000	75.092
68.000000	75.058
69.000000	75.023
70.000000	74.989
71.000000	74.955
72.000000	74.920
73.000000	74.886
74.000000	74.852
75.000000	74.817
76.199997	74.776
77.500000	74.731
78.800003	74.686
80.000000	74.645
81.199997	74.603
82.500000	74.558
83.800003	74.513
85.000000	74.472
86.199997	74.430
87.500000	74.386
88.500000	74.351
90.000000	74.300
91.199997	74.259
92.500000	74.215
93.800003	74.171
95.000000	74.131
96.199997	74.091
97.500000	74.048
98.800003	74.005
100.000000	73.966
101.500000	73.917
103.000000	73.869
104.400002	73.825
106.000000	73.774
107.500000	73.728
109.000000	73.681
110.599998	73.633
112.000000	73.591
113.800003	73.537
115.000000	73.502
117.199997	73.439
118.000000	73.416
120.599998	73.343
122.000000	73.305
124.099998	73.247
125.000000	73.223
126.500000	73.183
128.000000	73.144
131.500000	73.054
132.000000	73.041
134.000000	72.990
136.000000	72.941
138.000000	72.892
140.000000	72.843
143.000000	72.772
145.000000	72.724
147.500000	72.666
150.000000	72.609
152.500000	72.552
155.000000	72.496
157.500000	72.441
160.000000	72.387
162.500000	72.333
165.000000	72.279
167.500000	72.227
170.000000	72.175
172.500000	72.123
175.000000	72.073
177.500000	72.023
180.000000	71.973
182.500000	71.925
185.000000	71.876
187.500000	71.829
190.000000	71.782
192.500000	71.736
195.000000	71.690
197.500000	71.645
200.000000	71.602
203.000000	71.553
206.000000	71.507
209.000000	71.463
212.000000	71.420
214.000000	71.392
218.000000	71.337
220.000000	71.309
224.000000	71.254
227.000000	71.213
230.000000	71.172
233.000000	71.130
236.000000	71.089
240.000000	71.035
243.000000	70.995
247.000000	70.943
250.000000	70.905
254.000000	70.854
258.000000	70.803
262.000000	70.751
265.000000	70.711
269.000000	70.658
272.000000	70.618
276.000000	70.565
280.000000	70.513
285.000000	70.448
290.000000	70.385
295.000000	70.323
300.000000	70.262
304.000000	70.215
307.000000	70.179
311.000000	70.133
315.000000	70.087
320.000000	70.028
325.000000	69.970
330.000000	69.910
335.000000	69.850
340.000000	69.789
345.000000	69.729
350.000000	69.669
355.000000	69.610
360.000000	69.551
365.000000	69.491
370.000000	69.432
375.000000	69.374
382.000000	69.294
387.000000	69.237
395.000000	69.147
400.000000	69.091
406.000000	69.024
412.000000	68.957
418.000000	68.890
425.000000	68.813
431.000000	68.748
437.000000	68.684
444.000000	68.610
450.000000	68.547
455.000000	68.495
462.000000	68.421
468.000000	68.357
475.000000	68.283
482.000000	68.210
487.000000	68.158
494.000000	68.088
500.000000	68.029
508.000000	67.953
515.000000	67.889
522.000000	67.827
530.000000	67.759
538.000000	67.692
545.000000	67.634
552.000000	67.578
560.000000	67.514
570.000000	67.439
580.000000	67.368
590.000000	67.301
600.000000	67.239
608.000000	67.192
615.000000	67.153
622.000000	67.115
630.000000	67.074
640.000000	67.026
650.000000	66.981
660.000000	66.940
670.000000	66.901
680.000000	66.863
690.000000	66.828
700.000000	66.796
710.000000	66.766
720.000000	66.740
730.000000	66.718
740.000000	66.700
750.000000	66.686
762.000000	66.676
775.000000	66.672
788.000000	66.673
800.000000	66.679
812.000000	66.690
825.000000	66.707
838.000000	66.730
850.000000	66.757
862.000000	66.790
875.000000	66.832
885.000000	66.868
900.000000	66.928
912.000000	66.981
925.000000	67.043
938.000000	67.108
950.000000	67.171
962.000000	67.238
975.000000	67.313
988.000000	67.390
1000.000000	67.463
1015.000000	67.558
1030.000000	67.655
1044.000000	67.747
1060.000000	67.855
1075.000000	67.958
1090.000000	68.061
1106.000000	68.171
1120.000000	68.265
1138.000000	68.384
1150.000000	68.461
1172.000000	68.599
1180.000000	68.647
1206.000000	68.801
1220.000000	68.881
1241.000000	68.997
1250.000000	69.046
1265.000000	69.127
1280.000000	69.205
1315.000000	69.384
1320.000000	69.409
1340.000000	69.509
1360.000000	69.608
1380.000000	69.708
1400.000000	69.810
1430.000000	69.969
1450.000000	70.078
1475.000000	70.219
1500.000000	70.362
1525.000000	70.507
1550.000000	70.652
1575.000000	70.797
1600.000000	70.943
1625.000000	71.090
1650.000000	71.240
1675.000000	71.394
1700.000000	71.551
1725.000000	71.714
1750.000000	71.881
1775.000000	72.054
1800.000000	72.233
1825.000000	72.417
1850.000000	72.605
1875.000000	72.796
1900.000000	72.991
1925.000000	73.189
1950.000000	73.389
1975.000000	73.592
2000.000000	73.796
2030.000000	74.044
2060.000000	74.293
2090.000000	74.542
2120.000000	74.789
2140.000000	74.953
2180.000000	75.273
2200.000000	75.429
2240.000000	75.728
2270.000000	75.941
2300.000000	76.142
2330.000000	76.330
2360.000000	76.504
2400.000000	76.714
2430.000000	76.853
2470.000000	77.015
2500.000000	77.120
2540.000000	77.236
2580.000000	77.329
2620.000000	77.398
2650.000000	77.435
2690.000000	77.463
2720.000000	77.469
2760.000000	77.454
2800.000000	77.415
2850.000000	77.333
2900.000000	77.219
2950.000000	77.081
3000.000000	76.928
3040.000000	76.799
3070.000000	76.702
3110.000000	76.575
3150.000000	76.454
3200.000000	76.314
3250.000000	76.192
3300.000000	76.088
3350.000000	76.004
3400.000000	75.938
3450.000000	75.888
3500.000000	75.853
3550.000000	75.831
3600.000000	75.824
3650.000000	75.831
3700.000000	75.854
3750.000000	75.894
3820.000000	75.978
3870.000000	76.058
3950.000000	76.221
4000.000000	76.343
4060.000000	76.509
4120.000000	76.695
4180.000000	76.897
4250.000000	77.145
4310.000000	77.360
4370.000000	77.568
4440.000000	77.789
4500.000000	77.947
4550.000000	78.049
4620.000000	78.139
4680.000000	78.160
4750.000000	78.115
4820.000000	77.994
4870.000000	77.864
4940.000000	77.624
5000.000000	77.371
5080.000000	76.979
5150.000000	76.595
5220.000000	76.186
5300.000000	75.699
5380.000000	75.207
5450.000000	74.780
5520.000000	74.363
5600.000000	73.905
5700.000000	73.371
5800.000000	72.885
5900.000000	72.455
6000.000000	72.085
6080.000000	71.833
6150.000000	71.648
6220.000000	71.496
6300.000000	71.365
6400.000000	71.268
6500.000000	71.247
6600.000000	71.306
6700.000000	71.450
6800.000000	71.681
6900.000000	72.001
7000.000000	72.408
7100.000000	72.892
7200.000000	73.439
7300.000000	74.025
7400.000000	74.620
7500.000000	75.188
7620.000000	75.785
7750.000000	76.265
7880.000000	76.515
8000.000000	76.515
8120.000000	76.289
8250.000000	75.811
8380.000000	75.136
8500.000000	74.389
8620.000000	73.576
8750.000000	72.680
8850.000000	72.015
9000.000000	71.111
9120.000000	70.501
9250.000000	69.976
9380.000000	69.601
9500.000000	69.387
9620.000000	69.295
9750.000000	69.326
9880.000000	69.482
10000.000000	69.726
10150.000000	70.148
10300.000000	70.678
10440.000000	71.242
10600.000000	71.935
10750.000000	72.595
10900.000000	73.234
11060.000000	73.858
11200.000000	74.333
11380.000000	74.825
11500.000000	75.069
11720.000000	75.342
11800.000000	75.387
12060.000000	75.367
12200.000000	75.269
12410.000000	75.036
12500.000000	74.911
12650.000000	74.671
12800.000000	74.391
13150.000000	73.552
13200.000000	73.407
13400.000000	72.752
13600.000000	71.975
13800.000000	71.077
14000.000000	70.072
14300.000000	68.409
14500.000000	67.240
14750.000000	65.766
15000.000000	64.347
15250.000000	63.059
15500.000000	61.983
15750.000000	61.190
16000.000000	60.706
16250.000000	60.487
16500.000000	60.413
16750.000000	60.331
17000.000000	60.099
17250.000000	59.615
17500.000000	58.831
17750.000000	57.751
18000.000000	56.415
18250.000000	54.889
18500.000000	53.263
18750.000000	51.645
19000.000000	50.165
19250.000000	48.946
19500.000000	48.060
19750.000000	47.509
