* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 17-Nov-2023 15:28:43
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Caldera cowhide L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	73.140
20.299999	73.165
20.600000	73.189
20.900000	73.211
21.200001	73.231
21.400000	73.244
21.799999	73.267
22.000000	73.278
22.400000	73.297
22.700001	73.310
23.000000	73.321
23.299999	73.330
23.600000	73.338
24.000000	73.347
24.299999	73.353
24.700001	73.361
25.000000	73.367
25.400000	73.376
25.799999	73.386
26.200001	73.398
26.500000	73.408
26.900000	73.423
27.200001	73.436
27.600000	73.455
28.000000	73.474
28.500000	73.498
29.000000	73.520
29.500000	73.541
30.000000	73.560
30.400000	73.575
30.700001	73.585
31.100000	73.600
31.500000	73.614
32.000000	73.632
32.500000	73.649
33.000000	73.664
33.500000	73.678
34.000000	73.690
34.500000	73.701
35.000000	73.710
35.500000	73.717
36.000000	73.724
36.500000	73.731
37.000000	73.736
37.500000	73.739
38.200001	73.738
38.700001	73.735
39.500000	73.724
40.000000	73.716
40.599998	73.706
41.200001	73.698
41.799999	73.692
42.500000	73.690
43.099998	73.693
43.700001	73.701
44.400002	73.715
45.000000	73.731
45.500000	73.747
46.200001	73.772
46.799999	73.796
47.500000	73.825
48.200001	73.854
48.700001	73.873
49.400002	73.899
50.000000	73.918
50.799999	73.941
51.500000	73.958
52.200001	73.974
53.000000	73.991
53.799999	74.009
54.500000	74.026
55.200001	74.044
56.000000	74.066
57.000000	74.096
58.000000	74.128
59.000000	74.160
60.000000	74.192
60.799999	74.218
61.500000	74.240
62.200001	74.262
63.000000	74.287
64.000000	74.317
65.000000	74.347
66.000000	74.376
67.000000	74.402
68.000000	74.426
69.000000	74.448
70.000000	74.466
71.000000	74.481
72.000000	74.492
73.000000	74.500
74.000000	74.505
75.000000	74.507
76.199997	74.508
77.500000	74.508
78.800003	74.508
80.000000	74.508
81.199997	74.508
82.500000	74.509
83.800003	74.510
85.000000	74.511
86.199997	74.512
87.500000	74.513
88.500000	74.513
90.000000	74.512
91.199997	74.511
92.500000	74.509
93.800003	74.507
95.000000	74.506
96.199997	74.505
97.500000	74.504
98.800003	74.504
100.000000	74.504
101.500000	74.504
103.000000	74.504
104.400002	74.503
106.000000	74.501
107.500000	74.499
109.000000	74.497
110.599998	74.494
112.000000	74.490
113.800003	74.486
115.000000	74.483
117.199997	74.477
118.000000	74.475
120.599998	74.470
122.000000	74.468
124.099998	74.466
125.000000	74.465
126.500000	74.465
128.000000	74.465
131.500000	74.464
132.000000	74.464
134.000000	74.464
136.000000	74.463
138.000000	74.463
140.000000	74.463
143.000000	74.462
145.000000	74.461
147.500000	74.459
150.000000	74.456
152.500000	74.452
155.000000	74.448
157.500000	74.445
160.000000	74.442
162.500000	74.441
165.000000	74.442
167.500000	74.443
170.000000	74.446
172.500000	74.450
175.000000	74.453
177.500000	74.456
180.000000	74.459
182.500000	74.461
185.000000	74.463
187.500000	74.463
190.000000	74.464
192.500000	74.464
195.000000	74.465
197.500000	74.465
200.000000	74.467
203.000000	74.469
206.000000	74.472
209.000000	74.476
212.000000	74.481
214.000000	74.485
218.000000	74.493
220.000000	74.496
224.000000	74.504
227.000000	74.509
230.000000	74.513
233.000000	74.516
236.000000	74.519
240.000000	74.523
243.000000	74.527
