* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 14-Nov-2023 13:33:28
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: JT1 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	71.616
20.299999	71.716
20.600000	71.812
20.900000	71.904
21.200001	71.992
21.400000	72.049
21.799999	72.156
22.000000	72.206
22.400000	72.298
22.700001	72.360
23.000000	72.414
23.299999	72.459
23.600000	72.497
24.000000	72.537
24.299999	72.561
24.700001	72.590
25.000000	72.611
25.400000	72.643
25.799999	72.683
26.200001	72.733
26.500000	72.779
26.900000	72.852
27.200001	72.918
27.600000	73.018
28.000000	73.132
28.500000	73.287
29.000000	73.447
29.500000	73.601
30.000000	73.741
30.400000	73.840
30.700001	73.904
31.100000	73.977
31.500000	74.036
32.000000	74.089
32.500000	74.124
33.000000	74.144
33.500000	74.153
34.000000	74.156
34.500000	74.155
35.000000	74.152
35.500000	74.148
36.000000	74.143
36.500000	74.134
37.000000	74.120
37.500000	74.100
38.200001	74.058
38.700001	74.017
39.500000	73.931
40.000000	73.866
40.599998	73.780
41.200001	73.686
41.799999	73.586
42.500000	73.463
43.099998	73.354
43.700001	73.242
44.400002	73.111
45.000000	73.002
45.500000	72.915
46.200001	72.801
46.799999	72.711
47.500000	72.614
48.200001	72.523
48.700001	72.462
49.400002	72.380
50.000000	72.316
50.799999	72.245
51.500000	72.202
52.200001	72.183
53.000000	72.195
53.799999	72.244
54.500000	72.316
55.200001	72.409
56.000000	72.536
57.000000	72.714
58.000000	72.901
59.000000	73.086
60.000000	73.265
60.799999	73.403
61.500000	73.519
62.200001	73.632
63.000000	73.759
64.000000	73.914
65.000000	74.066
66.000000	74.217
67.000000	74.364
68.000000	74.507
69.000000	74.645
70.000000	74.776
71.000000	74.899
72.000000	75.013
73.000000	75.118
74.000000	75.215
75.000000	75.302
76.199997	75.395
77.500000	75.480
78.800003	75.550
80.000000	75.601
81.199997	75.639
82.500000	75.666
83.800003	75.679
85.000000	75.679
86.199997	75.668
87.500000	75.642
88.500000	75.613
90.000000	75.552
91.199997	75.488
92.500000	75.403
93.800003	75.302
95.000000	75.194
96.199997	75.073
97.500000	74.927
98.800003	74.769
100.000000	74.614
101.500000	74.413
103.000000	74.210
104.400002	74.024
106.000000	73.822
107.500000	73.644
109.000000	73.474
110.599998	73.297
112.000000	73.141
113.800003	72.929
115.000000	72.778
117.199997	72.475
118.000000	72.356
120.599998	71.932
122.000000	71.682
124.099998	71.284
125.000000	71.108
126.500000	70.814
128.000000	70.529
131.500000	69.963
132.000000	69.898
134.000000	69.681
136.000000	69.526
138.000000	69.416
140.000000	69.334
143.000000	69.232
145.000000	69.168
147.500000	69.087
150.000000	69.001
152.500000	68.913
155.000000	68.824
157.500000	68.740
160.000000	68.666
162.500000	68.610
165.000000	68.576
