* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 26-Jul-2023 09:51:28
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Starfield 2 bass L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	82.643
20.299999	82.619
20.600000	82.593
20.900000	82.559
21.200001	82.516
21.400000	82.482
21.799999	82.410
22.000000	82.373
22.400000	82.306
22.700001	82.261
23.000000	82.220
23.299999	82.181
23.600000	82.141
24.000000	82.085
24.299999	82.040
24.700001	81.978
25.000000	81.933
25.400000	81.877
25.799999	81.829
26.200001	81.788
26.500000	81.762
26.900000	81.731
27.200001	81.709
27.600000	81.678
28.000000	81.645
28.500000	81.597
29.000000	81.544
29.500000	81.487
30.000000	81.427
30.400000	81.377
30.700001	81.339
31.100000	81.285
31.500000	81.230
32.000000	81.158
32.500000	81.085
33.000000	81.013
33.500000	80.946
34.000000	80.884
34.500000	80.827
35.000000	80.772
35.500000	80.718
36.000000	80.661
36.500000	80.601
37.000000	80.539
37.500000	80.478
38.200001	80.395
38.700001	80.339
39.500000	80.252
40.000000	80.196
40.599998	80.127
41.200001	80.054
41.799999	79.976
42.500000	79.881
43.099998	79.799
43.700001	79.717
44.400002	79.625
45.000000	79.550
45.500000	79.490
46.200001	79.411
46.799999	79.346
47.500000	79.270
48.200001	79.194
48.700001	79.140
49.400002	79.065
50.000000	79.001
50.799999	78.919
51.500000	78.850
52.200001	78.782
53.000000	78.707
53.799999	78.634
54.500000	78.570
55.200001	78.506
56.000000	78.433
57.000000	78.339
58.000000	78.244
59.000000	78.147
60.000000	78.049
60.799999	77.970
61.500000	77.901
62.200001	77.832
63.000000	77.753
64.000000	77.656
65.000000	77.561
66.000000	77.470
67.000000	77.381
68.000000	77.295
69.000000	77.211
70.000000	77.127
71.000000	77.045
72.000000	76.963
73.000000	76.880
74.000000	76.799
75.000000	76.717
76.199997	76.621
77.500000	76.518
78.800003	76.418
80.000000	76.328
81.199997	76.238
82.500000	76.142
83.800003	76.048
85.000000	75.962
86.199997	75.879
87.500000	75.790
88.500000	75.723
90.000000	75.625
91.199997	75.546
92.500000	75.462
93.800003	75.378
95.000000	75.300
96.199997	75.223
97.500000	75.140
98.800003	75.059
100.000000	74.985
101.500000	74.896
103.000000	74.808
104.400002	74.728
106.000000	74.636
107.500000	74.551
109.000000	74.465
110.599998	74.373
112.000000	74.293
113.800003	74.191
115.000000	74.123
117.199997	74.002
118.000000	73.959
120.599998	73.822
122.000000	73.751
124.099998	73.646
125.000000	73.602
126.500000	73.530
128.000000	73.460
131.500000	73.302
132.000000	73.280
134.000000	73.194
136.000000	73.111
138.000000	73.032
140.000000	72.954
143.000000	72.843
145.000000	72.771
147.500000	72.683
150.000000	72.595
152.500000	72.504
155.000000	72.409
157.500000	72.306
160.000000	72.194
162.500000	72.074
165.000000	71.948
167.500000	71.821
170.000000	71.696
172.500000	71.578
175.000000	71.469
177.500000	71.371
180.000000	71.283
182.500000	71.205
185.000000	71.136
187.500000	71.075
190.000000	71.019
192.500000	70.967
195.000000	70.916
197.500000	70.864
200.000000	70.809
203.000000	70.740
206.000000	70.665
209.000000	70.587
212.000000	70.505
214.000000	70.450
218.000000	70.338
220.000000	70.281
224.000000	70.171
227.000000	70.089
230.000000	70.011
233.000000	69.935
236.000000	69.863
240.000000	69.774
243.000000	69.711
247.000000	69.633
250.000000	69.577
254.000000	69.504
258.000000	69.433
262.000000	69.361
265.000000	69.306
269.000000	69.234
272.000000	69.180
276.000000	69.109
280.000000	69.039
285.000000	68.954
290.000000	68.872
295.000000	68.795
300.000000	68.722
304.000000	68.666
307.000000	68.626
311.000000	68.575
315.000000	68.524
320.000000	68.462
325.000000	68.401
330.000000	68.341
335.000000	68.282
340.000000	68.223
345.000000	68.164
350.000000	68.106
355.000000	68.049
360.000000	67.992
365.000000	67.936
370.000000	67.881
375.000000	67.827
382.000000	67.754
387.000000	67.702
395.000000	67.623
400.000000	67.576
406.000000	67.521
412.000000	67.469
418.000000	67.420
425.000000	67.364
431.000000	67.318
437.000000	67.273
444.000000	67.221
450.000000	67.178
455.000000	67.143
462.000000	67.095
468.000000	67.056
475.000000	67.012
482.000000	66.970
487.000000	66.941
494.000000	66.901
500.000000	66.867
508.000000	66.823
515.000000	66.785
522.000000	66.749
530.000000	66.710
538.000000	66.674
545.000000	66.645
552.000000	66.618
560.000000	66.590
570.000000	66.559
580.000000	66.530
590.000000	66.503
600.000000	66.479
608.000000	66.460
615.000000	66.445
622.000000	66.430
630.000000	66.415
640.000000	66.399
650.000000	66.385
660.000000	66.375
670.000000	66.369
680.000000	66.365
690.000000	66.364
700.000000	66.365
710.000000	66.367
720.000000	66.371
730.000000	66.377
740.000000	66.385
750.000000	66.396
762.000000	66.413
775.000000	66.437
788.000000	66.466
800.000000	66.498
812.000000	66.534
825.000000	66.579
838.000000	66.629
850.000000	66.681
862.000000	66.737
875.000000	66.802
885.000000	66.855
900.000000	66.941
912.000000	67.014
925.000000	67.099
938.000000	67.188
950.000000	67.275
962.000000	67.367
975.000000	67.470
988.000000	67.577
1000.000000	67.678
1015.000000	67.809
1030.000000	67.944
1044.000000	68.071
1060.000000	68.217
1075.000000	68.355
1090.000000	68.493
1106.000000	68.639
1120.000000	68.765
1138.000000	68.925
1150.000000	69.030
1172.000000	69.217
1180.000000	69.283
1206.000000	69.493
1220.000000	69.601
1241.000000	69.759
1250.000000	69.825
1265.000000	69.932
1280.000000	70.036
1315.000000	70.269
1320.000000	70.301
1340.000000	70.427
1360.000000	70.550
1380.000000	70.669
1400.000000	70.786
1430.000000	70.957
1450.000000	71.069
1475.000000	71.208
1500.000000	71.345
1525.000000	71.481
1550.000000	71.617
1575.000000	71.753
1600.000000	71.889
1625.000000	72.027
1650.000000	72.166
1675.000000	72.306
1700.000000	72.448
1725.000000	72.591
1750.000000	72.736
1775.000000	72.884
1800.000000	73.033
1825.000000	73.184
1850.000000	73.337
1875.000000	73.491
1900.000000	73.648
1925.000000	73.806
1950.000000	73.965
1975.000000	74.126
2000.000000	74.289
2030.000000	74.485
2060.000000	74.684
2090.000000	74.883
2120.000000	75.082
2140.000000	75.216
2180.000000	75.482
2200.000000	75.615
2240.000000	75.879
