* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 09-Mar-2022 15:45:57
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times B A = Edition XS L VSG B = VSG to Crin
* Measurement: Edition XS L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	67.916
20.299999	68.078
20.600000	68.227
20.900000	68.362
21.200001	68.481
21.400000	68.553
21.799999	68.680
22.000000	68.736
22.400000	68.837
22.700001	68.904
23.000000	68.966
23.299999	69.023
23.600000	69.078
24.000000	69.150
24.299999	69.204
24.700001	69.280
25.000000	69.342
25.400000	69.433
25.799999	69.531
26.200001	69.635
26.500000	69.714
26.900000	69.819
27.200001	69.897
27.600000	69.998
28.000000	70.096
28.500000	70.213
29.000000	70.322
29.500000	70.420
30.000000	70.506
30.400000	70.568
30.700001	70.614
31.100000	70.674
31.500000	70.737
32.000000	70.819
32.500000	70.902
33.000000	70.982
33.500000	71.057
34.000000	71.125
34.500000	71.185
35.000000	71.240
35.500000	71.288
36.000000	71.332
36.500000	71.372
37.000000	71.411
37.500000	71.448
38.200001	71.501
38.700001	71.539
39.500000	71.600
40.000000	71.636
40.599998	71.677
41.200001	71.715
41.799999	71.750
42.500000	71.786
43.099998	71.817
43.700001	71.848
44.400002	71.888
45.000000	71.926
45.500000	71.958
46.200001	72.002
46.799999	72.036
47.500000	72.072
48.200001	72.109
48.700001	72.137
49.400002	72.181
50.000000	72.223
50.799999	72.280
51.500000	72.325
52.200001	72.365
53.000000	72.404
53.799999	72.444
54.500000	72.481
55.200001	72.524
56.000000	72.578
57.000000	72.648
58.000000	72.712
59.000000	72.762
60.000000	72.792
60.799999	72.802
61.500000	72.800
62.200001	72.790
63.000000	72.769
64.000000	72.735
65.000000	72.694
66.000000	72.651
67.000000	72.608
68.000000	72.565
69.000000	72.525
70.000000	72.485
71.000000	72.447
72.000000	72.410
73.000000	72.373
74.000000	72.338
75.000000	72.304
76.199997	72.267
77.500000	72.230
78.800003	72.195
80.000000	72.164
81.199997	72.132
82.500000	72.096
83.800003	72.060
85.000000	72.026
86.199997	71.991
87.500000	71.955
88.500000	71.929
90.000000	71.894
91.199997	71.868
92.500000	71.840
93.800003	71.812
95.000000	71.785
96.199997	71.759
97.500000	71.732
98.800003	71.708
100.000000	71.689
101.500000	71.666
103.000000	71.645
104.400002	71.623
106.000000	71.599
107.500000	71.578
109.000000	71.558
110.599998	71.534
112.000000	71.510
113.800003	71.474
115.000000	71.448
117.199997	71.394
118.000000	71.374
120.599998	71.302
122.000000	71.261
124.099998	71.195
125.000000	71.166
126.500000	71.117
128.000000	71.071
131.500000	70.973
132.000000	70.961
134.000000	70.913
136.000000	70.870
138.000000	70.830
140.000000	70.795
143.000000	70.749
145.000000	70.722
147.500000	70.694
150.000000	70.673
152.500000	70.657
155.000000	70.645
157.500000	70.635
160.000000	70.623
162.500000	70.612
165.000000	70.605
167.500000	70.609
170.000000	70.628
172.500000	70.665
175.000000	70.718
177.500000	70.783
180.000000	70.856
182.500000	70.930
185.000000	71.003
187.500000	71.072
190.000000	71.134
192.500000	71.185
195.000000	71.220
197.500000	71.236
200.000000	71.232
203.000000	71.205
206.000000	71.162
209.000000	71.113
212.000000	71.068
214.000000	71.043
218.000000	71.001
220.000000	70.979
224.000000	70.922
227.000000	70.858
230.000000	70.775
233.000000	70.679
236.000000	70.582
240.000000	70.470
243.000000	70.409
247.000000	70.362
250.000000	70.351
254.000000	70.360
258.000000	70.388
262.000000	70.423
265.000000	70.450
269.000000	70.482
272.000000	70.502
276.000000	70.523
280.000000	70.541
285.000000	70.564
290.000000	70.587
295.000000	70.611
300.000000	70.630
304.000000	70.638
307.000000	70.639
311.000000	70.629
315.000000	70.610
320.000000	70.572
325.000000	70.525
330.000000	70.478
335.000000	70.452
340.000000	70.474
345.000000	70.572
350.000000	70.759
355.000000	71.018
360.000000	71.302
365.000000	71.557
370.000000	71.745
375.000000	71.852
382.000000	71.877
387.000000	71.823
395.000000	71.647
400.000000	71.506
406.000000	71.343
412.000000	71.217
418.000000	71.143
425.000000	71.133
431.000000	71.213
437.000000	71.401
444.000000	71.725
450.000000	71.982
455.000000	72.091
462.000000	71.995
468.000000	71.685
475.000000	71.163
482.000000	70.631
487.000000	70.317
494.000000	70.007
500.000000	69.851
508.000000	69.765
515.000000	69.774
522.000000	69.841
530.000000	69.955
538.000000	70.072
545.000000	70.154
552.000000	70.210
560.000000	70.250
570.000000	70.284
580.000000	70.325
590.000000	70.390
600.000000	70.484
608.000000	70.573
615.000000	70.656
622.000000	70.743
630.000000	70.852
640.000000	71.013
650.000000	71.199
660.000000	71.377
670.000000	71.516
680.000000	71.640
690.000000	71.825
700.000000	72.065
710.000000	72.205
720.000000	72.064
730.000000	71.612
740.000000	70.999
750.000000	70.459
762.000000	70.106
775.000000	70.048
788.000000	70.166
800.000000	70.347
812.000000	70.575
825.000000	70.875
838.000000	71.233
850.000000	71.601
862.000000	71.972
875.000000	72.318
885.000000	72.512
900.000000	72.679
912.000000	72.729
925.000000	72.726
938.000000	72.672
950.000000	72.581
962.000000	72.459
975.000000	72.301
988.000000	72.120
1000.000000	71.937
1015.000000	71.711
1030.000000	71.528
1044.000000	71.434
1060.000000	71.442
1075.000000	71.551
1090.000000	71.726
1106.000000	71.934
1120.000000	72.097
1138.000000	72.245
1150.000000	72.301
1172.000000	72.335
1180.000000	72.333
1206.000000	72.322
1220.000000	72.340
1241.000000	72.412
1250.000000	72.447
1265.000000	72.485
1280.000000	72.474
1315.000000	72.234
1320.000000	72.179
1340.000000	71.926
1360.000000	71.645
1380.000000	71.375
1400.000000	71.153
1430.000000	70.948
1450.000000	70.880
1475.000000	70.826
1500.000000	70.782
1525.000000	70.785
1550.000000	70.894
1575.000000	71.088
1600.000000	71.262
1625.000000	71.317
1650.000000	71.249
1675.000000	71.153
1700.000000	71.132
1725.000000	71.189
1750.000000	71.238
1775.000000	71.204
1800.000000	71.082
1825.000000	70.953
1850.000000	70.929
1875.000000	71.065
1900.000000	71.326
1925.000000	71.647
1950.000000	71.992
1975.000000	72.360
2000.000000	72.756
2030.000000	73.262
2060.000000	73.776
2090.000000	74.257
2120.000000	74.664
2140.000000	74.883
2180.000000	75.197
2200.000000	75.305
2240.000000	75.478
2270.000000	75.623
2300.000000	75.829
2330.000000	76.126
2360.000000	76.504
2400.000000	77.066
2430.000000	77.487
2470.000000	78.036
2500.000000	78.449
2540.000000	78.992
2580.000000	79.493
2620.000000	79.925
2650.000000	80.200
2690.000000	80.502
2720.000000	80.674
2760.000000	80.818
2800.000000	80.878
2850.000000	80.949
2900.000000	81.192
2950.000000	81.612
3000.000000	82.007
3040.000000	82.176
3070.000000	82.193
3110.000000	82.093
3150.000000	81.908
3200.000000	81.665
3250.000000	81.488
3300.000000	81.384
3350.000000	81.307
3400.000000	81.211
3450.000000	81.074
3500.000000	80.900
3550.000000	80.718
3600.000000	80.567
3650.000000	80.485
3700.000000	80.485
3750.000000	80.545
3820.000000	80.627
3870.000000	80.624
3950.000000	80.489
4000.000000	80.343
4060.000000	80.125
4120.000000	79.870
4180.000000	79.598
4250.000000	79.290
4310.000000	79.052
4370.000000	78.849
4440.000000	78.663
4500.000000	78.549
4550.000000	78.479
4620.000000	78.395
4680.000000	78.307
4750.000000	78.153
4820.000000	77.921
4870.000000	77.709
4940.000000	77.368
5000.000000	77.061
5080.000000	76.674
5150.000000	76.392
5220.000000	76.192
5300.000000	76.102
5380.000000	76.184
5450.000000	76.374
5520.000000	76.629
5600.000000	76.956
5700.000000	77.414
5800.000000	77.960
5900.000000	78.603
6000.000000	79.307
6080.000000	79.870
6150.000000	80.330
6220.000000	80.736
6300.000000	81.112
6400.000000	81.412
6500.000000	81.468
6600.000000	81.226
6700.000000	80.665
6800.000000	79.812
6900.000000	78.742
7000.000000	77.564
7100.000000	76.403
7200.000000	75.388
7300.000000	74.646
7400.000000	74.271
7500.000000	74.291
7620.000000	74.728
7750.000000	75.440
7880.000000	76.123
8000.000000	76.593
8120.000000	76.848
8250.000000	76.834
8380.000000	76.490
8500.000000	75.882
8620.000000	75.025
8750.000000	73.858
8850.000000	72.828
9000.000000	71.202
9120.000000	70.046
9250.000000	69.196
9380.000000	68.844
9500.000000	68.845
9620.000000	69.000
9750.000000	69.197
9880.000000	69.314
10000.000000	69.298
10150.000000	69.119
10300.000000	68.849
10440.000000	68.611
10600.000000	68.414
10750.000000	68.270
10900.000000	68.092
11060.000000	67.806
11200.000000	67.475
11380.000000	67.013
11500.000000	66.753
11720.000000	66.587
11800.000000	66.679
12060.000000	67.588
12200.000000	68.315
12410.000000	69.338
12500.000000	69.670
12650.000000	70.027
12800.000000	70.130
13150.000000	69.716
13200.000000	69.638
13400.000000	69.441
13600.000000	69.522
13800.000000	69.822
14000.000000	70.140
14300.000000	70.207
14500.000000	69.798
14750.000000	68.736
15000.000000	67.197
15250.000000	65.533
15500.000000	64.430
15750.000000	64.609
16000.000000	65.856
16250.000000	67.302
16500.000000	68.395
16750.000000	68.984
17000.000000	69.081
17250.000000	68.714
17500.000000	67.915
17750.000000	66.761
18000.000000	65.388
18250.000000	63.993
18500.000000	62.800
18750.000000	61.993
19000.000000	61.689
19250.000000	61.911
19500.000000	62.507
19750.000000	63.143
