* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 15-Aug-2023 09:01:40
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Ploopy L DSP
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	55.766
20.299999	55.867
20.600000	55.969
20.900000	56.071
21.200001	56.171
21.400000	56.234
21.799999	56.355
22.000000	56.410
22.400000	56.508
22.700001	56.570
23.000000	56.623
23.299999	56.668
23.600000	56.707
24.000000	56.754
24.299999	56.785
24.700001	56.823
25.000000	56.847
25.400000	56.873
25.799999	56.894
26.200001	56.911
26.500000	56.926
26.900000	56.950
27.200001	56.973
27.600000	57.009
28.000000	57.050
28.500000	57.104
29.000000	57.156
29.500000	57.206
30.000000	57.253
30.400000	57.288
30.700001	57.313
31.100000	57.344
31.500000	57.372
32.000000	57.404
32.500000	57.431
33.000000	57.458
33.500000	57.488
34.000000	57.527
34.500000	57.582
35.000000	57.659
35.500000	57.765
36.000000	57.905
36.500000	58.088
37.000000	58.317
37.500000	58.593
38.200001	59.048
38.700001	59.410
39.500000	60.013
40.000000	60.382
40.599998	60.793
41.200001	61.151
41.799999	61.446
42.500000	61.702
43.099998	61.849
43.700001	61.935
44.400002	61.969
45.000000	61.954
45.500000	61.918
46.200001	61.845
46.799999	61.770
47.500000	61.680
48.200001	61.593
48.700001	61.533
49.400002	61.453
50.000000	61.386
50.799999	61.300
51.500000	61.228
52.200001	61.160
53.000000	61.088
53.799999	61.019
54.500000	60.957
55.200001	60.892
56.000000	60.810
57.000000	60.697
58.000000	60.573
59.000000	60.442
60.000000	60.307
60.799999	60.200
61.500000	60.108
62.200001	60.017
63.000000	59.918
64.000000	59.799
65.000000	59.690
66.000000	59.591
67.000000	59.506
68.000000	59.431
69.000000	59.366
70.000000	59.306
71.000000	59.247
72.000000	59.185
73.000000	59.117
74.000000	59.042
75.000000	58.958
76.199997	58.852
77.500000	58.735
78.800003	58.620
80.000000	58.518
81.199997	58.422
82.500000	58.325
83.800003	58.235
85.000000	58.157
86.199997	58.082
87.500000	58.002
88.500000	57.939
90.000000	57.842
91.199997	57.766
92.500000	57.686
93.800003	57.609
95.000000	57.542
96.199997	57.476
97.500000	57.404
98.800003	57.330
100.000000	57.262
101.500000	57.177
103.000000	57.093
104.400002	57.015
106.000000	56.924
107.500000	56.836
109.000000	56.747
110.599998	56.650
112.000000	56.566
113.800003	56.460
115.000000	56.390
117.199997	56.264
118.000000	56.220
120.599998	56.081
122.000000	56.010
124.099998	55.906
125.000000	55.863
126.500000	55.792
128.000000	55.725
131.500000	55.580
132.000000	55.562
134.000000	55.492
136.000000	55.432
138.000000	55.377
140.000000	55.327
143.000000	55.249
145.000000	55.194
147.500000	55.121
150.000000	55.047
152.500000	54.976
155.000000	54.912
157.500000	54.856
160.000000	54.805
162.500000	54.757
165.000000	54.708
167.500000	54.658
170.000000	54.603
172.500000	54.542
175.000000	54.471
177.500000	54.391
180.000000	54.302
182.500000	54.208
185.000000	54.116
187.500000	54.031
190.000000	53.957
192.500000	53.894
195.000000	53.841
197.500000	53.797
200.000000	53.761
203.000000	53.729
206.000000	53.710
209.000000	53.704
212.000000	53.709
214.000000	53.717
218.000000	53.741
220.000000	53.756
224.000000	53.792
227.000000	53.826
230.000000	53.869
233.000000	53.921
236.000000	53.983
240.000000	54.078
243.000000	54.156
247.000000	54.267
250.000000	54.352
254.000000	54.462
258.000000	54.561
262.000000	54.645
265.000000	54.698
269.000000	54.763
272.000000	54.812
276.000000	54.881
280.000000	54.950
285.000000	55.021
290.000000	55.058
295.000000	55.054
300.000000	55.015
304.000000	54.970
307.000000	54.934
311.000000	54.889
315.000000	54.852
320.000000	54.822
325.000000	54.806
330.000000	54.800
335.000000	54.797
340.000000	54.787
345.000000	54.762
350.000000	54.709
355.000000	54.616
360.000000	54.465
365.000000	54.241
370.000000	53.926
375.000000	53.506
382.000000	52.735
387.000000	52.075
395.000000	50.965
400.000000	50.371
406.000000	49.918
412.000000	49.835
418.000000	50.081
425.000000	50.624
431.000000	51.177
437.000000	51.732
444.000000	52.336
450.000000	52.798
455.000000	53.140
462.000000	53.552
468.000000	53.849
475.000000	54.136
482.000000	54.365
487.000000	54.493
