* Measurement data measured by REW V5.20.3
* Source: In 1-2 (MOTU M Series), LINE_IN (Master Volume), L, volume: 0.500
* Format: 256k Log Swept Sine, 1 sweep at -4.0 dBFS with no timing reference
* Dated: Sep 4, 2022 11:40:13 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: UM MEST MKI JP SD R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000	88.470	-4.6947
20.299999	88.464	-5.2120
20.600000	88.461	-5.7734
20.900000	88.457	-6.3881
21.200001	88.448	-7.0649
21.400000	88.434	-7.5095
21.799999	88.393	-8.2984
22.000000	88.370	-8.6324
22.400000	88.336	-9.2402
22.700001	88.324	-9.6385
23.000000	88.321	-10.0566
23.299999	88.320	-10.5319
23.600000	88.314	-10.9986
24.000000	88.298	-11.5192
24.299999	88.291	-11.8217
24.700001	88.304	-12.1716
25.000000	88.329	-12.4836
25.400000	88.360	-13.0499
25.799999	88.357	-13.6832
26.200001	88.326	-14.1523
26.500000	88.305	-14.3298
26.900000	88.300	-14.4525
27.200001	88.311	-14.6484
27.600000	88.310	-15.1712
28.000000	88.241	-15.7457
28.500000	88.085	-15.8621
29.000000	88.019	-15.2350
29.500000	88.112	-15.2890
30.000000	88.119	-17.0710
30.400000	87.857	-18.9002
30.700001	87.481	-19.4829
31.100000	86.935	-17.8943
31.500000	86.714	-13.8449
32.000000	87.212	-9.6258
32.500000	88.017	-10.5176
33.000000	88.405	-15.1066
33.500000	88.217	-19.7914
34.000000	87.749	-21.8041
34.500000	87.487	-21.3450
35.000000	87.567	-21.0310
35.500000	87.700	-22.2973
36.000000	87.667	-23.9834
36.500000	87.541	-24.7945
37.000000	87.495	-24.8508
37.500000	87.541	-25.0912
38.200001	87.546	-25.9334
38.700001	87.491	-26.1437
39.500000	87.506	-26.0042
40.000000	87.545	-26.3980
40.599998	87.507	-27.2105
41.200001	87.396	-27.6141
41.799999	87.325	-27.5951
42.500000	87.334	-27.8380
43.099998	87.340	-28.5808
43.700001	87.295	-29.5065
44.400002	87.195	-30.2979
45.000000	87.126	-30.6144
45.500000	87.102	-30.7971
46.200001	87.095	-31.1728
46.799999	87.078	-31.5836
47.500000	87.037	-31.9747
48.200001	86.988	-32.2593
48.700001	86.950	-32.4399
49.400002	86.890	-32.6664
50.000000	86.844	-32.8522
50.799999	86.789	-33.2647
51.500000	86.723	-33.7436
52.200001	86.657	-34.1359
53.000000	86.619	-34.6839
53.799999	86.562	-35.5536
54.500000	86.464	-36.0921
55.200001	86.392	-36.1990
56.000000	86.378	-36.3237
57.000000	86.375	-36.8013
58.000000	86.340	-37.4898
59.000000	86.242	-37.9964
60.000000	86.189	-38.2305
60.799999	86.150	-38.7533
61.500000	86.077	-39.1536
62.200001	86.020	-39.3155
63.000000	85.997	-39.5961
64.000000	85.955	-40.1926
65.000000	85.894	-40.6910
66.000000	85.832	-40.9916
67.000000	85.829	-41.3945
68.000000	85.724	-42.4120
69.000000	85.561	-42.1590
70.000000	85.598	-42.3602
71.000000	85.457	-42.8799
72.000000	85.535	-42.4801
73.000000	85.554	-44.3950
74.000000	85.317	-44.3342
75.000000	85.463	-44.0979
76.199997	85.399	-45.5780
77.500000	85.191	-45.7228
78.800003	85.083	-44.3014
80.000000	85.098	-44.9205
81.199997	84.925	-44.4103
82.500000	84.991	-45.2618
83.800003	84.890	-46.5575
85.000000	84.750	-47.5572
86.199997	84.730	-47.5236
87.500000	84.728	-48.2119
88.500000	84.700	-48.4482
90.000000	84.574	-48.7525
91.199997	84.478	-48.8047
92.500000	84.387	-48.8269
93.800003	84.366	-49.4837
95.000000	84.296	-50.3052
96.199997	84.273	-50.8641
97.500000	84.112	-51.7779
98.800003	84.158	-50.1754
100.000000	84.245	-52.0428
101.500000	84.067	-51.0472
103.000000	84.027	-52.1197
104.400002	84.028	-52.0026
106.000000	83.861	-52.6076
107.500000	83.847	-52.7891
109.000000	83.774	-53.2023
110.599998	83.726	-53.4638
112.000000	83.605	-54.2051
113.800003	83.551	-53.7151
115.000000	83.589	-54.3253
117.199997	83.433	-55.1004
118.000000	83.420	-55.1117
120.599998	83.430	-55.6553
122.000000	83.331	-56.1732
124.099998	83.300	-55.8739
125.000000	83.317	-56.7091
126.500000	83.136	-56.7442
128.000000	83.045	-57.1260
131.500000	82.973	-57.2504
132.000000	82.970	-57.4616
134.000000	82.910	-58.1746
136.000000	82.891	-58.1704
138.000000	82.866	-58.0186
140.000000	82.767	-58.1775
143.000000	82.746	-58.5630
145.000000	82.500	-58.8779
147.500000	82.498	-59.8666
150.000000	82.351	-60.1002
152.500000	82.529	-60.2042
155.000000	82.331	-61.3665
157.500000	82.323	-61.1816
160.000000	82.290	-63.0532
162.500000	82.396	-63.2618
165.000000	82.531	-62.1434
167.500000	82.347	-63.2861
170.000000	82.201	-60.1683
172.500000	82.302	-66.5335
175.000000	82.096	-61.8180
177.500000	82.189	-57.7747
180.000000	80.104	-67.1999
182.500000	81.185	-68.9710
185.000000	81.569	-68.2212
187.500000	82.066	-62.4406
190.000000	81.823	-64.5744
192.500000	81.478	-65.8737
195.000000	81.959	-65.8610
197.500000	81.654	-66.0036
200.000000	81.633	-65.8013
203.000000	81.660	-67.3310
206.000000	81.751	-67.3125
209.000000	81.682	-67.9902
212.000000	81.517	-67.9053
214.000000	81.601	-68.5745
218.000000	81.442	-68.4865
220.000000	81.471	-68.4259
224.000000	81.391	-69.0208
227.000000	81.353	-70.0972
230.000000	81.265	-69.9248
