* Measurement data measured by REW V5.20 Beta 60
* Source: In 1-2 (MOTU M Series), LINE_IN (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -10.0 dBFS with no timing reference
* Dated: Apr 2, 2022 3:45:55 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: qdc 8SH R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000	84.221	70.6977
20.299999	84.231	69.4502
20.600000	84.239	68.5668
20.900000	84.279	68.0155
21.200001	84.383	67.5880
21.400000	84.486	67.1839
21.799999	84.734	65.8527
22.000000	84.850	64.8720
22.400000	85.004	62.4071
22.700001	85.023	60.4355
23.000000	84.961	58.7182
23.299999	84.856	57.4881
23.600000	84.754	56.7798
24.000000	84.692	56.4055
24.299999	84.720	56.1674
24.700001	84.823	55.4631
25.000000	84.902	54.5591
25.400000	84.962	53.0435
25.799999	84.959	51.5539
26.200001	84.930	50.3442
26.500000	84.916	49.6085
26.900000	84.925	48.7126
27.200001	84.948	48.0026
27.600000	84.983	46.9620
28.000000	85.011	45.8809
28.500000	85.037	44.5997
29.000000	85.070	43.4090
29.500000	85.110	42.2377
30.000000	85.145	41.0877
30.400000	85.168	40.2303
30.700001	85.187	39.6345
31.100000	85.217	38.8789
31.500000	85.253	38.1278
32.000000	85.299	37.1479
32.500000	85.339	36.1126
33.000000	85.363	35.0478
33.500000	85.368	34.0067
34.000000	85.359	33.0657
34.500000	85.352	32.2500
35.000000	85.361	31.4772
35.500000	85.381	30.6188
36.000000	85.393	29.6579
36.500000	85.387	28.7114
37.000000	85.376	27.8917
37.500000	85.379	27.1675
38.200001	85.409	26.0856
38.700001	85.426	25.2200
39.500000	85.429	23.9297
40.000000	85.434	23.2510
40.599998	85.457	22.4534
41.200001	85.482	21.5529
41.799999	85.485	20.6165
42.500000	85.469	19.7065
43.099998	85.472	19.0981
43.700001	85.501	18.4184
44.400002	85.528	17.3899
45.000000	85.519	16.4952
45.500000	85.504	15.8779
46.200001	85.498	15.1107
46.799999	85.497	14.4054
47.500000	85.485	13.6390
48.200001	85.487	12.9850
48.700001	85.501	12.4437
49.400002	85.500	11.5478
50.000000	85.477	10.8805
50.799999	85.465	10.1500
51.500000	85.464	9.3573
52.200001	85.435	8.5700
53.000000	85.414	7.8900
53.799999	85.422	7.0767
54.500000	85.411	6.3094
