* Measurement data measured by REW V5.20.3
* Source: In 1-2 (MOTU M Series), LINE_IN (Master Volume), L, volume: 0.500
* Format: 256k Log Swept Sine, 1 sweep at -4.0 dBFS with no timing reference
* Dated: Sep 4, 2022 11:41:39 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: UM MEST MKI JP SD L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000	89.542	174.6272
20.299999	89.520	174.2205
20.600000	89.507	173.8519
20.900000	89.503	173.4793
21.200001	89.509	173.0366
21.400000	89.512	172.7083
21.799999	89.511	172.0161
22.000000	89.505	171.6556
22.400000	89.488	170.8760
22.700001	89.468	170.3145
23.000000	89.444	169.7775
23.299999	89.417	169.2579
23.600000	89.390	168.8033
24.000000	89.362	168.3038
24.299999	89.355	167.9448
24.700001	89.365	167.3922
25.000000	89.374	166.8956
25.400000	89.365	166.1875
25.799999	89.330	165.6440
26.200001	89.305	165.4094
26.500000	89.319	165.3400
26.900000	89.376	165.1052
27.200001	89.414	164.6630
27.600000	89.401	163.8451
28.000000	89.287	163.3743
28.500000	89.132	164.0396
29.000000	89.198	165.2538
29.500000	89.411	164.7572
30.000000	89.334	162.3173
30.400000	88.872	160.9488
30.700001	88.355	161.7846
31.100000	87.868	166.3836
31.500000	88.099	172.3959
32.000000	89.164	174.9284
32.500000	90.027	170.6206
33.000000	90.108	163.8822
33.500000	89.509	159.0550
34.000000	88.799	158.5645
34.500000	88.592	160.2023
35.000000	88.775	159.9759
35.500000	88.834	157.6088
36.000000	88.629	155.6129
36.500000	88.409	155.3603
37.000000	88.417	155.8173
37.500000	88.573	155.4577
38.200001	88.683	153.8467
38.700001	88.653	153.0046
39.500000	88.602	152.5590
40.000000	88.594	152.4877
40.599998	88.606	152.3437
41.200001	88.607	151.8271
41.799999	88.514	151.1312
42.500000	88.334	151.0590
43.099998	88.285	151.4422
43.700001	88.320	151.1078
44.400002	88.270	149.9078
45.000000	88.137	149.2077
45.500000	88.048	149.0121
46.200001	87.988	148.7551
46.799999	87.933	148.4584
47.500000	87.875	148.5311
48.200001	87.926	148.8190
48.700001	88.020	148.5480
49.400002	88.070	147.2177
50.000000	87.928	146.2169
50.799999	87.707	146.8140
51.500000	87.792	147.7155
52.200001	87.927	146.9215
53.000000	87.809	145.7032
53.799999	87.692	146.0795
54.500000	87.754	146.1263
55.200001	87.762	145.4084
56.000000	87.688	145.0010
57.000000	87.697	144.4518
58.000000	87.580	143.2247
59.000000	87.438	143.2068
60.000000	87.494	142.5060
60.799999	87.392	141.1125
61.500000	87.213	140.8553
62.200001	87.183	141.2469
63.000000	87.263	140.6455
64.000000	87.166	139.3086
65.000000	87.063	138.9457
66.000000	86.992	138.4109
67.000000	86.939	138.0568
68.000000	86.848	137.2579
69.000000	86.715	137.3995
70.000000	86.718	137.3381
71.000000	86.646	137.2419
72.000000	86.688	137.2220
73.000000	86.643	136.5069
74.000000	86.621	136.3574
75.000000	86.586	135.0617
76.199997	86.317	134.8758
77.500000	86.393	135.0848
78.800003	86.402	133.5653
80.000000	86.274	132.3483
81.199997	86.117	132.2760
82.500000	86.175	132.4521
83.800003	86.139	131.2873
85.000000	85.987	131.3697
86.199997	85.910	131.5526
87.500000	85.911	131.6031
88.500000	85.851	130.2857
90.000000	85.539	130.4198
91.199997	85.685	130.5018
92.500000	85.736	129.4894
93.800003	85.753	129.0630
95.000000	85.840	129.5012
96.199997	85.712	127.3241
