* Measurement data measured by REW V5.20 Beta 60
* Source: In 1-2 (MOTU M Series), LINE_IN (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -3.0 dBFS with no timing reference
* Dated: Mar 13, 2022 4:53:28 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: AirB Pro R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000	97.392	-8.4801
20.299999	97.373	-8.6679
20.600000	97.355	-8.8496
20.900000	97.338	-9.0201
21.200001	97.327	-9.2092
21.400000	97.321	-9.3389
21.799999	97.306	-9.5862
22.000000	97.298	-9.7134
22.400000	97.283	-10.0268
22.700001	97.271	-10.2442
23.000000	97.259	-10.4482
23.299999	97.248	-10.6683
23.600000	97.239	-10.8796
24.000000	97.224	-11.1478
24.299999	97.213	-11.3580
24.700001	97.198	-11.6396
25.000000	97.187	-11.8370
25.400000	97.173	-12.0881
25.799999	97.157	-12.3318
26.200001	97.143	-12.5734
26.500000	97.134	-12.7469
26.900000	97.120	-12.9543
27.200001	97.109	-13.1040
27.600000	97.098	-13.3032
28.000000	97.089	-13.4958
28.500000	97.079	-13.7684
29.000000	97.068	-14.0430
29.500000	97.056	-14.3285
30.000000	97.042	-14.5937
30.400000	97.032	-14.8140
30.700001	97.024	-14.9718
31.100000	97.014	-15.1817
31.500000	97.005	-15.3988
32.000000	96.994	-15.6545
32.500000	96.985	-15.9319
33.000000	96.977	-16.2106
33.500000	96.966	-16.5016
34.000000	96.952	-16.7797
34.500000	96.940	-17.0390
35.000000	96.928	-17.2862
35.500000	96.919	-17.5548
36.000000	96.909	-17.8274
36.500000	96.895	-18.0997
37.000000	96.880	-18.3534
37.500000	96.867	-18.5843
38.200001	96.854	-18.9002
38.700001	96.846	-19.1424
39.500000	96.831	-19.5365
40.000000	96.820	-19.7641
40.599998	96.811	-20.0383
41.200001	96.802	-20.3154
41.799999	96.791	-20.5959
42.500000	96.779	-20.9020
43.099998	96.770	-21.1546
43.700001	96.763	-21.4284
44.400002	96.752	-21.7476
45.000000	96.742	-22.0082
45.500000	96.734	-22.2272
46.200001	96.724	-22.5454
46.799999	96.712	-22.8228
47.500000	96.695	-23.1360
48.200001	96.676	-23.4311
48.700001	96.662	-23.6211
49.400002	96.648	-23.8787
50.000000	96.640	-24.1247
50.799999	96.622	-24.4946
51.500000	96.601	-24.7816
52.200001	96.585	-25.0532
53.000000	96.562	-25.3998
53.799999	96.533	-25.6807
54.500000	96.516	-25.8862
55.200001	96.502	-26.1506
56.000000	96.475	-26.4517
57.000000	96.449	-26.7267
58.000000	96.433	-27.0715
59.000000	96.415	-27.4197
60.000000	96.399	-27.8578
60.799999	96.371	-28.1714
61.500000	96.354	-28.3907
62.200001	96.341	-28.6778
63.000000	96.312	-29.0180
64.000000	96.278	-29.2875
65.000000	96.258	-29.6666
66.000000	96.208	-30.0515
67.000000	96.165	-30.2504
68.000000	96.136	-30.5188
69.000000	96.097	-30.8017
70.000000	96.060	-30.9998
71.000000	96.038	-31.2356
72.000000	96.005	-31.5880
73.000000	95.953	-31.8248
74.000000	95.924	-31.9688
75.000000	95.900	-32.2953
76.199997	95.845	-32.6420
77.500000	95.803	-32.9939
78.800003	95.747	-33.4407
80.000000	95.688	-33.7259
81.199997	95.644	-33.9537
82.500000	95.596	-34.2552
83.800003	95.537	-34.4636
85.000000	95.494	-34.6471
86.199997	95.444	-34.9226
87.500000	95.377	-35.2415
88.500000	95.325	-35.4376
90.000000	95.259	-35.7443
91.199997	95.206	-35.9653
92.500000	95.148	-36.1798
93.800003	95.092	-36.3250
95.000000	95.039	-36.4921
96.199997	94.993	-36.6490
97.500000	94.938	-36.9313
98.800003	94.887	-37.2159
100.000000	94.828	-37.5067
101.500000	94.758	-37.7218
103.000000	94.696	-37.8997
104.400002	94.628	-37.9726
106.000000	94.564	-38.1850
107.500000	94.501	-38.2933
109.000000	94.423	-38.4908
110.599998	94.361	-38.7280
112.000000	94.307	-38.8212
113.800003	94.220	-39.0399
115.000000	94.187	-39.3107
117.199997	94.098	-39.5642
118.000000	94.056	-39.7832
120.599998	93.965	-40.0343
122.000000	93.902	-40.2771
124.099998	93.843	-40.2156
125.000000	93.812	-40.5579
126.500000	93.714	-40.4525
128.000000	93.689	-40.6182
131.500000	93.556	-40.9327
132.000000	93.530	-40.9033
134.000000	93.467	-40.9962
136.000000	93.393	-41.0630
138.000000	93.327	-41.0812
140.000000	93.241	-41.2650
143.000000	93.121	-41.5612
145.000000	93.045	-41.6388
147.500000	92.959	-41.9505
150.000000	92.896	-42.1926
152.500000	92.844	-42.2754
155.000000	92.768	-42.4179
157.500000	92.719	-42.5367
160.000000	92.651	-42.5794
162.500000	92.588	-43.0548
165.000000	92.605	-43.2375
167.500000	92.570	-43.0347
170.000000	92.581	-43.2132
172.500000	92.543	-43.2935
175.000000	92.429	-43.5347
177.500000	92.292	-43.4849
180.000000	92.135	-43.2987
182.500000	92.044	-42.9528
185.000000	91.921	-42.7198
187.500000	91.852	-42.5944
190.000000	91.776	-42.8923
192.500000	91.705	-43.0536
195.000000	91.646	-43.2099
197.500000	91.564	-43.3039
200.000000	91.497	-43.4184
203.000000	91.430	-43.5332
206.000000	91.358	-43.6738
209.000000	91.288	-43.6760
212.000000	91.223	-43.6558
214.000000	91.182	-43.6663
218.000000	91.102	-43.7614
220.000000	91.054	-43.7676
224.000000	90.963	-43.7753
227.000000	90.901	-43.8262
230.000000	90.849	-43.7951
233.000000	90.787	-43.7810
236.000000	90.735	-43.7994
240.000000	90.684	-43.7485
243.000000	90.624	-43.6601
247.000000	90.531	-43.7667
250.000000	90.483	-43.8367
254.000000	90.423	-43.7486
258.000000	90.355	-43.7829
262.000000	90.299	-43.8921
265.000000	90.237	-43.9466
269.000000	90.148	-43.8742
272.000000	90.093	-43.7779
276.000000	90.051	-43.6245
280.000000	89.985	-43.7801
285.000000	89.901	-43.6797
290.000000	89.842	-43.6738
295.000000	89.774	-43.7102
300.000000	89.716	-43.7865
304.000000	89.659	-43.7435
307.000000	89.625	-43.7293
311.000000	89.592	-43.7644
315.000000	89.523	-43.6960
320.000000	89.459	-43.7273
325.000000	89.392	-43.6273
330.000000	89.327	-43.6822
335.000000	89.270	-43.6153
340.000000	89.204	-43.6430
345.000000	89.136	-43.6868
350.000000	89.090	-43.7503
355.000000	89.030	-43.6334
360.000000	88.984	-43.7437
365.000000	88.926	-43.7252
370.000000	88.884	-43.7437
375.000000	88.802	-43.7473
382.000000	88.733	-43.7636
387.000000	88.675	-43.7877
395.000000	88.605	-43.7878
400.000000	88.542	-43.7491
406.000000	88.492	-43.7971
412.000000	88.429	-43.8742
418.000000	88.368	-43.8960
425.000000	88.303	-43.8730
431.000000	88.244	-43.8961
437.000000	88.175	-44.0070
444.000000	88.112	-43.9137
450.000000	88.057	-44.0911
455.000000	87.997	-44.1895
462.000000	87.888	-44.4757
468.000000	87.760	-44.1484
475.000000	87.716	-43.9072
482.000000	87.581	-43.5011
487.000000	87.577	-42.9396
494.000000	87.601	-42.8429
500.000000	87.581	-42.8729
508.000000	87.530	-42.9939
515.000000	87.476	-43.0109
522.000000	87.418	-43.0122
530.000000	87.355	-43.0666
538.000000	87.290	-43.0081
545.000000	87.233	-42.9982
552.000000	87.180	-42.9873
560.000000	87.116	-42.9395
570.000000	87.037	-42.8699
580.000000	86.962	-42.8016
590.000000	86.885	-42.7161
600.000000	86.810	-42.6785
608.000000	86.754	-42.5671
615.000000	86.705	-42.5256
622.000000	86.658	-42.4220
630.000000	86.603	-42.3214
640.000000	86.538	-42.2010
650.000000	86.474	-42.0802
660.000000	86.407	-41.9052
670.000000	86.344	-41.7757
680.000000	86.283	-41.6315
690.000000	86.222	-41.4538
700.000000	86.156	-41.2880
710.000000	86.092	-41.0833
720.000000	86.036	-40.9022
730.000000	85.977	-40.7058
740.000000	85.916	-40.4968
750.000000	85.861	-40.2977
762.000000	85.795	-40.0363
775.000000	85.723	-39.7424
788.000000	85.657	-39.3987
800.000000	85.587	-39.1032
812.000000	85.534	-38.7806
825.000000	85.476	-38.4125
838.000000	85.421	-38.0583
850.000000	85.378	-37.7247
862.000000	85.334	-37.3900
