












Frequency	dB	Unweighted
10119	64.4
10266	63.8
10416	63.3
10567	63.2
10721	63.1
10877	63.1
11035	63
11196	62.7
11358	62.1
11524	61.2
11691	60.1
11861	59
12034	57.9
12209	57
12386	56.4
12567	56.1
12749	56.1
12935	56.3
13123	57
13314	57.3
13507	58.1
13704	59.1
13903	60.2
14105	61.2
14311	61.9
14519	61.7
14730	61.1
14944	60
15162	59
15382	58.2
15606	57.8
15833	57.7
16063	58.1
16297	58.5
16534	59.9
16774	60.6
17018	62.1
17266	63.8
17517	65.4
17772	66.6
18030	67.6
18293	68.7
18559	68.6
18829	68
19102	66.4
19380	64
20000	60
overall dB	92.8 dB
decay	Average
averaging	No Smoothing
source	Headset Mic 1 Low Range


saved	17/2/21, 7:09 PM
peak	20.5Hz
